S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
24,2019111801004916,NIL,45,22,90,378,34020.00,2019-11-18 15:02:44.516023
25,2019111801004917,LBL,43,40,126,217,27342.00,2019-11-18 15:02:44.516023
26,2019111801004918,NNLB,45,45,100,457,45700.00,2019-11-18 15:02:44.516023
27,2019111801004919,PCBL,53,45,60,271,16260.00,2019-11-18 15:02:44.516023
28,2019111801004920,PCBL,53,43,460,271,124660.00,2019-11-18 15:02:44.516023
29,2019111801004921,PCBL,53,49,200,272,54400.00,2019-11-18 15:02:44.516023
30,2019111801004922,PCBL,53,58,280,272,76160.00,2019-11-18 15:02:44.516023
31,2019111801004923,SJCL,35,58,10,158,1580.00,2019-11-18 15:02:44.516023
32,2019111801004924,CZBIL,6,35,111,185,20535.00,2019-11-18 15:02:44.516023
33,2019111801004925,CZBIL,5,35,100,185,18500.00,2019-11-18 15:02:44.516023
34,2019111801004926,CZBIL,42,35,50,185,9250.00,2019-11-18 15:02:44.516023
35,2019111801004927,CZBIL,19,35,200,185,37000.00,2019-11-18 15:02:44.516023
36,2019111801004928,CZBIL,45,35,20,185,3700.00,2019-11-18 15:02:44.516023
37,2019111801004929,SLBSL,25,43,10,720,7200.00,2019-11-18 15:02:44.516023
38,2019111801004930,GMFBS,29,58,40,496,19840.00,2019-11-18 15:02:44.516023
39,2019111801004931,RMDC,41,44,40,593,23720.00,2019-11-18 15:02:44.516023
40,2019111801004932,UPPER,25,45,10,228,2280.00,2019-11-18 15:02:44.516023
41,2019111801004933,SABSL,28,42,10,555,5550.00,2019-11-18 15:02:44.516023
42,2019111801004934,MBL,25,22,89,223,19847.00,2019-11-18 15:02:44.516023
43,2019111801004935,SIC,37,35,100,449,44900.00,2019-11-18 15:02:44.516023
44,2019111801004936,SIC,37,16,464,450,208800.00,2019-11-18 15:02:44.516023
45,2019111801004937,NBL,52,19,335,319,106865.00,2019-11-18 15:02:44.516023
46,2019111801004938,NBL,41,19,100,319,31900.00,2019-11-18 15:02:44.516023
47,2019111801004939,NBL,13,19,20,318,6360.00,2019-11-18 15:02:44.516023
48,2019111801004940,NBL,25,19,45,318,14310.00,2019-11-18 15:02:44.516023
49,2019111801004941,VLBS,39,22,40,583,23320.00,2019-11-18 15:02:44.516023
50,2019111801004942,HDL,58,26,10,1774,17740.00,2019-11-18 15:02:44.516023
51,2019111801004943,CCBL,41,52,1000,161,161000.00,2019-11-18 15:02:44.516023
52,2019111801004944,CCBL,43,52,214,161,34454.00,2019-11-18 15:02:44.516023
53,2019111801004945,CCBL,41,52,286,161,46046.00,2019-11-18 15:02:44.516023
54,2019111801004946,MNBBL,58,46,100,315,31500.00,2019-11-18 15:02:44.516023
55,2019111801004947,CBBL,32,45,10,974,9740.00,2019-11-18 15:02:44.516023
56,2019111801004948,NBL,38,38,50,320,16000.00,2019-11-18 15:02:44.516023
57,2019111801004949,PRVU,51,51,863,229,197627.00,2019-11-18 15:02:44.516023
58,2019111801004950,SJCL,57,5,100,157,15700.00,2019-11-18 15:02:44.516023
59,2019111801004951,SJCL,32,5,200,157,31400.00,2019-11-18 15:02:44.516023
60,2019111801004952,SJCL,39,5,201,157,31557.00,2019-11-18 15:02:44.516023
61,2019111801004953,DDBL,45,38,50,735,36750.00,2019-11-18 15:02:44.516023
62,2019111801004954,NIB,18,42,50,421,21050.00,2019-11-18 15:02:44.516023
63,2019111801004955,NBL,33,38,50,320,16000.00,2019-11-18 15:02:44.516023
64,2019111801004956,NBL,49,38,10,320,3200.00,2019-11-18 15:02:44.516023
65,2019111801004957,NIB,16,51,80,420,33600.00,2019-11-18 15:02:44.516023
66,2019111801004836,SANIMA,25,45,200,307,61400.00,2019-11-18 15:02:44.516023
67,2019111801004837,FMDBL,25,57,66,305,20130.00,2019-11-18 15:02:44.516023
68,2019111801004838,NLICL,43,39,60,420,25200.00,2019-11-18 15:02:44.516023
69,2019111801004839,NLICL,43,46,45,423,19035.00,2019-11-18 15:02:44.516023
70,2019111801004840,SPDL,34,39,100,81,8100.00,2019-11-18 15:02:44.516023
71,2019111801004841,NIB,39,38,50,418,20900.00,2019-11-18 15:02:44.516023
72,2019111801004842,NCCB,58,11,2000,201,402000.00,2019-11-18 15:02:44.516023
73,2019111801004843,CBL,1,58,1000,138,138000.00,2019-11-18 15:02:44.516023
74,2019111801004844,NIBPO,35,47,10,390,3900.00,2019-11-18 15:02:44.516023
75,2019111801004845,JFL,43,32,13,192,2496.00,2019-11-18 15:02:44.516023
76,2019111801004846,SMFBS,6,29,10,792,7920.00,2019-11-18 15:02:44.516023
77,2019111801004847,MBL,33,22,10,223,2230.00,2019-11-18 15:02:44.516023
78,2019111801004848,NLIC,52,29,90,793,71370.00,2019-11-18 15:02:44.516023
79,2019111801004849,NLIC,52,32,200,794,158800.00,2019-11-18 15:02:44.516023
80,2019111801004850,SICL,58,22,50,737,36850.00,2019-11-18 15:02:44.516023
81,2019111801004851,SICL,33,22,50,737,36850.00,2019-11-18 15:02:44.516023
82,2019111801004852,PCBL,52,45,100,271,27100.00,2019-11-18 15:02:44.516023
83,2019111801004853,PIC,11,42,21,353,7413.00,2019-11-18 15:02:44.516023
84,2019111801004854,RHPL,34,18,20,164,3280.00,2019-11-18 15:02:44.516023
85,2019111801004855,LBBL,22,19,471,170,80070.00,2019-11-18 15:02:44.516023
86,2019111801004856,NICA,55,28,250,417,104250.00,2019-11-18 15:02:44.516023
87,2019111801004857,PRVU,39,16,200,228,45600.00,2019-11-18 15:02:44.516023
88,2019111801004858,SABSL,34,59,60,552,33120.00,2019-11-18 15:02:44.516023
89,2019111801004859,SABSL,28,59,40,551,22040.00,2019-11-18 15:02:44.516023
90,2019111801004860,SABSL,36,59,100,551,55100.00,2019-11-18 15:02:44.516023
91,2019111801004861,NCCB,58,49,10,202,2020.00,2019-11-18 15:02:44.516023
92,2019111801004862,NBL,22,42,185,319,59015.00,2019-11-18 15:02:44.516023
93,2019111801004863,NBL,16,42,100,319,31900.00,2019-11-18 15:02:44.516023
94,2019111801004864,NBL,6,42,50,319,15950.00,2019-11-18 15:02:44.516023
95,2019111801004865,NBL,52,42,665,319,212135.00,2019-11-18 15:02:44.516023
96,2019111801004866,SJCL,52,18,20,157,3140.00,2019-11-18 15:02:44.516023
97,2019111801004867,NIB,16,38,450,418,188100.00,2019-11-18 15:02:44.516023
98,2019111801004868,MEGA,43,13,10,185,1850.00,2019-11-18 15:02:44.516023
99,2019111801004869,HBL,37,16,76,480,36480.00,2019-11-18 15:02:44.516023
100,2019111801004870,NLICL,43,35,10,431,4310.00,2019-11-18 15:02:44.516023
101,2019111801004871,RHPC,14,48,200,73,14600.00,2019-11-18 15:02:44.516023
102,2019111801004872,PLIC,28,28,10,306,3060.00,2019-11-18 15:02:44.516023
103,2019111801004873,NICA,36,28,28,417,11676.00,2019-11-18 15:02:44.516023
104,2019111801004874,NICA,36,50,172,417,71724.00,2019-11-18 15:02:44.516023
105,2019111801004875,KSBBL,59,52,150,133,19950.00,2019-11-18 15:02:44.516023
106,2019111801004876,KSBBL,59,52,106,133,14098.00,2019-11-18 15:02:44.516023
107,2019111801004877,PRVU,39,22,263,228,59964.00,2019-11-18 15:02:44.516023
108,2019111801004878,PRVU,54,22,100,228,22800.00,2019-11-18 15:02:44.516023
109,2019111801004879,PRVU,51,22,637,228,145236.00,2019-11-18 15:02:44.516023
110,2019111801004880,NMFBS,36,16,20,1720,34400.00,2019-11-18 15:02:44.516023
111,2019111801004881,EIC,7,7,30,215,6450.00,2019-11-18 15:02:44.516023
112,2019111801004882,EIC,53,7,15,214,3210.00,2019-11-18 15:02:44.516023
113,2019111801004883,EIC,29,7,55,214,11770.00,2019-11-18 15:02:44.516023
114,2019111801004884,EIC,40,7,300,214,64200.00,2019-11-18 15:02:44.516023
115,2019111801004885,EIC,51,7,400,213,85200.00,2019-11-18 15:02:44.516023
116,2019111801004886,SMATA,39,52,130,518,67340.00,2019-11-18 15:02:44.516023
117,2019111801004887,RHPL,11,40,10,166,1660.00,2019-11-18 15:02:44.516023
118,2019111801004888,RHPL,11,39,10,166,1660.00,2019-11-18 15:02:44.516023
119,2019111801004889,RSDC,41,45,160,293,46880.00,2019-11-18 15:02:44.516023
120,2019111801004890,NMB,52,32,100,386,38600.00,2019-11-18 15:02:44.516023
121,2019111801004891,EBL,17,1,13,553,7189.00,2019-11-18 15:02:44.516023
122,2019111801004892,EBL,43,1,37,553,20461.00,2019-11-18 15:02:44.516023
123,2019111801004770,CCBL,14,35,209,161,33649.00,2019-11-18 15:02:44.516023
124,2019111801004771,CCBL,43,35,491,161,79051.00,2019-11-18 15:02:44.516023
125,2019111801004772,SFFIL,13,26,100,175,17500.00,2019-11-18 15:02:44.516023
126,2019111801004773,ADBL,57,5,100,418,41800.00,2019-11-18 15:02:44.516023
127,2019111801004774,JFL,43,52,90,193,17370.00,2019-11-18 15:02:44.516023
128,2019111801004775,JFL,7,52,100,193,19300.00,2019-11-18 15:02:44.516023
129,2019111801004776,JFL,17,52,2000,193,386000.00,2019-11-18 15:02:44.516023
130,2019111801004777,GMFBS,29,32,10,496,4960.00,2019-11-18 15:02:44.516023
131,2019111801004778,GLICL,39,39,63,358,22554.00,2019-11-18 15:02:44.516023
132,2019111801004779,GLICL,22,39,50,357,17850.00,2019-11-18 15:02:44.516023
133,2019111801004780,GLICL,5,39,50,357,17850.00,2019-11-18 15:02:44.516023
134,2019111801004781,GLICL,25,39,760,356,270560.00,2019-11-18 15:02:44.516023
135,2019111801004782,SHINE,40,4,30,252,7560.00,2019-11-18 15:02:44.516023
136,2019111801004783,MNBBL,33,56,36,314,11304.00,2019-11-18 15:02:44.516023
137,2019111801004784,JSLBB,51,57,30,1126,33780.00,2019-11-18 15:02:44.516023
138,2019111801004785,LBBL,33,19,870,170,147900.00,2019-11-18 15:02:44.516023
139,2019111801004786,NIBPO,7,37,288,388,111744.00,2019-11-18 15:02:44.516023
140,2019111801004787,PPCL,45,34,70,108,7560.00,2019-11-18 15:02:44.516023
141,2019111801004788,PPCL,36,34,50,108,5400.00,2019-11-18 15:02:44.516023
142,2019111801004789,PPCL,33,34,150,108,16200.00,2019-11-18 15:02:44.516023
143,2019111801004790,PPCL,22,34,80,108,8640.00,2019-11-18 15:02:44.516023
144,2019111801004791,UPPER,8,18,50,226,11300.00,2019-11-18 15:02:44.516023
145,2019111801004792,NMB,3,14,50,386,19300.00,2019-11-18 15:02:44.516023
146,2019111801004793,CCBL,42,40,200,161,32200.00,2019-11-18 15:02:44.516023
147,2019111801004794,CCBL,16,40,200,161,32200.00,2019-11-18 15:02:44.516023
148,2019111801004795,MEGA,16,3,66,184,12144.00,2019-11-18 15:02:44.516023
149,2019111801004796,MEGA,19,3,100,184,18400.00,2019-11-18 15:02:44.516023
150,2019111801004797,MEGA,58,3,100,184,18400.00,2019-11-18 15:02:44.516023
151,2019111801004798,MEGA,7,3,100,184,18400.00,2019-11-18 15:02:44.516023
152,2019111801004799,MEGA,36,3,334,184,61456.00,2019-11-18 15:02:44.516023
153,2019111801004800,NBL,52,5,65,319,20735.00,2019-11-18 15:02:44.516023
154,2019111801004801,NBL,49,5,450,319,143550.00,2019-11-18 15:02:44.516023
155,2019111801004802,NBL,8,5,70,319,22330.00,2019-11-18 15:02:44.516023
156,2019111801004803,NBL,59,5,100,319,31900.00,2019-11-18 15:02:44.516023
157,2019111801004804,NBL,22,5,315,319,100485.00,2019-11-18 15:02:44.516023
158,2019111801004805,NICA,35,19,100,416,41600.00,2019-11-18 15:02:44.516023
159,2019111801004806,BPCL,33,47,10,353,3530.00,2019-11-18 15:02:44.516023
160,2019111801004807,PICL,11,22,50,413,20650.00,2019-11-18 15:02:44.516023
161,2019111801004808,SCB,25,52,10,554,5540.00,2019-11-18 15:02:44.516023
162,2019111801004809,SCB,22,52,55,553,30415.00,2019-11-18 15:02:44.516023
163,2019111801004810,SCB,41,52,50,553,27650.00,2019-11-18 15:02:44.516023
164,2019111801004811,SCB,7,52,285,553,157605.00,2019-11-18 15:02:44.516023
165,2019111801004812,GMFBS,29,32,10,496,4960.00,2019-11-18 15:02:44.516023
166,2019111801004813,SABSL,36,6,50,554,27700.00,2019-11-18 15:02:44.516023
167,2019111801004814,NMB,3,32,950,386,366700.00,2019-11-18 15:02:44.516023
168,2019111801004815,UPPER,8,36,50,226,11300.00,2019-11-18 15:02:44.516023
169,2019111801004816,SKBBL,39,54,45,945,42525.00,2019-11-18 15:02:44.516023
170,2019111801004817,SABSL,34,29,30,552,16560.00,2019-11-18 15:02:44.516023
171,2019111801004818,EBL,35,43,20,553,11060.00,2019-11-18 15:02:44.516023
172,2019111801004819,EBL,17,43,30,553,16590.00,2019-11-18 15:02:44.516023
173,2019111801004820,NABIL,57,47,67,755,50585.00,2019-11-18 15:02:44.516023
174,2019111801004821,NABIL,57,47,50,755,37750.00,2019-11-18 15:02:44.516023
175,2019111801004822,NABIL,57,47,100,755,75500.00,2019-11-18 15:02:44.516023
176,2019111801004823,NABIL,57,47,49,755,36995.00,2019-11-18 15:02:44.516023
177,2019111801004824,GLICL,25,35,240,356,85440.00,2019-11-18 15:02:44.516023
178,2019111801004825,GLICL,6,35,28,355,9940.00,2019-11-18 15:02:44.516023
179,2019111801004826,GLICL,54,35,32,355,11360.00,2019-11-18 15:02:44.516023
180,2019111801004827,PRVU,39,38,3662,228,834936.00,2019-11-18 15:02:44.516023
181,2019111801004828,SJCL,11,58,30,158,4740.00,2019-11-18 15:02:44.516023
182,2019111801004829,NMB,50,32,88,386,33968.00,2019-11-18 15:02:44.516023
183,2019111801004830,SCB,7,7,20,553,11060.00,2019-11-18 15:02:44.516023
184,2019111801004831,SLBSL,47,41,10,710,7100.00,2019-11-18 15:02:44.516023
185,2019111801004832,SLBSL,47,50,10,711,7110.00,2019-11-18 15:02:44.516023
186,2019111801004833,NMBMF,11,57,10,485,4850.00,2019-11-18 15:02:44.516023
187,2019111801004834,SJCL,6,58,100,158,15800.00,2019-11-18 15:02:44.516023
188,2019111801004835,SANIMA,25,52,100,307,30700.00,2019-11-18 15:02:44.516023
189,2019111801004740,NLICL,25,39,10,420,4200.00,2019-11-18 15:02:44.516023
190,2019111801004741,AKBSL,20,58,10,435,4350.00,2019-11-18 15:02:44.516023
191,2019111801004742,UPCL,55,38,50,70,3500.00,2019-11-18 15:02:44.516023
192,2019111801004743,PLIC,1,7,13,300,3900.00,2019-11-18 15:02:44.516023
193,2019111801004744,CHCL,6,40,15,352,5280.00,2019-11-18 15:02:44.516023
194,2019111801004745,CHCL,28,40,285,351,100035.00,2019-11-18 15:02:44.516023
195,2019111801004746,NMB,53,35,200,386,77200.00,2019-11-18 15:02:44.516023
196,2019111801004747,HGI,17,37,35,246,8610.00,2019-11-18 15:02:44.516023
197,2019111801004748,HGI,42,37,405,245,99225.00,2019-11-18 15:02:44.516023
198,2019111801004749,UPCL,55,38,850,70,59500.00,2019-11-18 15:02:44.516023
199,2019111801004750,GMFBS,29,25,10,496,4960.00,2019-11-18 15:02:44.516023
200,2019111801004751,NHPC,22,51,40,51,2040.00,2019-11-18 15:02:44.516023
201,2019111801004752,UPPER,29,29,50,227,11350.00,2019-11-18 15:02:44.516023
202,2019111801004753,UPPER,29,29,40,227,9080.00,2019-11-18 15:02:44.516023
203,2019111801004754,UPPER,29,29,40,227,9080.00,2019-11-18 15:02:44.516023
204,2019111801004755,UPPER,29,29,50,227,11350.00,2019-11-18 15:02:44.516023
205,2019111801004756,EBL,17,1,200,553,110600.00,2019-11-18 15:02:44.516023
206,2019111801004757,SLBSL,25,19,20,704,14080.00,2019-11-18 15:02:44.516023
207,2019111801004758,ILBS,11,58,10,470,4700.00,2019-11-18 15:02:44.516023
208,2019111801004759,UPCL,55,38,100,70,7000.00,2019-11-18 15:02:44.516023
209,2019111801004760,UPCL,34,38,450,70,31500.00,2019-11-18 15:02:44.516023
210,2019111801004761,SANIMA,4,14,73,306,22338.00,2019-11-18 15:02:44.516023
211,2019111801004762,PRVU,56,33,120,229,27480.00,2019-11-18 15:02:44.516023
212,2019111801004763,PRVU,56,51,380,229,87020.00,2019-11-18 15:02:44.516023
213,2019111801004764,KRBL,8,19,62,102,6324.00,2019-11-18 15:02:44.516023
214,2019111801004765,KRBL,8,29,250,102,25500.00,2019-11-18 15:02:44.516023
215,2019111801004766,GMFBS,29,28,10,496,4960.00,2019-11-18 15:02:44.516023
216,2019111801004767,SDESI,56,25,12,638,7656.00,2019-11-18 15:02:44.516023
217,2019111801004768,SDESI,42,25,20,635,12700.00,2019-11-18 15:02:44.516023
218,2019111801004769,SDESI,45,25,73,635,46355.00,2019-11-18 15:02:44.516023
219,2019111801004651,SHIVM,26,4,20,425,8500.00,2019-11-18 15:02:44.516023
220,2019111801004652,SHIVM,48,4,100,423,42300.00,2019-11-18 15:02:44.516023
221,2019111801004653,SHIVM,57,4,200,422,84400.00,2019-11-18 15:02:44.516023
222,2019111801004654,SHL,22,35,228,204,46512.00,2019-11-18 15:02:44.516023
223,2019111801004655,PLIC,48,7,50,308,15400.00,2019-11-18 15:02:44.516023
224,2019111801004656,PLIC,5,7,100,307,30700.00,2019-11-18 15:02:44.516023
225,2019111801004657,PLIC,57,7,190,307,58330.00,2019-11-18 15:02:44.516023
226,2019111801004658,PLIC,35,7,500,306,153000.00,2019-11-18 15:02:44.516023
227,2019111801004659,PLIC,54,7,60,305,18300.00,2019-11-18 15:02:44.516023
228,2019111801004660,PLIC,45,7,200,303,60600.00,2019-11-18 15:02:44.516023
229,2019111801004661,PLIC,20,7,510,303,154530.00,2019-11-18 15:02:44.516023
230,2019111801004662,PLIC,16,7,100,303,30300.00,2019-11-18 15:02:44.516023
231,2019111801004663,PLIC,52,7,1000,303,303000.00,2019-11-18 15:02:44.516023
232,2019111801004664,PLIC,29,7,400,303,121200.00,2019-11-18 15:02:44.516023
233,2019111801004665,GLBSL,42,28,10,400,4000.00,2019-11-18 15:02:44.516023
234,2019111801004666,AKJCL,48,42,10,56,560.00,2019-11-18 15:02:44.516023
235,2019111801004667,PRIN,53,16,200,312,62400.00,2019-11-18 15:02:44.516023
236,2019111801004668,NBL,17,22,115,319,36685.00,2019-11-18 15:02:44.516023
237,2019111801004669,NBL,47,22,100,319,31900.00,2019-11-18 15:02:44.516023
238,2019111801004670,NBL,5,22,50,319,15950.00,2019-11-18 15:02:44.516023
239,2019111801004671,NBL,43,22,200,319,63800.00,2019-11-18 15:02:44.516023
240,2019111801004672,NBL,52,22,135,319,43065.00,2019-11-18 15:02:44.516023
241,2019111801004673,NLICL,34,35,100,415,41500.00,2019-11-18 15:02:44.516023
242,2019111801004674,NLICL,29,35,21,415,8715.00,2019-11-18 15:02:44.516023
243,2019111801004675,PRVU,39,6,125,228,28500.00,2019-11-18 15:02:44.516023
244,2019111801004676,NLG,53,49,82,528,43296.00,2019-11-18 15:02:44.516023
245,2019111801004677,NLG,38,49,200,527,105400.00,2019-11-18 15:02:44.516023
246,2019111801004678,NMB,25,35,50,386,19300.00,2019-11-18 15:02:44.516023
247,2019111801004679,NMB,57,35,300,386,115800.00,2019-11-18 15:02:44.516023
248,2019111801004680,SHIVM,22,4,120,421,50520.00,2019-11-18 15:02:44.516023
249,2019111801004681,AKBSL,20,58,10,435,4350.00,2019-11-18 15:02:44.516023
250,2019111801004682,PPCL,45,28,10,108,1080.00,2019-11-18 15:02:44.516023
251,2019111801004683,NMFBS,36,39,15,1720,25800.00,2019-11-18 15:02:44.516023
252,2019111801004684,SABSL,19,6,30,554,16620.00,2019-11-18 15:02:44.516023
253,2019111801004685,UPPER,51,51,157,226,35482.00,2019-11-18 15:02:44.516023
254,2019111801004686,UPPER,11,51,100,226,22600.00,2019-11-18 15:02:44.516023
255,2019111801004687,UPPER,8,51,343,226,77518.00,2019-11-18 15:02:44.516023
256,2019111801004688,NTC,25,22,10,624,6240.00,2019-11-18 15:02:44.516023
257,2019111801004689,NMB,39,35,1000,386,386000.00,2019-11-18 15:02:44.516023
258,2019111801004690,NABIL,25,47,48,755,36240.00,2019-11-18 15:02:44.516023
259,2019111801004691,UPCL,33,38,350,71,24850.00,2019-11-18 15:02:44.516023
260,2019111801004692,UPCL,34,38,300,70,21000.00,2019-11-18 15:02:44.516023
261,2019111801004693,AKJCL,48,42,10,56,560.00,2019-11-18 15:02:44.516023
262,2019111801004694,HBL,21,40,30,479,14370.00,2019-11-18 15:02:44.516023
263,2019111801004695,HBL,28,40,72,478,34416.00,2019-11-18 15:02:44.516023
264,2019111801004696,CFCL,11,51,20,113,2260.00,2019-11-18 15:02:44.516023
265,2019111801004697,GBBL,35,11,225,224,50400.00,2019-11-18 15:02:44.516023
266,2019111801004698,RMDC,5,43,40,589,23560.00,2019-11-18 15:02:44.516023
267,2019111801004699,RMDC,17,43,10,588,5880.00,2019-11-18 15:02:44.516023
268,2019111801004700,RMDC,6,43,20,588,11760.00,2019-11-18 15:02:44.516023
269,2019111801004701,RMDC,29,43,30,587,17610.00,2019-11-18 15:02:44.516023
270,2019111801004702,SHIVM,42,36,50,424,21200.00,2019-11-18 15:02:44.516023
271,2019111801004703,RHPL,34,28,20,164,3280.00,2019-11-18 15:02:44.516023
272,2019111801004704,FMDBL,52,57,34,305,10370.00,2019-11-18 15:02:44.516023
273,2019111801004705,FMDBL,42,57,100,305,30500.00,2019-11-18 15:02:44.516023
274,2019111801004706,LLBS,37,33,30,685,20550.00,2019-11-18 15:02:44.516023
275,2019111801004707,NMFBS,36,39,15,1720,25800.00,2019-11-18 15:02:44.516023
276,2019111801004708,AKBSL,20,58,10,435,4350.00,2019-11-18 15:02:44.516023
277,2019111801004709,NCCB,52,45,329,201,66129.00,2019-11-18 15:02:44.516023
278,2019111801004710,NCCB,52,45,200,201,40200.00,2019-11-18 15:02:44.516023
279,2019111801004711,NCCB,49,45,1000,201,201000.00,2019-11-18 15:02:44.516023
280,2019111801004712,NLIC,25,29,10,793,7930.00,2019-11-18 15:02:44.516023
281,2019111801004713,SABSL,19,6,10,554,5540.00,2019-11-18 15:02:44.516023
282,2019111801004714,SKBBL,42,42,50,940,47000.00,2019-11-18 15:02:44.516023
283,2019111801004715,RHPL,35,8,40,165,6600.00,2019-11-18 15:02:44.516023
284,2019111801004716,RHPL,35,17,10,165,1650.00,2019-11-18 15:02:44.516023
285,2019111801004717,RHPL,35,7,40,165,6600.00,2019-11-18 15:02:44.516023
286,2019111801004718,RHPL,35,41,40,165,6600.00,2019-11-18 15:02:44.516023
287,2019111801004719,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
288,2019111801004720,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
289,2019111801004721,RHPL,35,39,50,165,8250.00,2019-11-18 15:02:44.516023
290,2019111801004722,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
291,2019111801004723,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
292,2019111801004724,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
293,2019111801004725,RHPL,35,39,10,165,1650.00,2019-11-18 15:02:44.516023
294,2019111801004726,RHPL,35,39,30,165,4950.00,2019-11-18 15:02:44.516023
295,2019111801004727,RHPL,35,44,40,165,6600.00,2019-11-18 15:02:44.516023
296,2019111801004728,RHPL,35,34,100,165,16500.00,2019-11-18 15:02:44.516023
297,2019111801004729,RHPL,35,17,40,165,6600.00,2019-11-18 15:02:44.516023
298,2019111801004730,SJCL,52,28,20,157,3140.00,2019-11-18 15:02:44.516023
299,2019111801004731,UPCL,17,38,200,70,14000.00,2019-11-18 15:02:44.516023
300,2019111801004732,UPCL,34,38,500,70,35000.00,2019-11-18 15:02:44.516023
301,2019111801004733,UPCL,40,38,200,70,14000.00,2019-11-18 15:02:44.516023
302,2019111801004734,SBL,59,40,200,284,56800.00,2019-11-18 15:02:44.516023
303,2019111801004735,SBL,32,40,100,284,28400.00,2019-11-18 15:02:44.516023
304,2019111801004736,SBL,47,40,100,284,28400.00,2019-11-18 15:02:44.516023
305,2019111801004737,SBL,21,40,200,284,56800.00,2019-11-18 15:02:44.516023
306,2019111801004738,SBL,49,40,400,284,113600.00,2019-11-18 15:02:44.516023
307,2019111801004739,GILB,44,22,20,721,14420.00,2019-11-18 15:02:44.516023
308,2019111801004604,GBBL,1,11,226,224,50624.00,2019-11-18 15:02:44.516023
309,2019111801004605,NTC,59,45,10,622,6220.00,2019-11-18 15:02:44.516023
310,2019111801004606,NMB,25,32,50,386,19300.00,2019-11-18 15:02:44.516023
311,2019111801004607,UPCL,34,38,100,70,7000.00,2019-11-18 15:02:44.516023
312,2019111801004608,SPARS,38,28,10,526,5260.00,2019-11-18 15:02:44.516023
313,2019111801004609,NMB,43,32,1000,386,386000.00,2019-11-18 15:02:44.516023
314,2019111801004610,RSDC,53,6,80,294,23520.00,2019-11-18 15:02:44.516023
315,2019111801004611,NIB,34,38,100,418,41800.00,2019-11-18 15:02:44.516023
316,2019111801004612,LGIL,49,33,606,315,190890.00,2019-11-18 15:02:44.516023
317,2019111801004613,UPCL,42,22,50,71,3550.00,2019-11-18 15:02:44.516023
318,2019111801004614,EDBL,36,58,300,275,82500.00,2019-11-18 15:02:44.516023
319,2019111801004615,EDBL,52,58,300,274,82200.00,2019-11-18 15:02:44.516023
320,2019111801004616,NADEP,29,6,100,395,39500.00,2019-11-18 15:02:44.516023
321,2019111801004617,UPCL,42,38,100,71,7100.00,2019-11-18 15:02:44.516023
322,2019111801004618,PRIN,53,16,200,312,62400.00,2019-11-18 15:02:44.516023
323,2019111801004619,TRH,17,4,150,261,39150.00,2019-11-18 15:02:44.516023
324,2019111801004620,NICL,25,28,10,258,2580.00,2019-11-18 15:02:44.516023
