S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
1,2019110301004027,ILBS,39,44,10,438,4380.00,2019-11-03 23:25:28.979655
2,2019110301004028,RHPL,55,43,40,171,6840.00,2019-11-03 23:25:28.979655
3,2019110301004029,MEGA,34,13,500,190,95000.00,2019-11-03 23:25:28.979655
4,2019110301004030,MEGA,47,13,500,190,95000.00,2019-11-03 23:25:28.979655
5,2019110301004031,PRVU,36,53,850,267,226950.00,2019-11-03 23:25:28.979655
6,2019110301004032,PRVU,38,53,55,267,14685.00,2019-11-03 23:25:28.979655
7,2019110301004033,PRVU,22,53,95,267,25365.00,2019-11-03 23:25:28.979655
8,2019110301004034,SABSL,32,34,10,450,4500.00,2019-11-03 23:25:28.979655
9,2019110301004035,UNHPL,21,42,100,55,5500.00,2019-11-03 23:25:28.979655
10,2019110301004036,UNHPL,21,56,50,55,2750.00,2019-11-03 23:25:28.979655
11,2019110301004037,SJCL,10,43,20,168,3360.00,2019-11-03 23:25:28.979655
12,2019110301004038,JFL,32,32,500,192,96000.00,2019-11-03 23:25:28.979655
13,2019110301004039,CCBL,45,34,27,155,4185.00,2019-11-03 23:25:28.979655
14,2019110301004040,SKBBL,50,52,20,932,18640.00,2019-11-03 23:25:28.979655
15,2019110301004041,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
16,2019110301004042,NTC,59,44,10,633,6330.00,2019-11-03 23:25:28.979655
17,2019110301004043,SHL,32,58,200,208,41600.00,2019-11-03 23:25:28.979655
18,2019110301004044,NIB,45,45,44,442,19448.00,2019-11-03 23:25:28.979655
19,2019110301004045,NABIL,44,49,100,754,75400.00,2019-11-03 23:25:28.979655
20,2019110301004046,NABIL,7,49,50,753,37650.00,2019-11-03 23:25:28.979655
21,2019110301004047,NABIL,44,49,21,753,15813.00,2019-11-03 23:25:28.979655
22,2019110301004048,NABIL,35,49,29,752,21808.00,2019-11-03 23:25:28.979655
23,2019110301004049,SABSL,32,34,10,450,4500.00,2019-11-03 23:25:28.979655
24,2019110301004050,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
25,2019110301004051,SJCL,10,40,10,169,1690.00,2019-11-03 23:25:28.979655
26,2019110301004052,NLICL,25,42,10,432,4320.00,2019-11-03 23:25:28.979655
27,2019110301004053,SHIVM,42,37,100,485,48500.00,2019-11-03 23:25:28.979655
28,2019110301004054,SHIVM,50,37,79,484,38236.00,2019-11-03 23:25:28.979655
29,2019110301004055,SHIVM,35,37,200,484,96800.00,2019-11-03 23:25:28.979655
30,2019110301004056,SHIVM,57,37,200,484,96800.00,2019-11-03 23:25:28.979655
31,2019110301004057,SHIVM,32,37,120,484,58080.00,2019-11-03 23:25:28.979655
32,2019110301004058,SHIVM,34,37,301,484,145684.00,2019-11-03 23:25:28.979655
33,2019110301004059,AKBSL,43,58,10,410,4100.00,2019-11-03 23:25:28.979655
34,2019110301004060,NICA,43,39,20,405,8100.00,2019-11-03 23:25:28.979655
35,2019110301004061,NABIL,58,53,20,759,15180.00,2019-11-03 23:25:28.979655
36,2019110301004062,NABIL,58,42,10,760,7600.00,2019-11-03 23:25:28.979655
37,2019110301004063,PRIN,49,50,100,310,31000.00,2019-11-03 23:25:28.979655
38,2019110301004064,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
39,2019110301004065,SABSL,32,34,10,450,4500.00,2019-11-03 23:25:28.979655
40,2019110301004066,HDL,35,5,100,1453,145300.00,2019-11-03 23:25:28.979655
41,2019110301004067,HDL,35,5,100,1453,145300.00,2019-11-03 23:25:28.979655
42,2019110301004068,ILBS,39,55,20,438,8760.00,2019-11-03 23:25:28.979655
43,2019110301004069,SABSL,10,50,10,458,4580.00,2019-11-03 23:25:28.979655
44,2019110301004070,SHIVM,34,37,100,485,48500.00,2019-11-03 23:25:28.979655
45,2019110301004071,SCB,37,44,10,558,5580.00,2019-11-03 23:25:28.979655
46,2019110301004072,AKBSL,43,43,10,411,4110.00,2019-11-03 23:25:28.979655
47,2019110301004073,NCCB,33,39,10,203,2030.00,2019-11-03 23:25:28.979655
48,2019110301004074,NLICL,45,22,100,421,42100.00,2019-11-03 23:25:28.979655
49,2019110301004075,NLICL,22,22,800,421,336800.00,2019-11-03 23:25:28.979655
50,2019110301004076,SHIVM,48,37,10,485,4850.00,2019-11-03 23:25:28.979655
51,2019110301004077,PRVU,35,58,300,267,80100.00,2019-11-03 23:25:28.979655
52,2019110301004078,PRVU,28,58,178,267,47526.00,2019-11-03 23:25:28.979655
53,2019110301004079,MEGA,42,38,46,191,8786.00,2019-11-03 23:25:28.979655
54,2019110301004080,MSLB,50,10,10,863,8630.00,2019-11-03 23:25:28.979655
55,2019110301003980,AKPL,52,28,46,130,5980.00,2019-11-03 23:25:28.979655
56,2019110301003981,BOKL,44,25,50,225,11250.00,2019-11-03 23:25:28.979655
57,2019110301003982,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
58,2019110301003983,NHPC,20,56,90,53,4770.00,2019-11-03 23:25:28.979655
59,2019110301003984,CCBL,21,17,350,155,54250.00,2019-11-03 23:25:28.979655
60,2019110301003985,CCBL,45,17,180,155,27900.00,2019-11-03 23:25:28.979655
61,2019110301003986,NADEP,17,17,20,391,7820.00,2019-11-03 23:25:28.979655
62,2019110301003987,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
63,2019110301003988,NIB,28,6,989,441,436149.00,2019-11-03 23:25:28.979655
64,2019110301003989,NLIC,34,45,10,803,8030.00,2019-11-03 23:25:28.979655
65,2019110301003990,API,55,34,17,108,1836.00,2019-11-03 23:25:28.979655
66,2019110301003991,MEGA,22,38,500,191,95500.00,2019-11-03 23:25:28.979655
67,2019110301003992,BPCL,33,28,10,364,3640.00,2019-11-03 23:25:28.979655
68,2019110301003993,PRVU,25,4,18,268,4824.00,2019-11-03 23:25:28.979655
69,2019110301003994,PCBL,39,22,50,261,13050.00,2019-11-03 23:25:28.979655
70,2019110301003995,BPCL,25,28,10,364,3640.00,2019-11-03 23:25:28.979655
71,2019110301003996,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
72,2019110301003997,NMBMF,45,18,10,495,4950.00,2019-11-03 23:25:28.979655
73,2019110301003998,NMBMF,45,18,10,495,4950.00,2019-11-03 23:25:28.979655
74,2019110301003999,GBBL,5,10,27,222,5994.00,2019-11-03 23:25:28.979655
75,2019110301004000,GBBL,5,10,173,222,38406.00,2019-11-03 23:25:28.979655
76,2019110301004001,MLBL,4,47,100,213,21300.00,2019-11-03 23:25:28.979655
77,2019110301004002,NCCB,44,56,3000,202,606000.00,2019-11-03 23:25:28.979655
78,2019110301004003,SLICL,51,17,88,258,22704.00,2019-11-03 23:25:28.979655
79,2019110301004004,SLICL,39,17,100,258,25800.00,2019-11-03 23:25:28.979655
80,2019110301004005,SLICL,35,17,100,258,25800.00,2019-11-03 23:25:28.979655
81,2019110301004006,SLICL,44,17,24,258,6192.00,2019-11-03 23:25:28.979655
82,2019110301004007,SRBL,21,17,375,207,77625.00,2019-11-03 23:25:28.979655
83,2019110301004008,PRVU,13,4,100,268,26800.00,2019-11-03 23:25:28.979655
84,2019110301004009,API,25,22,10,110,1100.00,2019-11-03 23:25:28.979655
85,2019110301004010,NLICL,22,22,90,425,38250.00,2019-11-03 23:25:28.979655
86,2019110301004011,NIB,28,21,300,441,132300.00,2019-11-03 23:25:28.979655
87,2019110301004012,BPCL,13,28,44,364,16016.00,2019-11-03 23:25:28.979655
88,2019110301004013,NTC,19,59,200,625,125000.00,2019-11-03 23:25:28.979655
89,2019110301004014,NTC,43,59,250,625,156250.00,2019-11-03 23:25:28.979655
90,2019110301004015,NUBL,11,16,30,879,26370.00,2019-11-03 23:25:28.979655
91,2019110301004016,LBL,32,14,50,222,11100.00,2019-11-03 23:25:28.979655
92,2019110301004017,LBL,32,49,200,222,44400.00,2019-11-03 23:25:28.979655
93,2019110301004018,LBL,32,37,414,222,91908.00,2019-11-03 23:25:28.979655
94,2019110301004019,CCBL,45,45,122,156,19032.00,2019-11-03 23:25:28.979655
95,2019110301004020,DBBL,42,34,80,125,10000.00,2019-11-03 23:25:28.979655
96,2019110301004021,RHPL,55,43,40,171,6840.00,2019-11-03 23:25:28.979655
97,2019110301004022,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
98,2019110301004023,AKBSL,35,56,10,409,4090.00,2019-11-03 23:25:28.979655
99,2019110301004024,AKBSL,48,56,60,408,24480.00,2019-11-03 23:25:28.979655
100,2019110301004025,SHL,44,44,13000,206,2678000.00,2019-11-03 23:25:28.979655
101,2019110301004026,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
102,2019110301003947,SCB,1,19,20,557,11140.00,2019-11-03 23:25:28.979655
103,2019110301003948,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
104,2019110301003949,JBBL,13,11,239,156,37284.00,2019-11-03 23:25:28.979655
105,2019110301003950,NUBL,29,16,200,879,175800.00,2019-11-03 23:25:28.979655
106,2019110301003951,KBL,50,4,140,180,25200.00,2019-11-03 23:25:28.979655
107,2019110301003952,MEGA,43,38,10,191,1910.00,2019-11-03 23:25:28.979655
108,2019110301003953,PRVU,14,4,50,268,13400.00,2019-11-03 23:25:28.979655
109,2019110301003954,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
110,2019110301003955,NLICL,43,42,10,432,4320.00,2019-11-03 23:25:28.979655
111,2019110301003956,NLIC,34,37,50,800,40000.00,2019-11-03 23:25:28.979655
112,2019110301003957,NLIC,34,43,25,802,20050.00,2019-11-03 23:25:28.979655
113,2019110301003958,PCBL,38,53,300,262,78600.00,2019-11-03 23:25:28.979655
114,2019110301003959,PCBL,34,53,100,262,26200.00,2019-11-03 23:25:28.979655
115,2019110301003960,PCBL,40,53,30,262,7860.00,2019-11-03 23:25:28.979655
116,2019110301003961,PCBL,50,53,300,261,78300.00,2019-11-03 23:25:28.979655
117,2019110301003962,PCBL,28,53,50,261,13050.00,2019-11-03 23:25:28.979655
118,2019110301003963,PCBL,32,53,500,261,130500.00,2019-11-03 23:25:28.979655
119,2019110301003964,PCBL,39,53,200,261,52200.00,2019-11-03 23:25:28.979655
120,2019110301003965,PCBL,25,53,200,261,52200.00,2019-11-03 23:25:28.979655
121,2019110301003966,PCBL,5,53,100,261,26100.00,2019-11-03 23:25:28.979655
122,2019110301003967,PCBL,13,53,500,261,130500.00,2019-11-03 23:25:28.979655
123,2019110301003968,PCBL,39,53,1720,261,448920.00,2019-11-03 23:25:28.979655
124,2019110301003969,GLBSL,7,44,10,418,4180.00,2019-11-03 23:25:28.979655
125,2019110301003970,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
126,2019110301003971,GILB,22,11,100,756,75600.00,2019-11-03 23:25:28.979655
127,2019110301003972,GILB,42,11,20,755,15100.00,2019-11-03 23:25:28.979655
128,2019110301003973,GILB,5,11,80,755,60400.00,2019-11-03 23:25:28.979655
129,2019110301003974,NTC,43,44,10,633,6330.00,2019-11-03 23:25:28.979655
130,2019110301003975,NICA,44,21,117,404,47268.00,2019-11-03 23:25:28.979655
131,2019110301003976,NICA,52,21,183,404,73932.00,2019-11-03 23:25:28.979655
132,2019110301003977,SWBBL,38,46,195,900,175500.00,2019-11-03 23:25:28.979655
133,2019110301003978,FMDBL,47,51,10,309,3090.00,2019-11-03 23:25:28.979655
134,2019110301003979,CBBL,39,53,100,972,97200.00,2019-11-03 23:25:28.979655
135,2019110301003904,MLBL,20,47,300,213,63900.00,2019-11-03 23:25:28.979655
136,2019110301003905,API,25,8,253,109,27577.00,2019-11-03 23:25:28.979655
137,2019110301003906,API,25,29,200,109,21800.00,2019-11-03 23:25:28.979655
138,2019110301003907,API,25,22,17,110,1870.00,2019-11-03 23:25:28.979655
139,2019110301003908,MNBBL,28,22,235,318,74730.00,2019-11-03 23:25:28.979655
140,2019110301003909,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
141,2019110301003910,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
142,2019110301003911,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
143,2019110301003912,LGIL,44,11,290,316,91640.00,2019-11-03 23:25:28.979655
144,2019110301003913,HIDCL,47,57,500,132,66000.00,2019-11-03 23:25:28.979655
145,2019110301003914,HIDCL,39,57,900,132,118800.00,2019-11-03 23:25:28.979655
146,2019110301003915,HIDCL,52,57,100,132,13200.00,2019-11-03 23:25:28.979655
147,2019110301003916,HIDCL,51,57,448,132,59136.00,2019-11-03 23:25:28.979655
148,2019110301003917,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
149,2019110301003918,NIB,28,34,203,441,89523.00,2019-11-03 23:25:28.979655
150,2019110301003919,CCBL,21,17,11,155,1705.00,2019-11-03 23:25:28.979655
151,2019110301003920,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
152,2019110301003921,SANIMA,51,25,20,308,6160.00,2019-11-03 23:25:28.979655
153,2019110301003922,BOKL,21,25,50,225,11250.00,2019-11-03 23:25:28.979655
154,2019110301003923,BOKL,44,25,50,225,11250.00,2019-11-03 23:25:28.979655
155,2019110301003924,PLIC,43,28,65,310,20150.00,2019-11-03 23:25:28.979655
156,2019110301003925,PLIC,28,28,64,309,19776.00,2019-11-03 23:25:28.979655
157,2019110301003926,CHCL,25,16,10,433,4330.00,2019-11-03 23:25:28.979655
158,2019110301003927,PRVU,29,44,50,268,13400.00,2019-11-03 23:25:28.979655
159,2019110301003928,PRVU,29,4,250,268,67000.00,2019-11-03 23:25:28.979655
160,2019110301003929,PRVU,42,4,200,268,53600.00,2019-11-03 23:25:28.979655
161,2019110301003930,PRVU,58,4,200,268,53600.00,2019-11-03 23:25:28.979655
162,2019110301003931,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
163,2019110301003932,HPPL,45,19,10,137,1370.00,2019-11-03 23:25:28.979655
164,2019110301003933,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
165,2019110301003934,MLBBL,48,22,100,424,42400.00,2019-11-03 23:25:28.979655
166,2019110301003935,EDBL,13,45,222,266,59052.00,2019-11-03 23:25:28.979655
167,2019110301003936,EDBL,32,45,178,265,47170.00,2019-11-03 23:25:28.979655
168,2019110301003937,ALICL,16,19,36,310,11160.00,2019-11-03 23:25:28.979655
169,2019110301003938,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
170,2019110301003939,NSEWA,42,19,10,375,3750.00,2019-11-03 23:25:28.979655
171,2019110301003940,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
172,2019110301003941,PRVU,45,29,1250,267,333750.00,2019-11-03 23:25:28.979655
173,2019110301003942,PRVU,35,29,500,267,133500.00,2019-11-03 23:25:28.979655
174,2019110301003943,PRVU,47,29,100,267,26700.00,2019-11-03 23:25:28.979655
175,2019110301003944,PRVU,36,29,150,267,40050.00,2019-11-03 23:25:28.979655
176,2019110301003945,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
177,2019110301003946,LBBL,51,44,19,172,3268.00,2019-11-03 23:25:28.979655
178,2019110301003862,FOWAD,45,43,10,1270,12700.00,2019-11-03 23:25:28.979655
179,2019110301003863,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
180,2019110301003864,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
181,2019110301003865,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
182,2019110301003866,NBL,32,20,401,315,126315.00,2019-11-03 23:25:28.979655
183,2019110301003867,NBL,32,34,86,315,27090.00,2019-11-03 23:25:28.979655
184,2019110301003868,CCBL,51,13,309,156,48204.00,2019-11-03 23:25:28.979655
185,2019110301003869,CCBL,51,37,200,156,31200.00,2019-11-03 23:25:28.979655
186,2019110301003870,CCBL,51,39,106,156,16536.00,2019-11-03 23:25:28.979655
187,2019110301003871,CIT,25,57,30,1796,53880.00,2019-11-03 23:25:28.979655
188,2019110301003872,CIT,22,57,30,1795,53850.00,2019-11-03 23:25:28.979655
189,2019110301003873,CIT,22,57,30,1795,53850.00,2019-11-03 23:25:28.979655
190,2019110301003874,CIT,14,57,25,1793,44825.00,2019-11-03 23:25:28.979655
191,2019110301003875,CIT,34,57,11,1792,19712.00,2019-11-03 23:25:28.979655
192,2019110301003876,CIT,5,57,38,1792,68096.00,2019-11-03 23:25:28.979655
193,2019110301003877,CCBL,51,4,85,156,13260.00,2019-11-03 23:25:28.979655
194,2019110301003878,CCBL,21,4,15,155,2325.00,2019-11-03 23:25:28.979655
195,2019110301003879,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
196,2019110301003880,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
197,2019110301003881,MNBBL,28,40,548,317,173716.00,2019-11-03 23:25:28.979655
198,2019110301003882,MNBBL,28,59,200,318,63600.00,2019-11-03 23:25:28.979655
199,2019110301003883,ADBL,42,6,60,412,24720.00,2019-11-03 23:25:28.979655
200,2019110301003884,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
201,2019110301003885,PFL,13,17,78,132,10296.00,2019-11-03 23:25:28.979655
202,2019110301003886,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
203,2019110301003887,NCCB,8,49,20,203,4060.00,2019-11-03 23:25:28.979655
204,2019110301003888,NCCB,8,25,200,203,40600.00,2019-11-03 23:25:28.979655
205,2019110301003889,NCCB,8,58,200,203,40600.00,2019-11-03 23:25:28.979655
206,2019110301003890,NCCB,8,47,1000,203,203000.00,2019-11-03 23:25:28.979655
207,2019110301003891,NCCB,8,39,580,203,117740.00,2019-11-03 23:25:28.979655
208,2019110301003892,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
209,2019110301003893,MEGA,34,8,500,190,95000.00,2019-11-03 23:25:28.979655
210,2019110301003894,MEGA,34,35,1000,190,190000.00,2019-11-03 23:25:28.979655
211,2019110301003895,API,6,25,83,108,8964.00,2019-11-03 23:25:28.979655
212,2019110301003896,API,43,25,100,108,10800.00,2019-11-03 23:25:28.979655
213,2019110301003897,API,55,25,736,108,79488.00,2019-11-03 23:25:28.979655
214,2019110301003898,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
215,2019110301003899,HIDCL,52,34,61,132,8052.00,2019-11-03 23:25:28.979655
216,2019110301003900,NICA,51,39,20,405,8100.00,2019-11-03 23:25:28.979655
217,2019110301003901,CZBIL,51,4,380,192,72960.00,2019-11-03 23:25:28.979655
218,2019110301003902,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
219,2019110301003903,NLICL,22,11,90,430,38700.00,2019-11-03 23:25:28.979655
220,2019110301003829,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
221,2019110301003830,SHIVM,6,26,20,487,9740.00,2019-11-03 23:25:28.979655
222,2019110301003831,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
223,2019110301003832,SJCL,16,17,10,167,1670.00,2019-11-03 23:25:28.979655
224,2019110301003833,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
225,2019110301003834,CLBSL,45,34,10,444,4440.00,2019-11-03 23:25:28.979655
226,2019110301003835,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
227,2019110301003836,PRVU,1,44,1500,268,402000.00,2019-11-03 23:25:28.979655
228,2019110301003837,MNBBL,21,40,100,317,31700.00,2019-11-03 23:25:28.979655
229,2019110301003838,CHCL,20,22,500,428,214000.00,2019-11-03 23:25:28.979655
230,2019110301003839,LBL,10,51,300,221,66300.00,2019-11-03 23:25:28.979655
231,2019110301003840,LBL,10,25,400,221,88400.00,2019-11-03 23:25:28.979655
232,2019110301003841,LBL,10,32,855,221,188955.00,2019-11-03 23:25:28.979655
233,2019110301003842,LBL,10,42,50,221,11050.00,2019-11-03 23:25:28.979655
234,2019110301003843,RMDC,33,45,20,610,12200.00,2019-11-03 23:25:28.979655
235,2019110301003844,PLIC,41,57,20,313,6260.00,2019-11-03 23:25:28.979655
236,2019110301003845,PLIC,16,57,20,311,6220.00,2019-11-03 23:25:28.979655
237,2019110301003846,PLIC,4,57,100,311,31100.00,2019-11-03 23:25:28.979655
238,2019110301003847,PLIC,13,57,100,311,31100.00,2019-11-03 23:25:28.979655
239,2019110301003848,PLIC,4,57,75,311,23325.00,2019-11-03 23:25:28.979655
240,2019110301003849,PLIC,28,57,50,310,15500.00,2019-11-03 23:25:28.979655
241,2019110301003850,PLIC,6,57,1000,310,310000.00,2019-11-03 23:25:28.979655
242,2019110301003851,PLIC,43,57,135,310,41850.00,2019-11-03 23:25:28.979655
243,2019110301003852,MNBBL,16,40,102,317,32334.00,2019-11-03 23:25:28.979655
244,2019110301003853,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
245,2019110301003854,SAPDBL,32,46,120,121,14520.00,2019-11-03 23:25:28.979655
246,2019110301003855,NCCB,44,45,38,202,7676.00,2019-11-03 23:25:28.979655
247,2019110301003856,NCCB,44,16,158,202,31916.00,2019-11-03 23:25:28.979655
248,2019110301003857,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
249,2019110301003858,ICFC,40,39,296,160,47360.00,2019-11-03 23:25:28.979655
250,2019110301003859,MERO,36,1,50,559,27950.00,2019-11-03 23:25:28.979655
251,2019110301003860,EBL,58,38,10,559,5590.00,2019-11-03 23:25:28.979655
252,2019110301003861,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
253,2019110301003778,NBL,32,21,100,314,31400.00,2019-11-03 23:25:28.979655
254,2019110301003779,SJCL,16,32,20,167,3340.00,2019-11-03 23:25:28.979655
255,2019110301003780,SICL,39,53,100,731,73100.00,2019-11-03 23:25:28.979655
256,2019110301003781,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
257,2019110301003782,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
258,2019110301003783,ADBL,45,39,130,412,53560.00,2019-11-03 23:25:28.979655
259,2019110301003784,ADBL,41,39,2,412,824.00,2019-11-03 23:25:28.979655
260,2019110301003785,API,6,34,17,108,1836.00,2019-11-03 23:25:28.979655
261,2019110301003786,ILBS,17,17,10,439,4390.00,2019-11-03 23:25:28.979655
262,2019110301003787,RHPL,16,44,30,171,5130.00,2019-11-03 23:25:28.979655
263,2019110301003788,NMFBS,10,49,30,1706,51180.00,2019-11-03 23:25:28.979655
264,2019110301003789,NMFBS,56,49,15,1701,25515.00,2019-11-03 23:25:28.979655
265,2019110301003790,NMFBS,56,49,25,1701,42525.00,2019-11-03 23:25:28.979655
266,2019110301003791,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
267,2019110301003792,SJCL,16,32,20,167,3340.00,2019-11-03 23:25:28.979655
268,2019110301003793,CBBL,13,4,20,971,19420.00,2019-11-03 23:25:28.979655
269,2019110301003794,PRVU,57,44,250,268,67000.00,2019-11-03 23:25:28.979655
270,2019110301003795,CHCL,20,42,90,423,38070.00,2019-11-03 23:25:28.979655
271,2019110301003796,CHCL,20,52,98,423,41454.00,2019-11-03 23:25:28.979655
272,2019110301003797,CHCL,20,22,500,423,211500.00,2019-11-03 23:25:28.979655
273,2019110301003798,CHCL,20,49,880,426,374880.00,2019-11-03 23:25:28.979655
274,2019110301003799,CHCL,20,52,50,428,21400.00,2019-11-03 23:25:28.979655
275,2019110301003800,CHCL,20,37,50,428,21400.00,2019-11-03 23:25:28.979655
276,2019110301003801,RHPL,16,17,30,171,5130.00,2019-11-03 23:25:28.979655
277,2019110301003802,SHIVM,59,48,50,486,24300.00,2019-11-03 23:25:28.979655
278,2019110301003803,SHIVM,34,48,50,486,24300.00,2019-11-03 23:25:28.979655
279,2019110301003804,SHIVM,57,48,200,486,97200.00,2019-11-03 23:25:28.979655
280,2019110301003805,SHIVM,34,48,100,486,48600.00,2019-11-03 23:25:28.979655
281,2019110301003806,SHIVM,39,48,435,485,210975.00,2019-11-03 23:25:28.979655
282,2019110301003807,SHIVM,57,48,200,485,97000.00,2019-11-03 23:25:28.979655
283,2019110301003808,SHIVM,22,48,200,485,97000.00,2019-11-03 23:25:28.979655
284,2019110301003809,SHIVM,29,48,100,485,48500.00,2019-11-03 23:25:28.979655
285,2019110301003810,SHIVM,38,48,10,485,4850.00,2019-11-03 23:25:28.979655
286,2019110301003811,SHIVM,37,48,100,485,48500.00,2019-11-03 23:25:28.979655
287,2019110301003812,SHIVM,34,48,200,485,97000.00,2019-11-03 23:25:28.979655
288,2019110301003813,SHIVM,45,48,50,484,24200.00,2019-11-03 23:25:28.979655
289,2019110301003814,SHIVM,50,48,51,484,24684.00,2019-11-03 23:25:28.979655
290,2019110301003815,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
291,2019110301003816,SJCL,16,32,20,167,3340.00,2019-11-03 23:25:28.979655
292,2019110301003817,SRBL,38,17,500,207,103500.00,2019-11-03 23:25:28.979655
293,2019110301003818,SRBL,14,17,100,207,20700.00,2019-11-03 23:25:28.979655
294,2019110301003819,SRBL,21,17,300,207,62100.00,2019-11-03 23:25:28.979655
295,2019110301003820,SRBL,21,17,25,207,5175.00,2019-11-03 23:25:28.979655
296,2019110301003821,MHNL,22,39,10,80,800.00,2019-11-03 23:25:28.979655
297,2019110301003822,MHNL,19,39,100,80,8000.00,2019-11-03 23:25:28.979655
298,2019110301003823,MHNL,47,39,400,80,32000.00,2019-11-03 23:25:28.979655
299,2019110301003824,BOKL,39,43,100,226,22600.00,2019-11-03 23:25:28.979655
300,2019110301003825,NIL,49,49,175,375,65625.00,2019-11-03 23:25:28.979655
301,2019110301003826,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
302,2019110301003827,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
303,2019110301003828,SHIVM,58,26,50,487,24350.00,2019-11-03 23:25:28.979655
304,2019110301003732,SJCL,16,40,10,167,1670.00,2019-11-03 23:25:28.979655
305,2019110301003733,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
306,2019110301003734,SABSL,32,47,10,454,4540.00,2019-11-03 23:25:28.979655
307,2019110301003735,SABSL,32,44,10,455,4550.00,2019-11-03 23:25:28.979655
308,2019110301003736,SABSL,32,22,275,455,125125.00,2019-11-03 23:25:28.979655
309,2019110301003737,SJCL,16,32,10,167,1670.00,2019-11-03 23:25:28.979655
310,2019110301003738,SWBBL,38,37,365,906,330690.00,2019-11-03 23:25:28.979655
311,2019110301003739,SDESI,6,4,50,619,30950.00,2019-11-03 23:25:28.979655
312,2019110301003740,RHPL,16,58,10,171,1710.00,2019-11-03 23:25:28.979655
313,2019110301003741,NIB,51,34,44,440,19360.00,2019-11-03 23:25:28.979655
314,2019110301003742,SJCL,16,40,20,167,3340.00,2019-11-03 23:25:28.979655
315,2019110301003743,NLICL,22,25,10,425,4250.00,2019-11-03 23:25:28.979655
316,2019110301003744,SJCL,16,32,10,167,1670.00,2019-11-03 23:25:28.979655
317,2019110301003745,EIC,11,14,200,226,45200.00,2019-11-03 23:25:28.979655
318,2019110301003746,EIC,7,14,133,225,29925.00,2019-11-03 23:25:28.979655
319,2019110301003747,SJCL,16,58,10,167,1670.00,2019-11-03 23:25:28.979655
320,2019110301003748,AKBSL,35,44,10,409,4090.00,2019-11-03 23:25:28.979655
321,2019110301003749,SHL,16,58,1000,207,207000.00,2019-11-03 23:25:28.979655
322,2019110301003750,SHL,16,58,1000,207,207000.00,2019-11-03 23:25:28.979655
323,2019110301003751,LBBL,32,48,448,170,76160.00,2019-11-03 23:25:28.979655
324,2019110301003752,NLICL,25,11,10,430,4300.00,2019-11-03 23:25:28.979655
