S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
64,2019102401004366,NICA,25,33,500,414,207000.00,2019-10-24 21:31:58.149799
65,2019102401004367,NICA,42,29,12,412,4944.00,2019-10-24 21:31:58.149799
66,2019102401004368,AKBSL,48,50,25,409,10225.00,2019-10-24 21:31:58.149799
67,2019102401004369,AKBSL,57,50,65,408,26520.00,2019-10-24 21:31:58.149799
68,2019102401004370,CZBIL,6,44,478,197,94166.00,2019-10-24 21:31:58.149799
69,2019102401004371,CZBIL,6,28,22,197,4334.00,2019-10-24 21:31:58.149799
70,2019102401004372,FOWAD,16,54,10,1290,12900.00,2019-10-24 21:31:58.149799
71,2019102401004373,KBL,25,45,10,186,1860.00,2019-10-24 21:31:58.149799
72,2019102401004374,NCCB,50,48,1300,202,262600.00,2019-10-24 21:31:58.149799
73,2019102401004375,MEGA,14,25,200,200,40000.00,2019-10-24 21:31:58.149799
74,2019102401004376,SABSL,28,57,60,448,26880.00,2019-10-24 21:31:58.149799
75,2019102401004377,SABSL,29,57,40,448,17920.00,2019-10-24 21:31:58.149799
76,2019102401004378,NLICL,10,56,50,455,22750.00,2019-10-24 21:31:58.149799
77,2019102401004379,NLICL,44,56,500,455,227500.00,2019-10-24 21:31:58.149799
78,2019102401004380,RHPL,19,21,10,180,1800.00,2019-10-24 21:31:58.149799
79,2019102401004381,UPPER,59,44,500,239,119500.00,2019-10-24 21:31:58.149799
80,2019102401004382,BOKL,14,22,30,230,6900.00,2019-10-24 21:31:58.149799
81,2019102401004383,BOKL,14,38,970,230,223100.00,2019-10-24 21:31:58.149799
82,2019102401004384,ALICL,28,36,94,315,29610.00,2019-10-24 21:31:58.149799
83,2019102401004385,NTC,43,19,10,631,6310.00,2019-10-24 21:31:58.149799
84,2019102401004386,NTC,43,59,10,632,6320.00,2019-10-24 21:31:58.149799
85,2019102401004387,SJCL,10,47,10,176,1760.00,2019-10-24 21:31:58.149799
86,2019102401004388,MEGA,34,11,100,201,20100.00,2019-10-24 21:31:58.149799
87,2019102401004389,FMDBL,49,49,60,315,18900.00,2019-10-24 21:31:58.149799
88,2019102401004390,FMDBL,42,49,40,315,12600.00,2019-10-24 21:31:58.149799
89,2019102401004391,GRDBL,43,47,10,104,1040.00,2019-10-24 21:31:58.149799
90,2019102401004392,NABIL,58,44,10,768,7680.00,2019-10-24 21:31:58.149799
91,2019102401004393,GUFL,6,7,20,113,2260.00,2019-10-24 21:31:58.149799
