S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
55,2019102201003218,NMBMF,44,44,6,1069,6414.00,2019-10-22 15:04:48.621725
56,2019102201003219,NHPC,56,47,25,53,1325.00,2019-10-22 15:04:48.621725
57,2019102201003220,NHPC,6,47,1000,53,53000.00,2019-10-22 15:04:48.621725
58,2019102201003221,PRVU,38,45,200,264,52800.00,2019-10-22 15:04:48.621725
59,2019102201003222,SPARS,58,42,10,519,5190.00,2019-10-22 15:04:48.621725
60,2019102201003223,CCBL,34,6,323,152,49096.00,2019-10-22 15:04:48.621725
61,2019102201003224,CCBL,6,6,60,152,9120.00,2019-10-22 15:04:48.621725
62,2019102201003225,CCBL,45,6,97,152,14744.00,2019-10-22 15:04:48.621725
63,2019102201003226,SABSL,57,28,10,448,4480.00,2019-10-22 15:04:48.621725
64,2019102201003227,EBL,28,58,120,546,65520.00,2019-10-22 15:04:48.621725
65,2019102201003228,EBL,42,58,239,546,130494.00,2019-10-22 15:04:48.621725
66,2019102201003229,SHIVM,48,38,10,485,4850.00,2019-10-22 15:04:48.621725
67,2019102201003230,NBL,33,59,10,319,3190.00,2019-10-22 15:04:48.621725
68,2019102201003231,NMBMF,45,34,30,1090,32700.00,2019-10-22 15:04:48.621725
69,2019102201003232,NMBMF,45,34,50,1090,54500.00,2019-10-22 15:04:48.621725
70,2019102201003233,NMBMF,40,34,20,1090,21800.00,2019-10-22 15:04:48.621725
71,2019102201003234,RHPL,19,57,40,169,6760.00,2019-10-22 15:04:48.621725
72,2019102201003235,SHL,39,57,226,206,46556.00,2019-10-22 15:04:48.621725
73,2019102201003120,BPCL,33,28,33,358,11814.00,2019-10-22 15:04:48.621725
74,2019102201003121,BPCL,33,26,17,365,6205.00,2019-10-22 15:04:48.621725
75,2019102201003122,NBB,25,33,100,211,21100.00,2019-10-22 15:04:48.621725
76,2019102201003123,GMFBS,32,42,10,447,4470.00,2019-10-22 15:04:48.621725
77,2019102201003124,RHPL,56,42,40,168,6720.00,2019-10-22 15:04:48.621725
78,2019102201003125,SIC,18,35,50,471,23550.00,2019-10-22 15:04:48.621725
79,2019102201003126,SIC,41,35,150,471,70650.00,2019-10-22 15:04:48.621725
80,2019102201003127,SHIVM,45,50,500,482,241000.00,2019-10-22 15:04:48.621725
81,2019102201003128,SHIVM,42,50,200,482,96400.00,2019-10-22 15:04:48.621725
82,2019102201003129,NLICL,51,59,50,453,22650.00,2019-10-22 15:04:48.621725
83,2019102201003130,RRHP,47,41,10,101,1010.00,2019-10-22 15:04:48.621725
84,2019102201003131,MSMBS,14,37,11,460,5060.00,2019-10-22 15:04:48.621725
85,2019102201003132,SHL,45,57,200,208,41600.00,2019-10-22 15:04:48.621725
86,2019102201003133,SFFIL,45,51,65,198,12870.00,2019-10-22 15:04:48.621725
87,2019102201003134,EBL,40,58,520,545,283400.00,2019-10-22 15:04:48.621725
88,2019102201003135,GRDBL,13,42,50,102,5100.00,2019-10-22 15:04:48.621725
89,2019102201003136,SJCL,56,42,10,170,1700.00,2019-10-22 15:04:48.621725
90,2019102201003137,SJCL,56,41,10,170,1700.00,2019-10-22 15:04:48.621725
91,2019102201003138,NBB,52,33,55,211,11605.00,2019-10-22 15:04:48.621725
92,2019102201003139,UPPER,56,5,150,236,35400.00,2019-10-22 15:04:48.621725
93,2019102201003140,UPPER,56,33,350,236,82600.00,2019-10-22 15:04:48.621725
94,2019102201003141,UPPER,51,33,50,236,11800.00,2019-10-22 15:04:48.621725
95,2019102201003142,NTC,59,19,615,616,378840.00,2019-10-22 15:04:48.621725
96,2019102201003143,HIDCL,33,42,61,137,8357.00,2019-10-22 15:04:48.621725
97,2019102201003144,NMFBS,38,44,10,1705,17050.00,2019-10-22 15:04:48.621725
98,2019102201003145,NMFBS,38,48,40,1705,68200.00,2019-10-22 15:04:48.621725
99,2019102201003146,MERO,32,49,140,555,77700.00,2019-10-22 15:04:48.621725
100,2019102201003147,MERO,32,34,60,555,33300.00,2019-10-22 15:04:48.621725
101,2019102201003148,HBL,26,50,100,491,49100.00,2019-10-22 15:04:48.621725
102,2019102201003149,NMBMF,16,1,30,1091,32730.00,2019-10-22 15:04:48.621725
103,2019102201003150,NMBMF,45,1,70,1090,76300.00,2019-10-22 15:04:48.621725
104,2019102201003151,NICA,53,8,68,390,26520.00,2019-10-22 15:04:48.621725
105,2019102201003152,NICA,53,19,50,390,19500.00,2019-10-22 15:04:48.621725
106,2019102201003153,NICA,53,55,302,390,117780.00,2019-10-22 15:04:48.621725
107,2019102201003154,SJCL,56,32,10,170,1700.00,2019-10-22 15:04:48.621725
108,2019102201003155,ALICL,41,40,100,310,31000.00,2019-10-22 15:04:48.621725
109,2019102201003156,TRH,33,14,10,288,2880.00,2019-10-22 15:04:48.621725
110,2019102201003157,HPPL,19,42,10,138,1380.00,2019-10-22 15:04:48.621725
111,2019102201003158,NIBPO,52,49,200,406,81200.00,2019-10-22 15:04:48.621725
112,2019102201003159,NIBPO,28,49,1000,406,406000.00,2019-10-22 15:04:48.621725
113,2019102201003160,NCCB,58,38,20,200,4000.00,2019-10-22 15:04:48.621725
114,2019102201003161,RHPL,56,28,20,168,3360.00,2019-10-22 15:04:48.621725
115,2019102201003162,HBL,14,50,190,490,93100.00,2019-10-22 15:04:48.621725
116,2019102201003163,NBL,36,59,33,319,10527.00,2019-10-22 15:04:48.621725
117,2019102201003068,SABSL,52,28,10,450,4500.00,2019-10-22 15:04:48.621725
118,2019102201003069,SABSL,52,47,10,450,4500.00,2019-10-22 15:04:48.621725
119,2019102201003070,LBBL,28,28,447,173,77331.00,2019-10-22 15:04:48.621725
120,2019102201003071,NMBMF,22,32,41,1095,44895.00,2019-10-22 15:04:48.621725
121,2019102201003072,NMBMF,22,21,18,1095,19710.00,2019-10-22 15:04:48.621725
122,2019102201003073,SJCL,56,35,20,170,3400.00,2019-10-22 15:04:48.621725
123,2019102201003074,HURJA,45,28,20,103,2060.00,2019-10-22 15:04:48.621725
124,2019102201003075,NIB,51,59,15,443,6645.00,2019-10-22 15:04:48.621725
125,2019102201003076,PRVU,34,45,200,265,53000.00,2019-10-22 15:04:48.621725
126,2019102201003077,SFFIL,21,51,25,198,4950.00,2019-10-22 15:04:48.621725
127,2019102201003078,GBLBS,18,26,15,311,4665.00,2019-10-22 15:04:48.621725
128,2019102201003079,GBLBS,18,51,130,311,40430.00,2019-10-22 15:04:48.621725
129,2019102201003080,GBLBS,18,19,500,312,156000.00,2019-10-22 15:04:48.621725
130,2019102201003081,AKBSL,48,41,10,408,4080.00,2019-10-22 15:04:48.621725
131,2019102201003082,RLFL,45,43,100,111,11100.00,2019-10-22 15:04:48.621725
132,2019102201003083,RLFL,1,43,500,108,54000.00,2019-10-22 15:04:48.621725
133,2019102201003084,RLFL,13,43,100,108,10800.00,2019-10-22 15:04:48.621725
134,2019102201003085,NTC,34,36,40,619,24760.00,2019-10-22 15:04:48.621725
135,2019102201003086,AKBSL,48,42,10,408,4080.00,2019-10-22 15:04:48.621725
136,2019102201003087,SBL,33,43,419,289,121091.00,2019-10-22 15:04:48.621725
137,2019102201003088,SWBBL,19,41,25,911,22775.00,2019-10-22 15:04:48.621725
138,2019102201003089,API,25,51,30,110,3300.00,2019-10-22 15:04:48.621725
139,2019102201003090,NMBMF,57,21,100,1092,109200.00,2019-10-22 15:04:48.621725
140,2019102201003091,SWBBL,40,38,54,910,49140.00,2019-10-22 15:04:48.621725
141,2019102201003092,SWBBL,20,38,20,910,18200.00,2019-10-22 15:04:48.621725
142,2019102201003093,MEGA,35,50,14,198,2772.00,2019-10-22 15:04:48.621725
143,2019102201003094,MSMBS,14,37,11,460,5060.00,2019-10-22 15:04:48.621725
144,2019102201003095,ALBSL,19,42,10,379,3790.00,2019-10-22 15:04:48.621725
145,2019102201003096,BARUN,56,56,10,89,890.00,2019-10-22 15:04:48.621725
146,2019102201003097,CBL,56,46,280,143,40040.00,2019-10-22 15:04:48.621725
147,2019102201003098,CBL,56,42,220,143,31460.00,2019-10-22 15:04:48.621725
148,2019102201003099,LBBL,8,53,100,172,17200.00,2019-10-22 15:04:48.621725
149,2019102201003100,GBLBS,17,42,15,309,4635.00,2019-10-22 15:04:48.621725
150,2019102201003101,GLBSL,32,52,10,418,4180.00,2019-10-22 15:04:48.621725
151,2019102201003102,NCCB,58,25,1600,199,318400.00,2019-10-22 15:04:48.621725
152,2019102201003103,NCCB,58,1,195,199,38805.00,2019-10-22 15:04:48.621725
153,2019102201003104,NCCB,58,48,414,199,82386.00,2019-10-22 15:04:48.621725
154,2019102201003105,NCCB,58,22,579,199,115221.00,2019-10-22 15:04:48.621725
155,2019102201003106,NCCB,58,55,500,199,99500.00,2019-10-22 15:04:48.621725
156,2019102201003107,BARUN,56,19,10,90,900.00,2019-10-22 15:04:48.621725
157,2019102201003108,NBL,6,22,500,317,158500.00,2019-10-22 15:04:48.621725
158,2019102201003109,NBL,6,4,100,318,31800.00,2019-10-22 15:04:48.621725
159,2019102201003110,NBL,6,51,200,318,63600.00,2019-10-22 15:04:48.621725
160,2019102201003111,NBL,6,51,250,318,79500.00,2019-10-22 15:04:48.621725
161,2019102201003112,NBL,6,25,200,318,63600.00,2019-10-22 15:04:48.621725
162,2019102201003113,NBL,6,17,1000,318,318000.00,2019-10-22 15:04:48.621725
163,2019102201003114,NBL,6,42,100,318,31800.00,2019-10-22 15:04:48.621725
164,2019102201003115,NBL,6,6,100,318,31800.00,2019-10-22 15:04:48.621725
165,2019102201003116,GLBSL,48,42,10,412,4120.00,2019-10-22 15:04:48.621725
166,2019102201003117,NBB,25,7,1000,210,210000.00,2019-10-22 15:04:48.621725
167,2019102201003118,NIBSF1,7,26,200,8.6,1720.00,2019-10-22 15:04:48.621725
168,2019102201003119,SHL,33,57,500,208,104000.00,2019-10-22 15:04:48.621725
169,2019102201003048,NICL,47,5,100,266,26600.00,2019-10-22 15:04:48.621725
170,2019102201003049,NMBMF,22,32,41,1095,44895.00,2019-10-22 15:04:48.621725
171,2019102201003050,ICFC,28,52,70,160,11200.00,2019-10-22 15:04:48.621725
172,2019102201003051,NTC,59,36,10,619,6190.00,2019-10-22 15:04:48.621725
173,2019102201003052,PRVU,44,45,1000,264,264000.00,2019-10-22 15:04:48.621725
174,2019102201003053,SDESI,25,55,10,615,6150.00,2019-10-22 15:04:48.621725
175,2019102201003054,MEGA,33,28,286,197,56342.00,2019-10-22 15:04:48.621725
176,2019102201003055,MEGA,47,28,214,197,42158.00,2019-10-22 15:04:48.621725
177,2019102201003056,MSMBS,1,37,11,462,5082.00,2019-10-22 15:04:48.621725
178,2019102201003057,PRVU,38,45,200,264,52800.00,2019-10-22 15:04:48.621725
179,2019102201003058,SKBBL,42,45,10,927,9270.00,2019-10-22 15:04:48.621725
180,2019102201003059,CCBL,45,16,500,153,76500.00,2019-10-22 15:04:48.621725
181,2019102201003060,CBL,47,51,55,142,7810.00,2019-10-22 15:04:48.621725
182,2019102201003061,API,59,38,1000,110,110000.00,2019-10-22 15:04:48.621725
183,2019102201003062,UPPER,25,5,20,236,4720.00,2019-10-22 15:04:48.621725
184,2019102201003063,NIB,29,16,51,441,22491.00,2019-10-22 15:04:48.621725
185,2019102201003064,PLIC,11,29,18,321,5778.00,2019-10-22 15:04:48.621725
186,2019102201003065,NLIC,4,35,127,778,98806.00,2019-10-22 15:04:48.621725
187,2019102201003066,NLIC,19,44,74,780,57720.00,2019-10-22 15:04:48.621725
188,2019102201003067,GBLBS,18,45,150,310,46500.00,2019-10-22 15:04:48.621725
189,2019102201003009,UPPER,58,26,22,235,5170.00,2019-10-22 15:04:48.621725
190,2019102201003010,ILBS,52,38,10,417,4170.00,2019-10-22 15:04:48.621725
191,2019102201003011,ILBS,52,38,10,417,4170.00,2019-10-22 15:04:48.621725
192,2019102201003012,GBBL,56,4,10,212,2120.00,2019-10-22 15:04:48.621725
193,2019102201003013,GLICL,25,26,90,357,32130.00,2019-10-22 15:04:48.621725
194,2019102201003014,GLICL,25,49,40,358,14320.00,2019-10-22 15:04:48.621725
195,2019102201003015,SRBL,33,1,10,213,2130.00,2019-10-22 15:04:48.621725
196,2019102201003016,NLIC,55,33,10,778,7780.00,2019-10-22 15:04:48.621725
197,2019102201003017,NLIC,55,49,131,779,102049.00,2019-10-22 15:04:48.621725
198,2019102201003018,NLIC,55,57,275,779,214225.00,2019-10-22 15:04:48.621725
199,2019102201003019,NLIC,55,6,25,779,19475.00,2019-10-22 15:04:48.621725
200,2019102201003020,PICL,6,28,30,442,13260.00,2019-10-22 15:04:48.621725
201,2019102201003021,HBL,26,8,100,491,49100.00,2019-10-22 15:04:48.621725
202,2019102201003022,GUFL,44,25,1000,109,109000.00,2019-10-22 15:04:48.621725
203,2019102201003023,NCCB,57,38,1573,198,311454.00,2019-10-22 15:04:48.621725
204,2019102201003024,NCCB,58,38,427,198,84546.00,2019-10-22 15:04:48.621725
205,2019102201003025,EBL,6,44,500,545,272500.00,2019-10-22 15:04:48.621725
206,2019102201003026,API,25,42,40,110,4400.00,2019-10-22 15:04:48.621725
207,2019102201003027,API,45,42,50,109,5450.00,2019-10-22 15:04:48.621725
208,2019102201003028,API,53,42,30,109,3270.00,2019-10-22 15:04:48.621725
209,2019102201003029,NLICL,25,59,10,454,4540.00,2019-10-22 15:04:48.621725
210,2019102201003030,NTC,22,56,100,619,61900.00,2019-10-22 15:04:48.621725
211,2019102201003031,NMBMF,34,40,42,1094,45948.00,2019-10-22 15:04:48.621725
212,2019102201003032,UIC,26,57,40,254,10160.00,2019-10-22 15:04:48.621725
213,2019102201003033,UIC,11,57,15,253,3795.00,2019-10-22 15:04:48.621725
214,2019102201003034,UIC,39,57,200,252,50400.00,2019-10-22 15:04:48.621725
215,2019102201003035,UIC,41,57,20,252,5040.00,2019-10-22 15:04:48.621725
216,2019102201003036,MNBBL,33,35,10,309,3090.00,2019-10-22 15:04:48.621725
217,2019102201003037,PRVU,38,52,500,265,132500.00,2019-10-22 15:04:48.621725
218,2019102201003038,PRVU,38,56,100,265,26500.00,2019-10-22 15:04:48.621725
219,2019102201003039,PRVU,38,44,100,265,26500.00,2019-10-22 15:04:48.621725
220,2019102201003040,PRVU,38,10,500,265,132500.00,2019-10-22 15:04:48.621725
221,2019102201003041,PRVU,38,45,125,265,33125.00,2019-10-22 15:04:48.621725
222,2019102201003042,NTC,22,59,15,619,9285.00,2019-10-22 15:04:48.621725
223,2019102201003043,NTC,38,59,20,618,12360.00,2019-10-22 15:04:48.621725
224,2019102201003044,NTC,49,59,200,618,123600.00,2019-10-22 15:04:48.621725
225,2019102201003045,NTC,28,59,250,617,154250.00,2019-10-22 15:04:48.621725
226,2019102201003046,NTC,48,59,15,617,9255.00,2019-10-22 15:04:48.621725
227,2019102201003047,NTC,35,59,300,617,185100.00,2019-10-22 15:04:48.621725
228,2019102201002984,ILBS,54,32,10,415,4150.00,2019-10-22 15:04:48.621725
229,2019102201002985,NBL,34,22,500,317,158500.00,2019-10-22 15:04:48.621725
230,2019102201002986,SRBL,32,7,100,211,21100.00,2019-10-22 15:04:48.621725
231,2019102201002987,SRBL,32,32,50,211,10550.00,2019-10-22 15:04:48.621725
232,2019102201002988,NIB,26,39,300,442,132600.00,2019-10-22 15:04:48.621725
233,2019102201002989,NIB,26,45,145,442,64090.00,2019-10-22 15:04:48.621725
234,2019102201002990,NIB,26,44,80,442,35360.00,2019-10-22 15:04:48.621725
235,2019102201002991,PPCL,39,51,20,93,1860.00,2019-10-22 15:04:48.621725
236,2019102201002992,CCBL,51,16,100,153,15300.00,2019-10-22 15:04:48.621725
237,2019102201002993,NLICL,22,1,18,450,8100.00,2019-10-22 15:04:48.621725
238,2019102201002994,SCB,13,33,20,557,11140.00,2019-10-22 15:04:48.621725
239,2019102201002995,PLIC,48,28,25,315,7875.00,2019-10-22 15:04:48.621725
240,2019102201002996,PLIC,6,28,475,315,149625.00,2019-10-22 15:04:48.621725
241,2019102201002997,SJCL,56,32,20,173,3460.00,2019-10-22 15:04:48.621725
242,2019102201002998,SJCL,56,22,10,173,1730.00,2019-10-22 15:04:48.621725
243,2019102201002999,MNBBL,35,35,150,306,45900.00,2019-10-22 15:04:48.621725
244,2019102201003000,MNBBL,57,35,170,306,52020.00,2019-10-22 15:04:48.621725
245,2019102201003001,MNBBL,42,35,25,306,7650.00,2019-10-22 15:04:48.621725
246,2019102201003002,MNBBL,58,35,490,306,149940.00,2019-10-22 15:04:48.621725
247,2019102201003003,PRVU,53,45,2550,264,673200.00,2019-10-22 15:04:48.621725
248,2019102201003004,PRVU,33,45,1000,264,264000.00,2019-10-22 15:04:48.621725
249,2019102201003005,PRVU,16,45,200,264,52800.00,2019-10-22 15:04:48.621725
250,2019102201003006,PRVU,25,45,200,264,52800.00,2019-10-22 15:04:48.621725
251,2019102201003007,PRVU,29,45,200,264,52800.00,2019-10-22 15:04:48.621725
252,2019102201003008,PRVU,45,45,70,264,18480.00,2019-10-22 15:04:48.621725
253,2019102201002953,SHL,14,57,179,208,37232.00,2019-10-22 15:04:48.621725
254,2019102201002954,JFL,16,32,20,195,3900.00,2019-10-22 15:04:48.621725
255,2019102201002955,JFL,5,32,125,194,24250.00,2019-10-22 15:04:48.621725
256,2019102201002956,JFL,1,32,100,194,19400.00,2019-10-22 15:04:48.621725
257,2019102201002957,JFL,16,32,50,194,9700.00,2019-10-22 15:04:48.621725
258,2019102201002958,JFL,6,32,300,194,58200.00,2019-10-22 15:04:48.621725
259,2019102201002959,HURJA,37,42,40,104,4160.00,2019-10-22 15:04:48.621725
260,2019102201002960,SBL,6,43,61,289,17629.00,2019-10-22 15:04:48.621725
261,2019102201002961,NLIC,4,6,12,778,9336.00,2019-10-22 15:04:48.621725
262,2019102201002962,NLIC,4,55,231,778,179718.00,2019-10-22 15:04:48.621725
263,2019102201002963,NABIL,22,35,250,756,189000.00,2019-10-22 15:04:48.621725
264,2019102201002964,SHIVM,16,25,300,484,145200.00,2019-10-22 15:04:48.621725
265,2019102201002965,PLIC,36,41,82,317,25994.00,2019-10-22 15:04:48.621725
266,2019102201002966,MHNL,48,59,20,79,1580.00,2019-10-22 15:04:48.621725
267,2019102201002967,SANIMA,38,55,245,310,75950.00,2019-10-22 15:04:48.621725
268,2019102201002968,SANIMA,38,32,50,310,15500.00,2019-10-22 15:04:48.621725
269,2019102201002969,NBL,16,49,1000,317,317000.00,2019-10-22 15:04:48.621725
270,2019102201002970,KBL,43,49,1830,183,334890.00,2019-10-22 15:04:48.621725
271,2019102201002971,RHPL,56,32,20,171,3420.00,2019-10-22 15:04:48.621725
272,2019102201002972,RHPL,56,22,10,171,1710.00,2019-10-22 15:04:48.621725
273,2019102201002973,SMATA,52,28,100,524,52400.00,2019-10-22 15:04:48.621725
274,2019102201002974,SMATA,34,28,10,523,5230.00,2019-10-22 15:04:48.621725
275,2019102201002975,SMATA,51,28,30,523,15690.00,2019-10-22 15:04:48.621725
276,2019102201002976,SMATA,39,28,50,519,25950.00,2019-10-22 15:04:48.621725
277,2019102201002977,SMATA,51,28,50,515,25750.00,2019-10-22 15:04:48.621725
278,2019102201002978,SMATA,39,28,100,514,51400.00,2019-10-22 15:04:48.621725
279,2019102201002979,MDB,6,6,1500,252,378000.00,2019-10-22 15:04:48.621725
280,2019102201002980,MHNL,38,59,100,78,7800.00,2019-10-22 15:04:48.621725
281,2019102201002981,MHNL,47,59,300,78,23400.00,2019-10-22 15:04:48.621725
282,2019102201002982,PCBL,13,41,350,266,93100.00,2019-10-22 15:04:48.621725
283,2019102201002983,NBL,16,49,1174,317,372158.00,2019-10-22 15:04:48.621725
284,2019102201002925,RMDC,53,42,23,605,13915.00,2019-10-22 15:04:48.621725
285,2019102201002926,RMDC,34,42,300,601,180300.00,2019-10-22 15:04:48.621725
286,2019102201002927,RMDC,10,42,177,600,106200.00,2019-10-22 15:04:48.621725
287,2019102201002928,ALBSL,48,17,10,378,3780.00,2019-10-22 15:04:48.621725
288,2019102201002929,KBL,18,10,117,182,21294.00,2019-10-22 15:04:48.621725
289,2019102201002930,KKHC,18,22,92,59,5428.00,2019-10-22 15:04:48.621725
290,2019102201002931,GMFBS,33,10,10,454,4540.00,2019-10-22 15:04:48.621725
291,2019102201002932,NABIL,22,22,12,756,9072.00,2019-10-22 15:04:48.621725
292,2019102201002933,PLIC,6,35,25,316,7900.00,2019-10-22 15:04:48.621725
293,2019102201002934,PLIC,48,35,25,315,7875.00,2019-10-22 15:04:48.621725
294,2019102201002935,SANIMA,32,41,11,308,3388.00,2019-10-22 15:04:48.621725
295,2019102201002936,MEGA,33,41,18,197,3546.00,2019-10-22 15:04:48.621725
296,2019102201002937,EBL,52,58,50,546,27300.00,2019-10-22 15:04:48.621725
297,2019102201002938,CCBL,26,16,200,153,30600.00,2019-10-22 15:04:48.621725
298,2019102201002939,PRVU,33,43,500,264,132000.00,2019-10-22 15:04:48.621725
299,2019102201002940,NIB,54,22,18,440,7920.00,2019-10-22 15:04:48.621725
300,2019102201002941,NIB,43,39,200,442,88400.00,2019-10-22 15:04:48.621725
301,2019102201002942,MEGA,33,35,50,197,9850.00,2019-10-22 15:04:48.621725
302,2019102201002943,AKBSL,48,8,10,408,4080.00,2019-10-22 15:04:48.621725
303,2019102201002944,NICA,45,25,89,390,34710.00,2019-10-22 15:04:48.621725
304,2019102201002945,NICA,45,8,911,390,355290.00,2019-10-22 15:04:48.621725
305,2019102201002946,NLIC,42,22,15,777,11655.00,2019-10-22 15:04:48.621725
306,2019102201002947,NLIC,42,34,40,777,31080.00,2019-10-22 15:04:48.621725
307,2019102201002948,NCCB,58,57,1633,198,323334.00,2019-10-22 15:04:48.621725
308,2019102201002949,NCCB,8,57,100,198,19800.00,2019-10-22 15:04:48.621725
309,2019102201002950,NCCB,58,57,3000,198,594000.00,2019-10-22 15:04:48.621725
310,2019102201002951,NCCB,57,57,927,198,183546.00,2019-10-22 15:04:48.621725
311,2019102201002952,AKBSL,48,8,10,408,4080.00,2019-10-22 15:04:48.621725
312,2019102201002889,SCB,21,33,50,557,27850.00,2019-10-22 15:04:48.621725
313,2019102201002890,GFCL,59,59,35,135,4725.00,2019-10-22 15:04:48.621725
314,2019102201002891,NABIL,19,35,100,758,75800.00,2019-10-22 15:04:48.621725
315,2019102201002892,NABIL,38,35,136,757,102952.00,2019-10-22 15:04:48.621725
316,2019102201002893,NABIL,35,35,100,757,75700.00,2019-10-22 15:04:48.621725
317,2019102201002894,NABIL,22,35,10,756,7560.00,2019-10-22 15:04:48.621725
318,2019102201002895,PRVU,36,45,244,265,64660.00,2019-10-22 15:04:48.621725
319,2019102201002896,MDB,6,6,500,252,126000.00,2019-10-22 15:04:48.621725
320,2019102201002897,API,25,51,50,111,5550.00,2019-10-22 15:04:48.621725
321,2019102201002898,SJCL,44,48,20,173,3460.00,2019-10-22 15:04:48.621725
322,2019102201002899,SJCL,44,34,20,176,3520.00,2019-10-22 15:04:48.621725
323,2019102201002900,SHIVM,55,41,20,481,9620.00,2019-10-22 15:04:48.621725
