S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
56,2019112501005144,KPCL,22,59,180,81,14580.00,2019-11-25 16:17:11.765165
57,2019112501005145,PRVU,59,43,360,222,79920.00,2019-11-25 16:17:11.765165
58,2019112501005146,PRVU,59,43,200,222,44400.00,2019-11-25 16:17:11.765165
59,2019112501005147,PRVU,38,43,500,222,111000.00,2019-11-25 16:17:11.765165
60,2019112501005148,PRVU,34,43,500,222,111000.00,2019-11-25 16:17:11.765165
61,2019112501005149,PRVU,43,43,20,222,4440.00,2019-11-25 16:17:11.765165
62,2019112501005150,STC,19,42,10,1349,13490.00,2019-11-25 16:17:11.765165
63,2019112501005151,UPCL,49,40,200,73,14600.00,2019-11-25 16:17:11.765165
64,2019112501005152,RBCL,19,28,10,7900,79000.00,2019-11-25 16:17:11.765165
65,2019112501005153,RBCL,19,28,10,7900,79000.00,2019-11-25 16:17:11.765165
66,2019112501005154,NABIL,56,8,30,727,21810.00,2019-11-25 16:17:11.765165
67,2019112501005155,UMHL,46,36,519,100,51900.00,2019-11-25 16:17:11.765165
68,2019112501005156,ADBL,42,17,46,409,18814.00,2019-11-25 16:17:11.765165
69,2019112501005157,ADBL,14,17,54,409,22086.00,2019-11-25 16:17:11.765165
70,2019112501005158,SHIVM,5,25,20,401,8020.00,2019-11-25 16:17:11.765165
71,2019112501005159,SHIVM,50,25,50,401,20050.00,2019-11-25 16:17:11.765165
72,2019112501005160,SHIVM,58,25,20,401,8020.00,2019-11-25 16:17:11.765165
73,2019112501005161,SHIVM,26,25,20,400,8000.00,2019-11-25 16:17:11.765165
74,2019112501005162,SHIVM,5,25,20,400,8000.00,2019-11-25 16:17:11.765165
75,2019112501005163,SHIVM,51,25,50,400,20000.00,2019-11-25 16:17:11.765165
76,2019112501005164,SHIVM,21,25,40,400,16000.00,2019-11-25 16:17:11.765165
77,2019112501005165,GGBSL,37,3,10,640,6400.00,2019-11-25 16:17:11.765165
78,2019112501005029,NMFBS,1,32,26,1760,45760.00,2019-11-25 16:17:11.765165
79,2019112501005030,NLG,13,43,30,490,14700.00,2019-11-25 16:17:11.765165
80,2019112501005031,NLG,13,43,100,489,48900.00,2019-11-25 16:17:11.765165
81,2019112501005032,NLG,26,43,200,488,97600.00,2019-11-25 16:17:11.765165
82,2019112501005033,NLG,16,43,595,487,289765.00,2019-11-25 16:17:11.765165
83,2019112501005034,NMB,59,11,715,380,271700.00,2019-11-25 16:17:11.765165
84,2019112501005035,NMB,17,11,285,380,108300.00,2019-11-25 16:17:11.765165
85,2019112501005036,SLICL,57,25,42,245,10290.00,2019-11-25 16:17:11.765165
86,2019112501005037,RBCL,11,28,10,7999,79990.00,2019-11-25 16:17:11.765165
87,2019112501005038,MEGA,43,51,10,181,1810.00,2019-11-25 16:17:11.765165
88,2019112501005039,NICA,45,33,799,406,324394.00,2019-11-25 16:17:11.765165
89,2019112501005040,NICA,45,33,300,406,121800.00,2019-11-25 16:17:11.765165
90,2019112501005041,NICA,6,33,30,406,12180.00,2019-11-25 16:17:11.765165
91,2019112501005042,NICA,45,33,1000,406,406000.00,2019-11-25 16:17:11.765165
92,2019112501005043,NICA,50,33,1000,405,405000.00,2019-11-25 16:17:11.765165
93,2019112501005044,NICA,39,33,200,405,81000.00,2019-11-25 16:17:11.765165
94,2019112501005045,PRVU,59,17,40,222,8880.00,2019-11-25 16:17:11.765165
95,2019112501005046,RHPC,32,48,1915,69,132135.00,2019-11-25 16:17:11.765165
96,2019112501005047,RHPC,17,48,500,69,34500.00,2019-11-25 16:17:11.765165
97,2019112501005048,RHPC,58,48,50,69,3450.00,2019-11-25 16:17:11.765165
98,2019112501005049,RHPC,19,48,2000,69,138000.00,2019-11-25 16:17:11.765165
99,2019112501005050,AKJCL,22,38,20,56,1120.00,2019-11-25 16:17:11.765165
100,2019112501005051,SMFDB,58,58,40,504,20160.00,2019-11-25 16:17:11.765165
101,2019112501005052,AKPL,53,25,10,113,1130.00,2019-11-25 16:17:11.765165
102,2019112501005053,JBBL,17,13,37,158,5846.00,2019-11-25 16:17:11.765165
103,2019112501005054,NLG,16,43,405,487,197235.00,2019-11-25 16:17:11.765165
104,2019112501005055,NLG,33,43,200,487,97400.00,2019-11-25 16:17:11.765165
105,2019112501005056,SBL,18,18,10,278,2780.00,2019-11-25 16:17:11.765165
106,2019112501005057,NBL,10,17,100,317,31700.00,2019-11-25 16:17:11.765165
107,2019112501005058,NBL,10,17,1500,317,475500.00,2019-11-25 16:17:11.765165
108,2019112501005059,NBL,10,34,200,317,63400.00,2019-11-25 16:17:11.765165
109,2019112501005060,ALBSL,58,38,10,391,3910.00,2019-11-25 16:17:11.765165
110,2019112501005061,CIT,29,13,20,1705,34100.00,2019-11-25 16:17:11.765165
111,2019112501005062,CIT,34,13,10,1704,17040.00,2019-11-25 16:17:11.765165
112,2019112501005063,CIT,34,13,10,1703,17030.00,2019-11-25 16:17:11.765165
113,2019112501005064,CIT,50,13,30,1702,51060.00,2019-11-25 16:17:11.765165
114,2019112501005065,CIT,41,13,30,1702,51060.00,2019-11-25 16:17:11.765165
115,2019112501005066,CIT,54,13,100,1701,170100.00,2019-11-25 16:17:11.765165
116,2019112501005067,NMB,17,39,715,380,271700.00,2019-11-25 16:17:11.765165
117,2019112501005068,NMB,25,39,52,380,19760.00,2019-11-25 16:17:11.765165
118,2019112501005069,HDL,45,53,50,1750,87500.00,2019-11-25 16:17:11.765165
119,2019112501005070,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
120,2019112501005071,SBL,45,18,83,277,22991.00,2019-11-25 16:17:11.765165
121,2019112501005072,CHCL,6,16,200,352,70400.00,2019-11-25 16:17:11.765165
122,2019112501005073,NLG,25,43,395,487,192365.00,2019-11-25 16:17:11.765165
123,2019112501005074,UMHL,46,36,519,99,51381.00,2019-11-25 16:17:11.765165
124,2019112501005075,GBLBS,20,22,10,292,2920.00,2019-11-25 16:17:11.765165
125,2019112501005076,GBLBS,25,22,300,292,87600.00,2019-11-25 16:17:11.765165
126,2019112501005077,ILBS,32,17,160,465,74400.00,2019-11-25 16:17:11.765165
127,2019112501005078,ILBS,57,17,50,463,23150.00,2019-11-25 16:17:11.765165
128,2019112501005079,PIC,8,56,70,342,23940.00,2019-11-25 16:17:11.765165
129,2019112501005080,ILBS,58,38,10,460,4600.00,2019-11-25 16:17:11.765165
130,2019112501005081,PCBL,49,55,50,273,13650.00,2019-11-25 16:17:11.765165
131,2019112501005082,NICA,39,33,250,405,101250.00,2019-11-25 16:17:11.765165
132,2019112501005083,NCCB,58,49,10,199,1990.00,2019-11-25 16:17:11.765165
133,2019112501005084,DBBL,14,17,80,122,9760.00,2019-11-25 16:17:11.765165
134,2019112501005085,ILBS,58,17,185,460,85100.00,2019-11-25 16:17:11.765165
135,2019112501005086,NMB,54,39,233,380,88540.00,2019-11-25 16:17:11.765165
136,2019112501005087,NMB,54,44,267,380,101460.00,2019-11-25 16:17:11.765165
137,2019112501005088,PRVU,28,43,15,224,3360.00,2019-11-25 16:17:11.765165
138,2019112501004968,NTC,43,25,435,619,269265.00,2019-11-25 16:17:11.765165
139,2019112501004969,GGBSL,33,28,20,637,12740.00,2019-11-25 16:17:11.765165
140,2019112501004970,GGBSL,49,28,50,634,31700.00,2019-11-25 16:17:11.765165
141,2019112501004971,SHIVM,58,28,50,401,20050.00,2019-11-25 16:17:11.765165
142,2019112501004972,SHIVM,34,28,100,401,40100.00,2019-11-25 16:17:11.765165
143,2019112501004973,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
144,2019112501004974,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
145,2019112501004975,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
146,2019112501004976,SJCL,57,38,10,154,1540.00,2019-11-25 16:17:11.765165
147,2019112501004977,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
148,2019112501004978,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
149,2019112501004979,SHIVM,45,39,90,403,36270.00,2019-11-25 16:17:11.765165
150,2019112501004980,SHIVM,45,26,110,403,44330.00,2019-11-25 16:17:11.765165
151,2019112501004981,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
152,2019112501004982,NMB,58,47,215,380,81700.00,2019-11-25 16:17:11.765165
153,2019112501004983,NMB,58,47,85,380,32300.00,2019-11-25 16:17:11.765165
154,2019112501004984,SMFBS,34,38,10,800,8000.00,2019-11-25 16:17:11.765165
155,2019112501004985,SABSL,7,38,10,466,4660.00,2019-11-25 16:17:11.765165
156,2019112501004986,NMB,58,11,1000,380,380000.00,2019-11-25 16:17:11.765165
157,2019112501004987,SBL,43,22,470,277,130190.00,2019-11-25 16:17:11.765165
158,2019112501004988,NCCB,38,39,25,198,4950.00,2019-11-25 16:17:11.765165
159,2019112501004989,NICA,45,34,100,406,40600.00,2019-11-25 16:17:11.765165
160,2019112501004990,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
161,2019112501004991,GGBSL,58,10,10,630,6300.00,2019-11-25 16:17:11.765165
162,2019112501004992,SJCL,57,38,20,154,3080.00,2019-11-25 16:17:11.765165
163,2019112501004993,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
164,2019112501004994,PIC,8,56,100,342,34200.00,2019-11-25 16:17:11.765165
165,2019112501004995,NMB,58,36,15,380,5700.00,2019-11-25 16:17:11.765165
166,2019112501004996,NMB,36,36,500,380,190000.00,2019-11-25 16:17:11.765165
167,2019112501004997,NMB,51,36,400,380,152000.00,2019-11-25 16:17:11.765165
168,2019112501004998,NMB,59,36,85,380,32300.00,2019-11-25 16:17:11.765165
169,2019112501004999,NMFBS,1,4,29,1760,51040.00,2019-11-25 16:17:11.765165
170,2019112501005000,PMHPL,58,38,10,77,770.00,2019-11-25 16:17:11.765165
171,2019112501005001,NABIL,56,8,200,730,146000.00,2019-11-25 16:17:11.765165
172,2019112501005002,NTC,59,19,10,628,6280.00,2019-11-25 16:17:11.765165
173,2019112501005003,SBL,43,18,130,277,36010.00,2019-11-25 16:17:11.765165
174,2019112501005004,SBL,45,18,46,277,12742.00,2019-11-25 16:17:11.765165
175,2019112501005005,UPPER,41,22,970,226,219220.00,2019-11-25 16:17:11.765165
176,2019112501005006,NUBL,16,39,20,876,17520.00,2019-11-25 16:17:11.765165
177,2019112501005007,NUBL,38,39,20,876,17520.00,2019-11-25 16:17:11.765165
178,2019112501005008,NUBL,48,39,40,875,35000.00,2019-11-25 16:17:11.765165
179,2019112501005009,NABIL,16,8,50,730,36500.00,2019-11-25 16:17:11.765165
180,2019112501005010,SBL,45,18,53,277,14681.00,2019-11-25 16:17:11.765165
181,2019112501005011,NBL,43,17,200,317,63400.00,2019-11-25 16:17:11.765165
182,2019112501005012,PMHPL,58,38,10,77,770.00,2019-11-25 16:17:11.765165
183,2019112501005013,SANIMA,53,7,50,303,15150.00,2019-11-25 16:17:11.765165
184,2019112501005014,MEGA,28,8,637,180,114660.00,2019-11-25 16:17:11.765165
185,2019112501005015,MEGA,32,8,363,180,65340.00,2019-11-25 16:17:11.765165
186,2019112501005016,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
187,2019112501005017,NMFBS,1,4,15,1760,26400.00,2019-11-25 16:17:11.765165
188,2019112501005018,NLICL,43,14,10,418,4180.00,2019-11-25 16:17:11.765165
189,2019112501005019,GGBSL,52,3,10,640,6400.00,2019-11-25 16:17:11.765165
190,2019112501005020,SBI,57,22,50,378,18900.00,2019-11-25 16:17:11.765165
191,2019112501005021,SBI,36,22,10,377,3770.00,2019-11-25 16:17:11.765165
192,2019112501005022,SBI,20,22,45,375,16875.00,2019-11-25 16:17:11.765165
193,2019112501005023,SBI,56,22,135,374,50490.00,2019-11-25 16:17:11.765165
194,2019112501005024,SIC,47,40,30,435,13050.00,2019-11-25 16:17:11.765165
195,2019112501005025,SIC,45,40,500,433,216500.00,2019-11-25 16:17:11.765165
196,2019112501005026,SIC,37,40,100,432,43200.00,2019-11-25 16:17:11.765165
197,2019112501005027,SIC,40,40,125,432,54000.00,2019-11-25 16:17:11.765165
198,2019112501005028,SJCL,57,38,10,154,1540.00,2019-11-25 16:17:11.765165
199,2019112501004921,ALBSL,16,17,50,398,19900.00,2019-11-25 16:17:11.765165
200,2019112501004922,NMFBS,1,4,15,1760,26400.00,2019-11-25 16:17:11.765165
201,2019112501004923,PCBL,38,43,47,272,12784.00,2019-11-25 16:17:11.765165
202,2019112501004924,SCB,34,32,328,525,172200.00,2019-11-25 16:17:11.765165
203,2019112501004925,PLIC,57,43,300,303,90900.00,2019-11-25 16:17:11.765165
204,2019112501004926,ILBS,39,43,50,471,23550.00,2019-11-25 16:17:11.765165
205,2019112501004927,AKPL,39,25,10,111,1110.00,2019-11-25 16:17:11.765165
206,2019112501004928,NLICL,38,33,75,415,31125.00,2019-11-25 16:17:11.765165
207,2019112501004929,NLICL,35,33,18,413,7434.00,2019-11-25 16:17:11.765165
208,2019112501004930,NLICL,16,33,907,413,374591.00,2019-11-25 16:17:11.765165
209,2019112501004931,NLG,5,43,75,493,36975.00,2019-11-25 16:17:11.765165
210,2019112501004932,CZBIL,59,39,259,182,47138.00,2019-11-25 16:17:11.765165
211,2019112501004933,KPCL,56,4,10,82,820.00,2019-11-25 16:17:11.765165
212,2019112501004934,KPCL,56,59,10,82,820.00,2019-11-25 16:17:11.765165
213,2019112501004935,SJCL,26,38,20,153,3060.00,2019-11-25 16:17:11.765165
214,2019112501004936,DBBL,22,22,432,121,52272.00,2019-11-25 16:17:11.765165
215,2019112501004937,DBBL,41,22,1000,121,121000.00,2019-11-25 16:17:11.765165
216,2019112501004938,DBBL,25,22,218,121,26378.00,2019-11-25 16:17:11.765165
217,2019112501004939,SJCL,36,38,20,153,3060.00,2019-11-25 16:17:11.765165
218,2019112501004940,STC,19,59,10,1327,13270.00,2019-11-25 16:17:11.765165
219,2019112501004941,GILB,7,46,10,723,7230.00,2019-11-25 16:17:11.765165
220,2019112501004942,NMFBS,1,4,15,1760,26400.00,2019-11-25 16:17:11.765165
221,2019112501004943,MBL,14,6,500,216,108000.00,2019-11-25 16:17:11.765165
222,2019112501004944,RSDC,37,41,130,278,36140.00,2019-11-25 16:17:11.765165
223,2019112501004945,RSDC,37,16,100,278,27800.00,2019-11-25 16:17:11.765165
224,2019112501004946,STC,47,22,50,1345,67250.00,2019-11-25 16:17:11.765165
225,2019112501004947,NGPL,53,25,200,108,21600.00,2019-11-25 16:17:11.765165
226,2019112501004948,NABIL,14,41,10,729,7290.00,2019-11-25 16:17:11.765165
227,2019112501004949,NABIL,45,41,50,729,36450.00,2019-11-25 16:17:11.765165
228,2019112501004950,ADBL,57,22,50,412,20600.00,2019-11-25 16:17:11.765165
229,2019112501004951,ADBL,52,22,16,410,6560.00,2019-11-25 16:17:11.765165
230,2019112501004952,ADBL,42,22,204,409,83436.00,2019-11-25 16:17:11.765165
231,2019112501004953,PMHPL,58,38,10,77,770.00,2019-11-25 16:17:11.765165
232,2019112501004954,PMHPL,58,38,10,77,770.00,2019-11-25 16:17:11.765165
233,2019112501004955,UPPER,25,22,11,226,2486.00,2019-11-25 16:17:11.765165
234,2019112501004956,SHL,34,29,100,209,20900.00,2019-11-25 16:17:11.765165
235,2019112501004957,MNBBL,39,17,500,309,154500.00,2019-11-25 16:17:11.765165
236,2019112501004958,HDL,52,35,80,1749,139920.00,2019-11-25 16:17:11.765165
237,2019112501004959,HDL,52,35,50,1749,87450.00,2019-11-25 16:17:11.765165
238,2019112501004960,HDL,52,7,100,1750,175000.00,2019-11-25 16:17:11.765165
239,2019112501004961,HDL,52,53,120,1750,210000.00,2019-11-25 16:17:11.765165
240,2019112501004962,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
241,2019112501004963,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
242,2019112501004964,SJCL,26,47,20,154,3080.00,2019-11-25 16:17:11.765165
243,2019112501004965,SJCL,26,38,10,154,1540.00,2019-11-25 16:17:11.765165
244,2019112501004966,SJCL,26,38,10,154,1540.00,2019-11-25 16:17:11.765165
245,2019112501004967,SJCL,26,38,10,154,1540.00,2019-11-25 16:17:11.765165
246,2019112501004875,PRVU,28,14,15,225,3375.00,2019-11-25 16:17:11.765165
247,2019112501004876,PCBL,43,43,450,272,122400.00,2019-11-25 16:17:11.765165
248,2019112501004877,MEGA,58,8,79,180,14220.00,2019-11-25 16:17:11.765165
249,2019112501004878,MEGA,33,8,100,180,18000.00,2019-11-25 16:17:11.765165
250,2019112501004879,MEGA,32,8,466,180,83880.00,2019-11-25 16:17:11.765165
251,2019112501004880,MEGA,49,8,200,180,36000.00,2019-11-25 16:17:11.765165
252,2019112501004881,MEGA,38,8,100,180,18000.00,2019-11-25 16:17:11.765165
253,2019112501004882,MEGA,21,8,336,180,60480.00,2019-11-25 16:17:11.765165
254,2019112501004883,MEGA,28,8,363,180,65340.00,2019-11-25 16:17:11.765165
255,2019112501004884,VLBS,42,22,100,580,58000.00,2019-11-25 16:17:11.765165
256,2019112501004885,UPPER,42,38,32,224,7168.00,2019-11-25 16:17:11.765165
257,2019112501004886,UPPER,6,38,18,224,4032.00,2019-11-25 16:17:11.765165
258,2019112501004887,JBBL,17,39,13,157,2041.00,2019-11-25 16:17:11.765165
259,2019112501004888,SMFBS,34,38,10,790,7900.00,2019-11-25 16:17:11.765165
260,2019112501004889,SHIVM,38,39,100,403,40300.00,2019-11-25 16:17:11.765165
261,2019112501004890,KBL,33,1,184,178,32752.00,2019-11-25 16:17:11.765165
262,2019112501004891,KBL,58,1,106,178,18868.00,2019-11-25 16:17:11.765165
263,2019112501004892,SLICL,29,25,400,245,98000.00,2019-11-25 16:17:11.765165
264,2019112501004893,PIC,8,20,100,342,34200.00,2019-11-25 16:17:11.765165
265,2019112501004894,NBB,55,22,300,199,59700.00,2019-11-25 16:17:11.765165
266,2019112501004895,NBB,46,22,200,199,39800.00,2019-11-25 16:17:11.765165
267,2019112501004896,NABIL,25,8,100,730,73000.00,2019-11-25 16:17:11.765165
268,2019112501004897,PICL,3,38,10,367,3670.00,2019-11-25 16:17:11.765165
269,2019112501004898,NLG,14,39,30,490,14700.00,2019-11-25 16:17:11.765165
270,2019112501004899,EIC,17,6,90,211,18990.00,2019-11-25 16:17:11.765165
271,2019112501004900,EIC,17,38,110,212,23320.00,2019-11-25 16:17:11.765165
272,2019112501004901,NTC,28,14,10,629,6290.00,2019-11-25 16:17:11.765165
273,2019112501004902,SABSL,7,38,10,466,4660.00,2019-11-25 16:17:11.765165
274,2019112501004903,NMB,58,48,12,380,4560.00,2019-11-25 16:17:11.765165
275,2019112501004904,PLIC,7,43,31,304,9424.00,2019-11-25 16:17:11.765165
276,2019112501004905,NBB,1,22,420,198,83160.00,2019-11-25 16:17:11.765165
277,2019112501004906,IGI,49,29,380,278,105640.00,2019-11-25 16:17:11.765165
278,2019112501004907,PMHPL,58,38,10,77,770.00,2019-11-25 16:17:11.765165
279,2019112501004908,NLG,13,39,590,490,289100.00,2019-11-25 16:17:11.765165
280,2019112501004909,RRHP,6,38,10,98,980.00,2019-11-25 16:17:11.765165
281,2019112501004910,CBBL,34,45,50,976,48800.00,2019-11-25 16:17:11.765165
282,2019112501004911,RHPC,6,48,50,70,3500.00,2019-11-25 16:17:11.765165
283,2019112501004912,RHPC,55,48,200,70,14000.00,2019-11-25 16:17:11.765165
284,2019112501004913,RHPC,57,48,2000,70,140000.00,2019-11-25 16:17:11.765165
285,2019112501004914,RHPC,57,48,1000,70,70000.00,2019-11-25 16:17:11.765165
286,2019112501004915,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
287,2019112501004916,RHPL,57,38,40,163,6520.00,2019-11-25 16:17:11.765165
288,2019112501004917,PIC,8,56,100,342,34200.00,2019-11-25 16:17:11.765165
289,2019112501004918,KPCL,22,38,10,81,810.00,2019-11-25 16:17:11.765165
290,2019112501004919,TRH,44,13,40,266,10640.00,2019-11-25 16:17:11.765165
291,2019112501004920,TRH,57,13,410,265,108650.00,2019-11-25 16:17:11.765165
292,2019112501004815,MLBL,36,34,36,171,6156.00,2019-11-25 16:17:11.765165
293,2019112501004816,MLBL,43,34,100,171,17100.00,2019-11-25 16:17:11.765165
294,2019112501004817,MLBL,37,34,500,170,85000.00,2019-11-25 16:17:11.765165
295,2019112501004818,MLBL,47,34,200,170,34000.00,2019-11-25 16:17:11.765165
296,2019112501004819,MLBL,34,34,200,170,34000.00,2019-11-25 16:17:11.765165
297,2019112501004820,MLBL,57,34,530,170,90100.00,2019-11-25 16:17:11.765165
298,2019112501004821,MLBL,32,34,434,170,73780.00,2019-11-25 16:17:11.765165
299,2019112501004822,RHPL,40,47,20,162,3240.00,2019-11-25 16:17:11.765165
300,2019112501004823,AKBSL,43,50,10,424,4240.00,2019-11-25 16:17:11.765165
301,2019112501004824,NLG,10,39,50,490,24500.00,2019-11-25 16:17:11.765165
302,2019112501004825,NICA,45,38,101,406,41006.00,2019-11-25 16:17:11.765165
303,2019112501004826,SRBL,32,32,156,209,32604.00,2019-11-25 16:17:11.765165
304,2019112501004827,PRVU,25,43,410,223,91430.00,2019-11-25 16:17:11.765165
305,2019112501004828,UPPER,42,38,50,224,11200.00,2019-11-25 16:17:11.765165
306,2019112501004829,RHPL,57,47,50,163,8150.00,2019-11-25 16:17:11.765165
307,2019112501004830,CHCL,6,38,200,352,70400.00,2019-11-25 16:17:11.765165
308,2019112501004831,SJCL,26,47,20,153,3060.00,2019-11-25 16:17:11.765165
309,2019112501004832,STC,54,54,500,1301,650500.00,2019-11-25 16:17:11.765165
310,2019112501004833,SIC,47,13,20,435,8700.00,2019-11-25 16:17:11.765165
311,2019112501004834,GBLBS,20,38,15,292,4380.00,2019-11-25 16:17:11.765165
312,2019112501004835,SCB,22,32,200,525,105000.00,2019-11-25 16:17:11.765165
313,2019112501004836,PRVU,22,43,72,222,15984.00,2019-11-25 16:17:11.765165
314,2019112501004837,PRVU,22,43,100,222,22200.00,2019-11-25 16:17:11.765165
315,2019112501004838,PRVU,22,43,250,222,55500.00,2019-11-25 16:17:11.765165
316,2019112501004839,PRVU,25,43,100,222,22200.00,2019-11-25 16:17:11.765165
317,2019112501004840,PRVU,36,43,500,222,111000.00,2019-11-25 16:17:11.765165
318,2019112501004841,PRVU,46,43,500,222,111000.00,2019-11-25 16:17:11.765165
319,2019112501004842,PRVU,25,43,1000,222,222000.00,2019-11-25 16:17:11.765165
320,2019112501004843,PRVU,25,43,50,222,11100.00,2019-11-25 16:17:11.765165
321,2019112501004844,PRVU,57,43,100,222,22200.00,2019-11-25 16:17:11.765165
322,2019112501004845,EBL,44,37,1000,538,538000.00,2019-11-25 16:17:11.765165
323,2019112501004846,MNBBL,39,17,500,309,154500.00,2019-11-25 16:17:11.765165
