S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
1,2019111701005825,SJCL,22,41,20,161,3220.00,2019-11-17 19:08:20.921623
2,2019111701005826,ILBS,1,29,60,469,28140.00,2019-11-17 19:08:20.921623
3,2019111701005827,ILBS,1,19,10,469,4690.00,2019-11-17 19:08:20.921623
4,2019111701005828,ILBS,1,50,50,469,23450.00,2019-11-17 19:08:20.921623
5,2019111701005829,ILBS,1,25,50,469,23450.00,2019-11-17 19:08:20.921623
6,2019111701005830,ILBS,1,26,140,470,65800.00,2019-11-17 19:08:20.921623
7,2019111701005831,NLIC,48,8,230,790,181700.00,2019-11-17 19:08:20.921623
8,2019111701005832,NLIC,40,8,10,789,7890.00,2019-11-17 19:08:20.921623
9,2019111701005833,NLIC,57,8,760,789,599640.00,2019-11-17 19:08:20.921623
10,2019111701005834,SCB,42,41,57,550,31350.00,2019-11-17 19:08:20.921623
11,2019111701005835,SCB,45,41,15,550,8250.00,2019-11-17 19:08:20.921623
12,2019111701005836,SCB,25,41,128,550,70400.00,2019-11-17 19:08:20.921623
13,2019111701005837,CCBL,52,54,10,161,1610.00,2019-11-17 19:08:20.921623
14,2019111701005838,NIB,51,28,24,422,10128.00,2019-11-17 19:08:20.921623
15,2019111701005839,NABIL,42,44,10,751,7510.00,2019-11-17 19:08:20.921623
16,2019111701005840,NABIL,8,44,42,751,31542.00,2019-11-17 19:08:20.921623
17,2019111701005841,PLIC,57,4,201,309,62109.00,2019-11-17 19:08:20.921623
18,2019111701005842,PLIC,57,4,101,309,31209.00,2019-11-17 19:08:20.921623
19,2019111701005843,PLIC,49,4,25,309,7725.00,2019-11-17 19:08:20.921623
20,2019111701005844,PLIC,45,4,60,309,18540.00,2019-11-17 19:08:20.921623
21,2019111701005845,PLIC,1,4,70,309,21630.00,2019-11-17 19:08:20.921623
22,2019111701005846,PLIC,28,4,43,309,13287.00,2019-11-17 19:08:20.921623
23,2019111701005847,NICA,50,38,377,416,156832.00,2019-11-17 19:08:20.921623
24,2019111701005848,NICA,22,38,200,416,83200.00,2019-11-17 19:08:20.921623
25,2019111701005849,NICA,58,38,475,416,197600.00,2019-11-17 19:08:20.921623
26,2019111701005850,NICA,36,38,500,416,208000.00,2019-11-17 19:08:20.921623
27,2019111701005851,CBL,58,52,100,138,13800.00,2019-11-17 19:08:20.921623
28,2019111701005852,NICA,56,28,22,415,9130.00,2019-11-17 19:08:20.921623
29,2019111701005853,CZBIL,50,54,10,186,1860.00,2019-11-17 19:08:20.921623
30,2019111701005854,AKJCL,56,22,10,56,560.00,2019-11-17 19:08:20.921623
31,2019111701005855,AKJCL,56,22,10,56,560.00,2019-11-17 19:08:20.921623
32,2019111701005856,UPPER,25,4,10,228,2280.00,2019-11-17 19:08:20.921623
33,2019111701005857,SABSL,6,5,10,560,5600.00,2019-11-17 19:08:20.921623
34,2019111701005858,SABSL,46,51,15,562,8430.00,2019-11-17 19:08:20.921623
35,2019111701005859,BBC,34,52,10,1393,13930.00,2019-11-17 19:08:20.921623
36,2019111701005860,NMB,53,28,24,384,9216.00,2019-11-17 19:08:20.921623
37,2019111701005861,NMB,48,28,26,384,9984.00,2019-11-17 19:08:20.921623
38,2019111701005862,NMB,26,32,1080,385,415800.00,2019-11-17 19:08:20.921623
39,2019111701005863,KSBBL,33,37,34,134,4556.00,2019-11-17 19:08:20.921623
40,2019111701005864,OHL,58,44,30,412,12360.00,2019-11-17 19:08:20.921623
41,2019111701005865,AKJCL,56,7,10,57,570.00,2019-11-17 19:08:20.921623
42,2019111701005866,NICA,36,57,200,418,83600.00,2019-11-17 19:08:20.921623
43,2019111701005867,MFIL,49,59,1500,125,187500.00,2019-11-17 19:08:20.921623
44,2019111701005868,CCBL,17,17,200,162,32400.00,2019-11-17 19:08:20.921623
45,2019111701005869,UPPER,40,4,150,228,34200.00,2019-11-17 19:08:20.921623
46,2019111701005870,PCBL,53,28,36,267,9612.00,2019-11-17 19:08:20.921623
47,2019111701005871,FMDBL,22,8,40,305,12200.00,2019-11-17 19:08:20.921623
48,2019111701005872,FMDBL,55,8,20,305,6100.00,2019-11-17 19:08:20.921623
49,2019111701005873,RBCLPO,32,58,10,7400,74000.00,2019-11-17 19:08:20.921623
50,2019111701005874,ALICL,28,19,315,315,99225.00,2019-11-17 19:08:20.921623
51,2019111701005875,NLG,58,59,200,535,107000.00,2019-11-17 19:08:20.921623
52,2019111701005876,NLIC,57,44,200,789,157800.00,2019-11-17 19:08:20.921623
53,2019111701005877,NABIL,58,42,10,755,7550.00,2019-11-17 19:08:20.921623
54,2019111701005878,NIBPO,37,16,10,392,3920.00,2019-11-17 19:08:20.921623
55,2019111701005879,PRVU,22,49,110,228,25080.00,2019-11-17 19:08:20.921623
56,2019111701005880,PRVU,22,41,100,228,22800.00,2019-11-17 19:08:20.921623
57,2019111701005881,PRVU,22,34,345,228,78660.00,2019-11-17 19:08:20.921623
58,2019111701005882,PRVU,22,22,20,228,4560.00,2019-11-17 19:08:20.921623
59,2019111701005883,JBBL,47,45,26,159,4134.00,2019-11-17 19:08:20.921623
60,2019111701005884,NBL,36,58,500,319,159500.00,2019-11-17 19:08:20.921623
61,2019111701005885,NBL,36,45,300,319,95700.00,2019-11-17 19:08:20.921623
62,2019111701005886,NBL,36,54,300,319,95700.00,2019-11-17 19:08:20.921623
63,2019111701005887,NBL,36,45,100,319,31900.00,2019-11-17 19:08:20.921623
64,2019111701005888,NBL,36,57,100,319,31900.00,2019-11-17 19:08:20.921623
65,2019111701005889,NBL,36,44,150,319,47850.00,2019-11-17 19:08:20.921623
66,2019111701005890,NBL,36,8,200,319,63800.00,2019-11-17 19:08:20.921623
67,2019111701005891,PRVU,22,1,1000,228,228000.00,2019-11-17 19:08:20.921623
68,2019111701005892,RBCLPO,32,44,10,7444,74440.00,2019-11-17 19:08:20.921623
69,2019111701005893,CBL,58,49,208,138,28704.00,2019-11-17 19:08:20.921623
70,2019111701005894,CBL,1,49,92,138,12696.00,2019-11-17 19:08:20.921623
71,2019111701005895,JBBL,38,46,162,160,25920.00,2019-11-17 19:08:20.921623
72,2019111701005896,SMFBS,33,6,10,794,7940.00,2019-11-17 19:08:20.921623
73,2019111701005897,NICL,28,25,10,253,2530.00,2019-11-17 19:08:20.921623
74,2019111701005898,PIC,20,59,11,359,3949.00,2019-11-17 19:08:20.921623
75,2019111701005899,NIB,51,57,491,422,207202.00,2019-11-17 19:08:20.921623
76,2019111701005900,NIB,22,57,100,422,42200.00,2019-11-17 19:08:20.921623
77,2019111701005901,NIB,1,57,20,422,8440.00,2019-11-17 19:08:20.921623
78,2019111701005902,NIB,19,57,105,422,44310.00,2019-11-17 19:08:20.921623
79,2019111701005903,NLIC,57,6,40,789,31560.00,2019-11-17 19:08:20.921623
80,2019111701005904,PLIC,28,28,351,309,108459.00,2019-11-17 19:08:20.921623
81,2019111701005905,HDL,25,28,10,1770,17700.00,2019-11-17 19:08:20.921623
82,2019111701005906,HDL,6,28,20,1770,35400.00,2019-11-17 19:08:20.921623
83,2019111701005907,GMFBS,45,57,23,510,11730.00,2019-11-17 19:08:20.921623
84,2019111701005908,CCBL,52,22,50,161,8050.00,2019-11-17 19:08:20.921623
85,2019111701005909,GLBSL,58,26,240,400,96000.00,2019-11-17 19:08:20.921623
86,2019111701005910,VLBS,48,45,10,597,5970.00,2019-11-17 19:08:20.921623
87,2019111701005911,KBL,8,54,10,178,1780.00,2019-11-17 19:08:20.921623
88,2019111701005912,SANIMA,39,35,215,306,65790.00,2019-11-17 19:08:20.921623
89,2019111701005913,LBL,32,21,136,218,29648.00,2019-11-17 19:08:20.921623
90,2019111701005914,NMFBS,37,43,20,1702,34040.00,2019-11-17 19:08:20.921623
91,2019111701005915,NICL,25,25,10,257,2570.00,2019-11-17 19:08:20.921623
92,2019111701005916,SBL,4,26,100,287,28700.00,2019-11-17 19:08:20.921623
93,2019111701005917,UMHL,43,51,14,103,1442.00,2019-11-17 19:08:20.921623
94,2019111701005918,ALBSL,22,11,61,407,24827.00,2019-11-17 19:08:20.921623
95,2019111701005919,SMFBS,33,18,20,796,15920.00,2019-11-17 19:08:20.921623
96,2019111701005920,AHPC,55,8,120,94,11280.00,2019-11-17 19:08:20.921623
97,2019111701005921,SICL,51,19,98,736,72128.00,2019-11-17 19:08:20.921623
98,2019111701005922,SICL,46,19,217,735,159495.00,2019-11-17 19:08:20.921623
99,2019111701005923,SICL,37,19,56,733,41048.00,2019-11-17 19:08:20.921623
100,2019111701005924,NBL,36,17,10,319,3190.00,2019-11-17 19:08:20.921623
101,2019111701005925,CCBL,41,17,26,162,4212.00,2019-11-17 19:08:20.921623
102,2019111701005926,CCBL,41,45,40,162,6480.00,2019-11-17 19:08:20.921623
103,2019111701005927,CCBL,41,19,100,162,16200.00,2019-11-17 19:08:20.921623
104,2019111701005928,CCBL,41,19,34,162,5508.00,2019-11-17 19:08:20.921623
105,2019111701005929,PMHPL,54,28,10,86,860.00,2019-11-17 19:08:20.921623
106,2019111701005930,JBBL,47,46,328,160,52480.00,2019-11-17 19:08:20.921623
107,2019111701005931,JBBL,47,21,100,160,16000.00,2019-11-17 19:08:20.921623
108,2019111701005932,JBBL,47,56,500,160,80000.00,2019-11-17 19:08:20.921623
109,2019111701005933,JBBL,47,25,30,160,4800.00,2019-11-17 19:08:20.921623
110,2019111701005934,JBBL,47,57,42,160,6720.00,2019-11-17 19:08:20.921623
111,2019111701005935,HDL,58,49,15,1780,26700.00,2019-11-17 19:08:20.921623
112,2019111701005936,HDL,58,57,10,1784,17840.00,2019-11-17 19:08:20.921623
113,2019111701005937,AHPC,28,46,700,95,66500.00,2019-11-17 19:08:20.921623
114,2019111701005938,NCCB,33,45,10,202,2020.00,2019-11-17 19:08:20.921623
115,2019111701005939,NCCB,58,45,10,202,2020.00,2019-11-17 19:08:20.921623
116,2019111701005774,NABIL,8,25,80,752,60160.00,2019-11-17 19:08:20.921623
117,2019111701005775,NABIL,8,58,500,753,376500.00,2019-11-17 19:08:20.921623
118,2019111701005776,NABIL,8,45,15,753,11295.00,2019-11-17 19:08:20.921623
119,2019111701005777,NHPC,52,28,100,51,5100.00,2019-11-17 19:08:20.921623
120,2019111701005778,PRVU,4,57,700,227,158900.00,2019-11-17 19:08:20.921623
121,2019111701005779,UPPER,22,40,30,227,6810.00,2019-11-17 19:08:20.921623
122,2019111701005780,UPPER,10,40,20,227,4540.00,2019-11-17 19:08:20.921623
123,2019111701005781,NBL,25,40,510,318,162180.00,2019-11-17 19:08:20.921623
124,2019111701005782,NUBL,38,6,115,896,103040.00,2019-11-17 19:08:20.921623
125,2019111701005783,ADBL,17,57,30,416,12480.00,2019-11-17 19:08:20.921623
126,2019111701005784,LGIL,49,22,400,315,126000.00,2019-11-17 19:08:20.921623
127,2019111701005785,SBI,52,50,77,390,30030.00,2019-11-17 19:08:20.921623
128,2019111701005786,SBI,1,50,20,390,7800.00,2019-11-17 19:08:20.921623
129,2019111701005787,SBI,59,50,151,390,58890.00,2019-11-17 19:08:20.921623
130,2019111701005788,NICA,36,44,300,417,125100.00,2019-11-17 19:08:20.921623
131,2019111701005789,HDL,58,28,20,1783,35660.00,2019-11-17 19:08:20.921623
132,2019111701005790,SMB,49,3,40,420,16800.00,2019-11-17 19:08:20.921623
133,2019111701005791,NIBSF1,20,51,900,8.66,7794.00,2019-11-17 19:08:20.921623
134,2019111701005792,SRS,39,21,200,239,47800.00,2019-11-17 19:08:20.921623
135,2019111701005793,NICA,50,45,58,416,24128.00,2019-11-17 19:08:20.921623
136,2019111701005794,SDESI,45,33,100,635,63500.00,2019-11-17 19:08:20.921623
137,2019111701005795,SHIVM,47,48,100,433,43300.00,2019-11-17 19:08:20.921623
138,2019111701005796,JFL,1,16,10,195,1950.00,2019-11-17 19:08:20.921623
139,2019111701005797,KBL,41,57,106,179,18974.00,2019-11-17 19:08:20.921623
140,2019111701005798,CBL,58,53,150,138,20700.00,2019-11-17 19:08:20.921623
141,2019111701005799,NBL,25,16,500,319,159500.00,2019-11-17 19:08:20.921623
142,2019111701005800,AKBSL,40,54,10,432,4320.00,2019-11-17 19:08:20.921623
143,2019111701005801,UPPER,29,4,100,228,22800.00,2019-11-17 19:08:20.921623
144,2019111701005802,NTC,6,47,10,624,6240.00,2019-11-17 19:08:20.921623
145,2019111701005803,FOWAD,34,52,85,1315,111775.00,2019-11-17 19:08:20.921623
146,2019111701005804,NBL,25,16,500,319,159500.00,2019-11-17 19:08:20.921623
147,2019111701005805,NBL,25,58,500,319,159500.00,2019-11-17 19:08:20.921623
148,2019111701005806,SBI,33,28,200,391,78200.00,2019-11-17 19:08:20.921623
149,2019111701005807,SKBBL,25,50,190,931,176890.00,2019-11-17 19:08:20.921623
150,2019111701005808,JFL,1,56,200,195,39000.00,2019-11-17 19:08:20.921623
151,2019111701005809,NMB,29,32,20,385,7700.00,2019-11-17 19:08:20.921623
152,2019111701005810,GBBL,57,4,361,223,80503.00,2019-11-17 19:08:20.921623
153,2019111701005811,GBBL,39,4,100,223,22300.00,2019-11-17 19:08:20.921623
154,2019111701005812,GBBL,14,4,10,223,2230.00,2019-11-17 19:08:20.921623
155,2019111701005813,GBBL,21,4,500,223,111500.00,2019-11-17 19:08:20.921623
156,2019111701005814,GBBL,4,4,400,223,89200.00,2019-11-17 19:08:20.921623
157,2019111701005815,GBBL,4,4,300,223,66900.00,2019-11-17 19:08:20.921623
158,2019111701005816,CBL,58,56,90,138,12420.00,2019-11-17 19:08:20.921623
159,2019111701005817,SHIVM,21,48,500,433,216500.00,2019-11-17 19:08:20.921623
160,2019111701005818,AKJCL,6,54,20,55,1100.00,2019-11-17 19:08:20.921623
161,2019111701005819,UPPER,10,40,50,227,11350.00,2019-11-17 19:08:20.921623
162,2019111701005820,GMFIL,43,46,23,115,2645.00,2019-11-17 19:08:20.921623
163,2019111701005821,ADBL,39,6,1000,415,415000.00,2019-11-17 19:08:20.921623
164,2019111701005822,RRHP,58,48,10,101,1010.00,2019-11-17 19:08:20.921623
165,2019111701005823,RRHP,58,25,100,101,10100.00,2019-11-17 19:08:20.921623
166,2019111701005824,SIFC,28,55,79,149,11771.00,2019-11-17 19:08:20.921623
167,2019111701005731,NUBL,38,19,20,891,17820.00,2019-11-17 19:08:20.921623
168,2019111701005732,NUBL,38,6,55,896,49280.00,2019-11-17 19:08:20.921623
169,2019111701005733,CCBL,41,41,500,162,81000.00,2019-11-17 19:08:20.921623
170,2019111701005734,NMB,41,32,500,385,192500.00,2019-11-17 19:08:20.921623
171,2019111701005735,NBL,50,34,185,318,58830.00,2019-11-17 19:08:20.921623
172,2019111701005736,NBL,25,34,215,318,68370.00,2019-11-17 19:08:20.921623
173,2019111701005737,HDL,33,22,20,1780,35600.00,2019-11-17 19:08:20.921623
174,2019111701005738,HDL,50,4,50,1771,88550.00,2019-11-17 19:08:20.921623
175,2019111701005739,API,25,51,980,104,101920.00,2019-11-17 19:08:20.921623
176,2019111701005740,NIB,43,36,10,424,4240.00,2019-11-17 19:08:20.921623
177,2019111701005741,API,25,57,40,105,4200.00,2019-11-17 19:08:20.921623
178,2019111701005742,NICA,22,54,35,416,14560.00,2019-11-17 19:08:20.921623
179,2019111701005743,NICA,6,54,1000,416,416000.00,2019-11-17 19:08:20.921623
180,2019111701005744,NICA,49,54,50,416,20800.00,2019-11-17 19:08:20.921623
181,2019111701005745,NICA,40,54,500,416,208000.00,2019-11-17 19:08:20.921623
182,2019111701005746,NICA,49,54,200,416,83200.00,2019-11-17 19:08:20.921623
183,2019111701005747,NICA,36,54,1000,416,416000.00,2019-11-17 19:08:20.921623
184,2019111701005748,NICA,22,54,40,416,16640.00,2019-11-17 19:08:20.921623
185,2019111701005749,NICA,10,54,175,416,72800.00,2019-11-17 19:08:20.921623
186,2019111701005750,NUBL,38,6,20,896,17920.00,2019-11-17 19:08:20.921623
187,2019111701005751,SABSL,6,7,100,560,56000.00,2019-11-17 19:08:20.921623
188,2019111701005752,NICA,10,16,325,416,135200.00,2019-11-17 19:08:20.921623
189,2019111701005753,NICA,50,16,65,416,27040.00,2019-11-17 19:08:20.921623
190,2019111701005754,UPPER,11,40,50,227,11350.00,2019-11-17 19:08:20.921623
191,2019111701005755,NUBL,38,6,40,896,35840.00,2019-11-17 19:08:20.921623
192,2019111701005756,MBL,6,25,15,224,3360.00,2019-11-17 19:08:20.921623
193,2019111701005757,MBL,22,25,404,224,90496.00,2019-11-17 19:08:20.921623
194,2019111701005758,OHL,1,44,50,415,20750.00,2019-11-17 19:08:20.921623
195,2019111701005759,OHL,19,44,200,415,83000.00,2019-11-17 19:08:20.921623
196,2019111701005760,SABSL,6,58,60,560,33600.00,2019-11-17 19:08:20.921623
197,2019111701005761,EDBL,21,10,43,274,11782.00,2019-11-17 19:08:20.921623
198,2019111701005762,SICL,51,52,100,736,73600.00,2019-11-17 19:08:20.921623
199,2019111701005763,KBL,8,41,100,178,17800.00,2019-11-17 19:08:20.921623
200,2019111701005764,NCCB,58,28,173,200,34600.00,2019-11-17 19:08:20.921623
201,2019111701005765,NUBL,38,6,35,896,31360.00,2019-11-17 19:08:20.921623
202,2019111701005766,MEGA,1,45,60,185,11100.00,2019-11-17 19:08:20.921623
203,2019111701005767,ALICL,49,56,59,315,18585.00,2019-11-17 19:08:20.921623
204,2019111701005768,ALICL,28,56,62,315,19530.00,2019-11-17 19:08:20.921623
205,2019111701005769,CHCL,56,25,80,355,28400.00,2019-11-17 19:08:20.921623
206,2019111701005770,CHCL,42,25,50,355,17750.00,2019-11-17 19:08:20.921623
207,2019111701005771,CHCL,21,25,200,355,71000.00,2019-11-17 19:08:20.921623
208,2019111701005772,CHCL,54,25,30,355,10650.00,2019-11-17 19:08:20.921623
209,2019111701005773,CHCL,49,25,364,355,129220.00,2019-11-17 19:08:20.921623
210,2019111701005683,PCBL,11,32,15,269,4035.00,2019-11-17 19:08:20.921623
211,2019111701005684,PCBL,51,32,30,268,8040.00,2019-11-17 19:08:20.921623
212,2019111701005685,PCBL,17,32,100,267,26700.00,2019-11-17 19:08:20.921623
213,2019111701005686,PCBL,14,32,50,267,13350.00,2019-11-17 19:08:20.921623
214,2019111701005687,PCBL,1,32,195,267,52065.00,2019-11-17 19:08:20.921623
215,2019111701005688,CCBL,37,17,1000,162,162000.00,2019-11-17 19:08:20.921623
216,2019111701005689,NUBL,38,19,25,891,22275.00,2019-11-17 19:08:20.921623
217,2019111701005690,SDESI,44,29,20,637,12740.00,2019-11-17 19:08:20.921623
218,2019111701005691,SDESI,44,14,50,638,31900.00,2019-11-17 19:08:20.921623
219,2019111701005692,SDESI,44,52,23,639,14697.00,2019-11-17 19:08:20.921623
220,2019111701005693,SHL,4,22,100,203,20300.00,2019-11-17 19:08:20.921623
221,2019111701005694,AHPC,55,48,519,94,48786.00,2019-11-17 19:08:20.921623
222,2019111701005695,BOKL,22,50,337,221,74477.00,2019-11-17 19:08:20.921623
223,2019111701005696,BOKL,22,11,163,221,36023.00,2019-11-17 19:08:20.921623
224,2019111701005697,CCBL,52,40,10,161,1610.00,2019-11-17 19:08:20.921623
225,2019111701005698,SJCL,22,21,20,161,3220.00,2019-11-17 19:08:20.921623
226,2019111701005699,NUBL,38,19,70,891,62370.00,2019-11-17 19:08:20.921623
227,2019111701005700,CZBIL,6,38,500,186,93000.00,2019-11-17 19:08:20.921623
228,2019111701005701,CZBIL,6,16,153,186,28458.00,2019-11-17 19:08:20.921623
229,2019111701005702,JSLBB,41,7,100,1102,110200.00,2019-11-17 19:08:20.921623
230,2019111701005703,JSLBB,51,7,14,1101,15414.00,2019-11-17 19:08:20.921623
231,2019111701005704,KBL,11,22,56,178,9968.00,2019-11-17 19:08:20.921623
232,2019111701005705,KBL,8,22,444,178,79032.00,2019-11-17 19:08:20.921623
233,2019111701005706,SJCL,22,56,20,161,3220.00,2019-11-17 19:08:20.921623
234,2019111701005707,FOWAD,19,52,15,1315,19725.00,2019-11-17 19:08:20.921623
235,2019111701005708,NIB,44,6,365,423,154395.00,2019-11-17 19:08:20.921623
236,2019111701005709,NIB,28,6,25,423,10575.00,2019-11-17 19:08:20.921623
237,2019111701005710,NIB,22,6,10,423,4230.00,2019-11-17 19:08:20.921623
238,2019111701005711,NIB,42,6,85,423,35955.00,2019-11-17 19:08:20.921623
239,2019111701005712,NUBL,38,19,15,891,13365.00,2019-11-17 19:08:20.921623
240,2019111701005713,LBL,57,21,64,218,13952.00,2019-11-17 19:08:20.921623
241,2019111701005714,UFL,49,33,79,175,13825.00,2019-11-17 19:08:20.921623
242,2019111701005715,MERO,39,42,11,418,4598.00,2019-11-17 19:08:20.921623
243,2019111701005716,RSDC,34,35,89,296,26344.00,2019-11-17 19:08:20.921623
244,2019111701005717,RSDC,49,35,50,296,14800.00,2019-11-17 19:08:20.921623
245,2019111701005718,SMFBS,6,57,10,788,7880.00,2019-11-17 19:08:20.921623
246,2019111701005719,KBL,8,22,300,178,53400.00,2019-11-17 19:08:20.921623
247,2019111701005720,NUBL,38,19,20,891,17820.00,2019-11-17 19:08:20.921623
248,2019111701005721,SPDL,29,16,15,76,1140.00,2019-11-17 19:08:20.921623
249,2019111701005722,SPDL,29,7,126,77,9702.00,2019-11-17 19:08:20.921623
250,2019111701005723,PRVU,4,19,500,227,113500.00,2019-11-17 19:08:20.921623
251,2019111701005724,NABIL,22,25,110,752,82720.00,2019-11-17 19:08:20.921623
252,2019111701005725,EIC,8,16,100,214,21400.00,2019-11-17 19:08:20.921623
253,2019111701005726,EIC,40,16,20,214,4280.00,2019-11-17 19:08:20.921623
254,2019111701005727,KRBL,8,59,194,102,19788.00,2019-11-17 19:08:20.921623
255,2019111701005728,PRVU,4,33,216,227,49032.00,2019-11-17 19:08:20.921623
256,2019111701005729,NIB,42,34,15,423,6345.00,2019-11-17 19:08:20.921623
257,2019111701005730,NIB,51,34,85,422,35870.00,2019-11-17 19:08:20.921623
258,2019111701005653,MFIL,49,28,52,125,6500.00,2019-11-17 19:08:20.921623
259,2019111701005654,CBL,6,6,815,138,112470.00,2019-11-17 19:08:20.921623
260,2019111701005655,CBL,21,6,260,138,35880.00,2019-11-17 19:08:20.921623
261,2019111701005656,CBL,22,6,60,138,8280.00,2019-11-17 19:08:20.921623
262,2019111701005657,CBL,58,6,452,138,62376.00,2019-11-17 19:08:20.921623
263,2019111701005658,SABSL,6,41,10,560,5600.00,2019-11-17 19:08:20.921623
264,2019111701005659,SBL,4,6,824,287,236488.00,2019-11-17 19:08:20.921623
265,2019111701005660,PCBL,34,25,135,270,36450.00,2019-11-17 19:08:20.921623
266,2019111701005661,PCBL,34,41,295,270,79650.00,2019-11-17 19:08:20.921623
267,2019111701005662,PCBL,34,58,77,270,20790.00,2019-11-17 19:08:20.921623
268,2019111701005663,PIC,7,32,20,352,7040.00,2019-11-17 19:08:20.921623
269,2019111701005664,SJCL,22,36,20,161,3220.00,2019-11-17 19:08:20.921623
270,2019111701005665,ALICL,49,19,300,315,94500.00,2019-11-17 19:08:20.921623
271,2019111701005666,HIDCL,43,46,50,131,6550.00,2019-11-17 19:08:20.921623
272,2019111701005667,CCBL,35,17,1000,162,162000.00,2019-11-17 19:08:20.921623
273,2019111701005668,SICL,51,22,234,736,172224.00,2019-11-17 19:08:20.921623
274,2019111701005669,MHNL,40,28,30,79,2370.00,2019-11-17 19:08:20.921623
275,2019111701005670,GMFBS,25,57,17,510,8670.00,2019-11-17 19:08:20.921623
276,2019111701005671,MFIL,49,32,500,125,62500.00,2019-11-17 19:08:20.921623
277,2019111701005672,FOWAD,53,7,100,1313,131300.00,2019-11-17 19:08:20.921623
278,2019111701005673,SKBBL,41,50,20,933,18660.00,2019-11-17 19:08:20.921623
279,2019111701005674,SKBBL,25,50,401,931,373331.00,2019-11-17 19:08:20.921623
280,2019111701005675,SANIMA,22,38,100,305,30500.00,2019-11-17 19:08:20.921623
281,2019111701005676,NBL,40,28,150,318,47700.00,2019-11-17 19:08:20.921623
282,2019111701005677,NBL,50,28,15,318,4770.00,2019-11-17 19:08:20.921623
283,2019111701005678,RBCLPO,33,8,10,7300,73000.00,2019-11-17 19:08:20.921623
284,2019111701005679,CZBIL,56,38,200,186,37200.00,2019-11-17 19:08:20.921623
285,2019111701005680,SJCL,22,21,20,161,3220.00,2019-11-17 19:08:20.921623
286,2019111701005681,KBL,11,57,25,179,4475.00,2019-11-17 19:08:20.921623
287,2019111701005682,RHPL,33,56,40,166,6640.00,2019-11-17 19:08:20.921623
288,2019111701005630,LBBL,37,28,50,171,8550.00,2019-11-17 19:08:20.921623
289,2019111701005631,UPCL,1,5,50,74,3700.00,2019-11-17 19:08:20.921623
290,2019111701005632,LBL,57,28,21,218,4578.00,2019-11-17 19:08:20.921623
291,2019111701005633,MBL,6,32,33,224,7392.00,2019-11-17 19:08:20.921623
292,2019111701005634,CCBL,11,17,25,162,4050.00,2019-11-17 19:08:20.921623
293,2019111701005635,NICA,22,51,20,416,8320.00,2019-11-17 19:08:20.921623
294,2019111701005636,RBCLPO,59,8,11,7310,80410.00,2019-11-17 19:08:20.921623
295,2019111701005637,ALICL,8,58,221,316,69836.00,2019-11-17 19:08:20.921623
296,2019111701005638,ALICL,51,58,1000,316,316000.00,2019-11-17 19:08:20.921623
297,2019111701005639,NBL,40,7,500,318,159000.00,2019-11-17 19:08:20.921623
298,2019111701005640,SIC,4,32,19,446,8474.00,2019-11-17 19:08:20.921623
299,2019111701005641,NBB,56,42,100,206,20600.00,2019-11-17 19:08:20.921623
300,2019111701005642,PRVU,38,1,1000,228,228000.00,2019-11-17 19:08:20.921623
301,2019111701005643,MBL,6,28,20,224,4480.00,2019-11-17 19:08:20.921623
302,2019111701005644,ILBS,58,55,50,466,23300.00,2019-11-17 19:08:20.921623
303,2019111701005645,ILBS,58,51,50,468,23400.00,2019-11-17 19:08:20.921623
304,2019111701005646,RBCLPO,33,45,10,7300,73000.00,2019-11-17 19:08:20.921623
305,2019111701005647,SRBL,4,37,1000,211,211000.00,2019-11-17 19:08:20.921623
306,2019111701005648,SRBL,4,42,458,211,96638.00,2019-11-17 19:08:20.921623
307,2019111701005649,API,25,51,20,104,2080.00,2019-11-17 19:08:20.921623
308,2019111701005650,NICA,22,25,500,416,208000.00,2019-11-17 19:08:20.921623
309,2019111701005651,NCCB,32,1,90,201,18090.00,2019-11-17 19:08:20.921623
310,2019111701005652,GGBSL,1,25,10,434,4340.00,2019-11-17 19:08:20.921623
311,2019111701005590,OHL,18,44,50,413,20650.00,2019-11-17 19:08:20.921623
312,2019111701005591,OHL,48,44,1000,412,412000.00,2019-11-17 19:08:20.921623
313,2019111701005592,OHL,58,44,20,412,8240.00,2019-11-17 19:08:20.921623
314,2019111701005593,SJCL,22,26,10,161,1610.00,2019-11-17 19:08:20.921623
315,2019111701005594,PCBL,14,58,450,268,120600.00,2019-11-17 19:08:20.921623
316,2019111701005595,PCBL,50,58,333,268,89244.00,2019-11-17 19:08:20.921623
317,2019111701005596,PCBL,8,58,544,268,145792.00,2019-11-17 19:08:20.921623
318,2019111701005597,RHPL,33,29,10,166,1660.00,2019-11-17 19:08:20.921623
319,2019111701005598,KBL,11,28,24,178,4272.00,2019-11-17 19:08:20.921623
320,2019111701005599,SBI,58,28,1000,391,391000.00,2019-11-17 19:08:20.921623
321,2019111701005600,NBL,40,7,350,318,111300.00,2019-11-17 19:08:20.921623
322,2019111701005601,CBBL,58,36,10,979,9790.00,2019-11-17 19:08:20.921623
323,2019111701005602,SJCL,22,5,20,161,3220.00,2019-11-17 19:08:20.921623
324,2019111701005603,NMB,48,42,34,384,13056.00,2019-11-17 19:08:20.921623
325,2019111701005604,SJCL,22,26,10,161,1610.00,2019-11-17 19:08:20.921623
