S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
857,2019112001004480,NIB,16,42,200,424,84800.00,2019-11-21 10:51:37.719265
858,2019112001004481,NIB,16,55,44,425,18700.00,2019-11-21 10:51:37.719265
859,2019112001004482,NIB,16,46,500,425,212500.00,2019-11-21 10:51:37.719265
860,2019112001004483,NIB,16,56,117,425,49725.00,2019-11-21 10:51:37.719265
861,2019112001004484,AKBSL,7,3,30,435,13050.00,2019-11-21 10:51:37.719265
862,2019112001004485,AKBSL,7,45,100,435,43500.00,2019-11-21 10:51:37.719265
863,2019112001004486,NLICL,26,35,17,425,7225.00,2019-11-21 10:51:37.719265
864,2019112001004487,SABSL,40,41,10,546,5460.00,2019-11-21 10:51:37.719265
865,2019112001004488,MFIL,32,28,1000,126,126000.00,2019-11-21 10:51:37.719265
866,2019112001004489,NCCB,42,8,51,200,10200.00,2019-11-21 10:51:37.719265
867,2019112001004430,NHDL,35,41,20,106,2120.00,2019-11-21 10:51:37.719265
868,2019112001004431,NHDL,55,41,20,105,2100.00,2019-11-21 10:51:37.719265
869,2019112001004432,SJCL,40,56,10,156,1560.00,2019-11-21 10:51:37.719265
870,2019112001004433,SJCL,7,56,10,156,1560.00,2019-11-21 10:51:37.719265
871,2019112001004434,SJCL,56,44,20,157,3140.00,2019-11-21 10:51:37.719265
872,2019112001004435,NHPC,57,34,50,51,2550.00,2019-11-21 10:51:37.719265
873,2019112001004436,NHPC,35,34,100,51,5100.00,2019-11-21 10:51:37.719265
874,2019112001004437,NHPC,14,34,200,51,10200.00,2019-11-21 10:51:37.719265
875,2019112001004438,NHPC,56,34,500,50,25000.00,2019-11-21 10:51:37.719265
876,2019112001004439,NHPC,56,34,377,50,18850.00,2019-11-21 10:51:37.719265
877,2019112001004440,NHPC,32,34,278,50,13900.00,2019-11-21 10:51:37.719265
878,2019112001004441,NBL,10,17,1000,317,317000.00,2019-11-21 10:51:37.719265
879,2019112001004442,NLICL,1,56,100,423,42300.00,2019-11-21 10:51:37.719265
880,2019112001004443,NMB,32,54,148,385,56980.00,2019-11-21 10:51:37.719265
881,2019112001004444,NMB,13,54,13,385,5005.00,2019-11-21 10:51:37.719265
882,2019112001004445,CFCL,32,28,296,111,32856.00,2019-11-21 10:51:37.719265
883,2019112001004446,CFCL,44,28,100,110,11000.00,2019-11-21 10:51:37.719265
884,2019112001004447,UPCL,56,56,50,74,3700.00,2019-11-21 10:51:37.719265
885,2019112001004448,RHPL,40,40,5,164,820.00,2019-11-21 10:51:37.719265
886,2019112001004449,BOKL,44,43,10,216,2160.00,2019-11-21 10:51:37.719265
887,2019112001004450,BOKL,18,43,100,216,21600.00,2019-11-21 10:51:37.719265
888,2019112001004451,BOKL,7,43,290,216,62640.00,2019-11-21 10:51:37.719265
889,2019112001004452,NABIL,22,28,100,755,75500.00,2019-11-21 10:51:37.719265
890,2019112001004453,NMB,13,45,59,386,22774.00,2019-11-21 10:51:37.719265
891,2019112001004454,NMB,13,55,41,386,15826.00,2019-11-21 10:51:37.719265
892,2019112001004455,UPPER,56,45,50,227,11350.00,2019-11-21 10:51:37.719265
893,2019112001004456,SHPC,13,46,200,186,37200.00,2019-11-21 10:51:37.719265
894,2019112001004457,SHPC,6,46,549,185,101565.00,2019-11-21 10:51:37.719265
895,2019112001004458,SHPC,48,46,951,185,175935.00,2019-11-21 10:51:37.719265
896,2019112001004459,UPPER,50,56,50,226,11300.00,2019-11-21 10:51:37.719265
897,2019112001004460,NABIL,22,28,85,755,64175.00,2019-11-21 10:51:37.719265
898,2019112001004461,PIC,37,43,34,354,12036.00,2019-11-21 10:51:37.719265
899,2019112001004462,NMB,29,55,10,386,3860.00,2019-11-21 10:51:37.719265
900,2019112001004396,NIBPO,28,36,333,386,128538.00,2019-11-21 10:51:37.719265
901,2019112001004397,NIBPO,28,36,500,386,193000.00,2019-11-21 10:51:37.719265
902,2019112001004398,NIBPO,28,36,500,386,193000.00,2019-11-21 10:51:37.719265
903,2019112001004399,NIBPO,55,36,667,385,256795.00,2019-11-21 10:51:37.719265
904,2019112001004400,NUBL,21,50,57,893,50901.00,2019-11-21 10:51:37.719265
905,2019112001004401,PRVU,49,17,236,228,53808.00,2019-11-21 10:51:37.719265
906,2019112001004402,NMB,32,42,74,385,28490.00,2019-11-21 10:51:37.719265
907,2019112001004403,DBBL,29,46,200,123,24600.00,2019-11-21 10:51:37.719265
908,2019112001004404,NIB,28,54,176,422,74272.00,2019-11-21 10:51:37.719265
909,2019112001004405,ADBL,38,14,369,416,153504.00,2019-11-21 10:51:37.719265
910,2019112001004406,ADBL,38,14,1000,416,416000.00,2019-11-21 10:51:37.719265
911,2019112001004407,ADBL,5,14,200,416,83200.00,2019-11-21 10:51:37.719265
912,2019112001004408,ADBL,38,14,431,416,179296.00,2019-11-21 10:51:37.719265
913,2019112001004409,SMFBS,28,33,50,796,39800.00,2019-11-21 10:51:37.719265
914,2019112001004410,PRVU,4,8,600,229,137400.00,2019-11-21 10:51:37.719265
915,2019112001004411,MDB,53,28,1000,240,240000.00,2019-11-21 10:51:37.719265
916,2019112001004412,MDB,7,28,300,239,71700.00,2019-11-21 10:51:37.719265
917,2019112001004413,MDB,48,28,30,239,7170.00,2019-11-21 10:51:37.719265
918,2019112001004414,NLIC,32,58,250,790,197500.00,2019-11-21 10:51:37.719265
919,2019112001004415,MNBBL,19,49,100,315,31500.00,2019-11-21 10:51:37.719265
920,2019112001004416,BOKL,34,39,69,217,14973.00,2019-11-21 10:51:37.719265
921,2019112001004417,BOKL,34,39,31,217,6727.00,2019-11-21 10:51:37.719265
922,2019112001004418,RHPL,43,56,30,163,4890.00,2019-11-21 10:51:37.719265
923,2019112001004419,RHPL,56,40,30,164,4920.00,2019-11-21 10:51:37.719265
924,2019112001004420,MDB,38,28,42,238,9996.00,2019-11-21 10:51:37.719265
925,2019112001004421,SRBL,6,22,301,211,63511.00,2019-11-21 10:51:37.719265
926,2019112001004422,SABSL,40,20,10,546,5460.00,2019-11-21 10:51:37.719265
927,2019112001004423,SABSL,19,42,10,547,5470.00,2019-11-21 10:51:37.719265
928,2019112001004424,SABSL,19,42,10,547,5470.00,2019-11-21 10:51:37.719265
929,2019112001004425,SABSL,19,19,10,547,5470.00,2019-11-21 10:51:37.719265
930,2019112001004426,SABSL,19,42,10,547,5470.00,2019-11-21 10:51:37.719265
931,2019112001004427,SABSL,19,19,10,547,5470.00,2019-11-21 10:51:37.719265
932,2019112001004428,SABSL,19,5,50,547,27350.00,2019-11-21 10:51:37.719265
933,2019112001004429,NLIC,32,54,51,790,40290.00,2019-11-21 10:51:37.719265
934,2019112001004371,NMB,25,21,212,385,81620.00,2019-11-21 10:51:37.719265
935,2019112001004372,NMB,32,21,88,385,33880.00,2019-11-21 10:51:37.719265
936,2019112001004373,MERO,50,19,50,420,21000.00,2019-11-21 10:51:37.719265
937,2019112001004374,MERO,41,19,160,419,67040.00,2019-11-21 10:51:37.719265
938,2019112001004375,MERO,39,19,58,418,24244.00,2019-11-21 10:51:37.719265
939,2019112001004376,MERO,42,19,32,418,13376.00,2019-11-21 10:51:37.719265
940,2019112001004377,PFL,13,21,13,136,1768.00,2019-11-21 10:51:37.719265
941,2019112001004378,PFL,13,51,204,136,27744.00,2019-11-21 10:51:37.719265
942,2019112001004379,NBL,49,44,150,317,47550.00,2019-11-21 10:51:37.719265
943,2019112001004380,PPCL,56,56,10,103,1030.00,2019-11-21 10:51:37.719265
944,2019112001004381,NICA,22,45,50,409,20450.00,2019-11-21 10:51:37.719265
945,2019112001004382,GBLBS,42,7,50,297,14850.00,2019-11-21 10:51:37.719265
946,2019112001004383,GBLBS,42,7,10,297,2970.00,2019-11-21 10:51:37.719265
947,2019112001004384,GBLBS,8,7,290,297,86130.00,2019-11-21 10:51:37.719265
948,2019112001004385,SHL,37,58,300,211,63300.00,2019-11-21 10:51:37.719265
949,2019112001004386,RSDC,42,35,39,295,11505.00,2019-11-21 10:51:37.719265
950,2019112001004387,RSDC,42,33,11,296,3256.00,2019-11-21 10:51:37.719265
951,2019112001004388,SINDU,59,58,10,122,1220.00,2019-11-21 10:51:37.719265
952,2019112001004389,NMB,32,54,190,385,73150.00,2019-11-21 10:51:37.719265
953,2019112001004390,PLIC,14,4,80,307,24560.00,2019-11-21 10:51:37.719265
954,2019112001004391,PLIC,45,4,200,306,61200.00,2019-11-21 10:51:37.719265
955,2019112001004392,PLIC,49,4,22,306,6732.00,2019-11-21 10:51:37.719265
956,2019112001004393,SANIMA,39,22,100,305,30500.00,2019-11-21 10:51:37.719265
957,2019112001004394,AKPL,10,49,84,116,9744.00,2019-11-21 10:51:37.719265
958,2019112001004395,NICA,44,28,50,410,20500.00,2019-11-21 10:51:37.719265
959,2019112001004360,SLBSL,59,59,10,714,7140.00,2019-11-21 10:51:37.719265
960,2019112001004361,NBL,10,37,150,317,47550.00,2019-11-21 10:51:37.719265
961,2019112001004362,NBL,10,44,850,317,269450.00,2019-11-21 10:51:37.719265
962,2019112001004363,MEGA,49,8,102,184,18768.00,2019-11-21 10:51:37.719265
963,2019112001004364,UPPER,59,45,50,227,11350.00,2019-11-21 10:51:37.719265
964,2019112001004365,UPPER,50,59,50,226,11300.00,2019-11-21 10:51:37.719265
965,2019112001004366,CIT,26,33,19,1760,33440.00,2019-11-21 10:51:37.719265
966,2019112001004367,CIT,26,46,18,1760,31680.00,2019-11-21 10:51:37.719265
967,2019112001004368,CIT,26,6,13,1760,22880.00,2019-11-21 10:51:37.719265
968,2019112001004369,GILB,6,16,10,746,7460.00,2019-11-21 10:51:37.719265
969,2019112001004370,AKPL,10,22,168,116,19488.00,2019-11-21 10:51:37.719265
970,2019112001004330,SJCL,59,44,20,157,3140.00,2019-11-21 10:51:37.719265
971,2019112001004331,SABSL,57,1,10,545,5450.00,2019-11-21 10:51:37.719265
972,2019112001004332,ILBS,25,42,10,477,4770.00,2019-11-21 10:51:37.719265
973,2019112001004333,HBL,14,49,58,485,28130.00,2019-11-21 10:51:37.719265
974,2019112001004334,HBL,50,49,10,484,4840.00,2019-11-21 10:51:37.719265
975,2019112001004335,HBL,3,49,150,482,72300.00,2019-11-21 10:51:37.719265
976,2019112001004336,HBL,44,49,20,482,9640.00,2019-11-21 10:51:37.719265
977,2019112001004337,SJCL,40,59,20,156,3120.00,2019-11-21 10:51:37.719265
978,2019112001004338,NICA,41,32,38,410,15580.00,2019-11-21 10:51:37.719265
979,2019112001004339,NICA,51,32,50,410,20500.00,2019-11-21 10:51:37.719265
980,2019112001004340,NICA,17,32,50,410,20500.00,2019-11-21 10:51:37.719265
981,2019112001004341,NICA,32,32,397,410,162770.00,2019-11-21 10:51:37.719265
982,2019112001004342,ALBSL,57,46,110,398,43780.00,2019-11-21 10:51:37.719265
983,2019112001004343,NGPL,19,48,200,110,22000.00,2019-11-21 10:51:37.719265
984,2019112001004344,NICA,32,28,403,410,165230.00,2019-11-21 10:51:37.719265
985,2019112001004345,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
986,2019112001004346,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
987,2019112001004347,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
988,2019112001004348,NABIL,26,8,40,755,30200.00,2019-11-21 10:51:37.719265
989,2019112001004349,NMB,25,22,76,385,29260.00,2019-11-21 10:51:37.719265
990,2019112001004350,UPPER,50,54,40,226,9040.00,2019-11-21 10:51:37.719265
991,2019112001004351,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
992,2019112001004352,LBBL,56,8,16,169,2704.00,2019-11-21 10:51:37.719265
993,2019112001004353,CHCL,39,11,554,350,193900.00,2019-11-21 10:51:37.719265
994,2019112001004354,CHCL,48,11,461,350,161350.00,2019-11-21 10:51:37.719265
995,2019112001004355,GBLBS,13,19,50,298,14900.00,2019-11-21 10:51:37.719265
996,2019112001004356,SJCL,14,19,20,157,3140.00,2019-11-21 10:51:37.719265
997,2019112001004357,NTC,59,32,15,624,9360.00,2019-11-21 10:51:37.719265
998,2019112001004358,NTC,59,16,10,629,6290.00,2019-11-21 10:51:37.719265
999,2019112001004359,SLBBL,37,40,100,605,60500.00,2019-11-21 10:51:37.719265
1000,2019112001004305,NICA,13,14,450,410,184500.00,2019-11-21 10:51:37.719265
1001,2019112001004306,NICA,41,14,162,410,66420.00,2019-11-21 10:51:37.719265
1002,2019112001004307,CCBL,16,48,200,163,32600.00,2019-11-21 10:51:37.719265
1003,2019112001004308,LICN,20,59,10,957,9570.00,2019-11-21 10:51:37.719265
1004,2019112001004309,LICN,45,59,100,954,95400.00,2019-11-21 10:51:37.719265
1005,2019112001004310,LICN,14,59,11,953,10483.00,2019-11-21 10:51:37.719265
1006,2019112001004311,LICN,25,59,100,953,95300.00,2019-11-21 10:51:37.719265
1007,2019112001004312,ILBS,59,59,10,478,4780.00,2019-11-21 10:51:37.719265
1008,2019112001004313,NADEP,44,8,10,393,3930.00,2019-11-21 10:51:37.719265
1009,2019112001004314,GGBSL,36,57,10,576,5760.00,2019-11-21 10:51:37.719265
1010,2019112001004315,SIFC,38,50,95,148,14060.00,2019-11-21 10:51:37.719265
1011,2019112001004316,NCCB,4,44,215,200,43000.00,2019-11-21 10:51:37.719265
1012,2019112001004317,PRVU,35,8,300,229,68700.00,2019-11-21 10:51:37.719265
1013,2019112001004318,RHPC,37,8,19,70,1330.00,2019-11-21 10:51:37.719265
1014,2019112001004319,RHPL,59,59,40,164,6560.00,2019-11-21 10:51:37.719265
1015,2019112001004320,RHPC,32,48,1800,71,127800.00,2019-11-21 10:51:37.719265
1016,2019112001004321,NGPL,19,46,300,110,33000.00,2019-11-21 10:51:37.719265
1017,2019112001004322,ILBS,25,42,10,477,4770.00,2019-11-21 10:51:37.719265
1018,2019112001004323,SHL,56,58,100,210,21000.00,2019-11-21 10:51:37.719265
1019,2019112001004324,SHL,19,58,100,210,21000.00,2019-11-21 10:51:37.719265
1020,2019112001004325,SHL,36,58,100,210,21000.00,2019-11-21 10:51:37.719265
1021,2019112001004326,SHL,45,58,100,210,21000.00,2019-11-21 10:51:37.719265
1022,2019112001004327,SHL,13,58,100,210,21000.00,2019-11-21 10:51:37.719265
1023,2019112001004328,SMFDB,29,17,30,505,15150.00,2019-11-21 10:51:37.719265
1024,2019112001004329,SMFDB,1,17,72,502,36144.00,2019-11-21 10:51:37.719265
1025,2019112001004289,NICA,48,58,300,410,123000.00,2019-11-21 10:51:37.719265
1026,2019112001004290,NICA,48,28,200,410,82000.00,2019-11-21 10:51:37.719265
1027,2019112001004291,NICA,36,28,50,410,20500.00,2019-11-21 10:51:37.719265
1028,2019112001004292,NICA,13,28,750,410,307500.00,2019-11-21 10:51:37.719265
1029,2019112001004293,NMBMF,57,38,70,479,33530.00,2019-11-21 10:51:37.719265
1030,2019112001004294,SBL,28,44,200,284,56800.00,2019-11-21 10:51:37.719265
1031,2019112001004295,SDESI,33,22,100,643,64300.00,2019-11-21 10:51:37.719265
1032,2019112001004296,SCB,42,17,100,550,55000.00,2019-11-21 10:51:37.719265
1033,2019112001004297,SABSL,40,44,10,546,5460.00,2019-11-21 10:51:37.719265
1034,2019112001004298,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
1035,2019112001004299,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
1036,2019112001004300,SABSL,40,47,10,546,5460.00,2019-11-21 10:51:37.719265
1037,2019112001004301,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1038,2019112001004302,LGIL,49,42,80,315,25200.00,2019-11-21 10:51:37.719265
1039,2019112001004303,RBCL,34,56,25,8200,205000.00,2019-11-21 10:51:37.719265
1040,2019112001004304,NADEP,48,8,10,392,3920.00,2019-11-21 10:51:37.719265
1041,2019112001004269,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1042,2019112001004270,SLBBL,48,52,150,606,90900.00,2019-11-21 10:51:37.719265
1043,2019112001004271,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1044,2019112001004272,LICN,25,59,100,971,97100.00,2019-11-21 10:51:37.719265
1045,2019112001004273,LICN,25,59,30,959,28770.00,2019-11-21 10:51:37.719265
1046,2019112001004274,LICN,40,59,40,956,38240.00,2019-11-21 10:51:37.719265
1047,2019112001004275,LICN,20,59,100,956,95600.00,2019-11-21 10:51:37.719265
1048,2019112001004276,LICN,25,59,1000,955,955000.00,2019-11-21 10:51:37.719265
1049,2019112001004277,RHPC,51,48,200,71,14200.00,2019-11-21 10:51:37.719265
1050,2019112001004278,NICA,11,28,10,411,4110.00,2019-11-21 10:51:37.719265
1051,2019112001004279,MNBBL,11,49,668,314,209752.00,2019-11-21 10:51:37.719265
1052,2019112001004280,CHCL,13,22,125,351,43875.00,2019-11-21 10:51:37.719265
1053,2019112001004281,CHCL,56,22,900,351,315900.00,2019-11-21 10:51:37.719265
1054,2019112001004282,CHCL,17,22,250,351,87750.00,2019-11-21 10:51:37.719265
1055,2019112001004283,CHCL,22,22,1730,351,607230.00,2019-11-21 10:51:37.719265
1056,2019112001004284,SABSL,14,39,10,546,5460.00,2019-11-21 10:51:37.719265
1057,2019112001004285,SABSL,14,47,10,546,5460.00,2019-11-21 10:51:37.719265
1058,2019112001004286,SABSL,14,39,10,546,5460.00,2019-11-21 10:51:37.719265
1059,2019112001004287,SABSL,14,47,10,546,5460.00,2019-11-21 10:51:37.719265
1060,2019112001004288,CBL,29,48,94,138,12972.00,2019-11-21 10:51:37.719265
1061,2019112001004254,CBL,29,19,41,138,5658.00,2019-11-21 10:51:37.719265
1062,2019112001004255,NHDL,35,39,20,107,2140.00,2019-11-21 10:51:37.719265
1063,2019112001004256,CHCL,16,35,157,352,55264.00,2019-11-21 10:51:37.719265
1064,2019112001004257,CHCL,13,35,52,352,18304.00,2019-11-21 10:51:37.719265
1065,2019112001004258,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1066,2019112001004259,SJCL,40,28,10,156,1560.00,2019-11-21 10:51:37.719265
1067,2019112001004260,MNBBL,35,17,180,314,56520.00,2019-11-21 10:51:37.719265
1068,2019112001004261,MNBBL,5,17,100,314,31400.00,2019-11-21 10:51:37.719265
1069,2019112001004262,MNBBL,11,17,152,314,47728.00,2019-11-21 10:51:37.719265
1070,2019112001004263,KKHC,49,13,10,50,500.00,2019-11-21 10:51:37.719265
1071,2019112001004264,GLICL,49,42,104,350,36400.00,2019-11-21 10:51:37.719265
1072,2019112001004265,NCCB,13,44,685,200,137000.00,2019-11-21 10:51:37.719265
1073,2019112001004266,NCCB,25,44,100,200,20000.00,2019-11-21 10:51:37.719265
1074,2019112001004267,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1075,2019112001004268,SJCL,40,28,20,156,3120.00,2019-11-21 10:51:37.719265
1076,2019112001004220,JOSHI,56,56,20,60,1200.00,2019-11-21 10:51:37.719265
1077,2019112001004221,BPCL,44,44,3,341,1023.00,2019-11-21 10:51:37.719265
1078,2019112001004222,SHIVM,35,45,20,416,8320.00,2019-11-21 10:51:37.719265
1079,2019112001004223,SHIVM,58,45,220,415,91300.00,2019-11-21 10:51:37.719265
1080,2019112001004224,SHIVM,58,45,200,415,83000.00,2019-11-21 10:51:37.719265
1081,2019112001004225,SHIVM,25,45,50,415,20750.00,2019-11-21 10:51:37.719265
1082,2019112001004226,SHIVM,22,45,200,415,83000.00,2019-11-21 10:51:37.719265
1083,2019112001004227,SHIVM,21,45,310,414,128340.00,2019-11-21 10:51:37.719265
1084,2019112001004228,SABSL,36,39,10,546,5460.00,2019-11-21 10:51:37.719265
1085,2019112001004229,SJCL,20,28,20,156,3120.00,2019-11-21 10:51:37.719265
1086,2019112001004230,SABSL,36,47,10,546,5460.00,2019-11-21 10:51:37.719265
1087,2019112001004231,NHDL,42,56,500,108,54000.00,2019-11-21 10:51:37.719265
1088,2019112001004232,NHDL,42,56,500,108,54000.00,2019-11-21 10:51:37.719265
1089,2019112001004233,SCB,41,54,20,550,11000.00,2019-11-21 10:51:37.719265
1090,2019112001004234,SCB,41,17,30,550,16500.00,2019-11-21 10:51:37.719265
1091,2019112001004235,MEGA,49,11,15,184,2760.00,2019-11-21 10:51:37.719265
1092,2019112001004236,GLICL,42,42,50,352,17600.00,2019-11-21 10:51:37.719265
1093,2019112001004237,GLICL,49,42,50,352,17600.00,2019-11-21 10:51:37.719265
1094,2019112001004238,GLICL,35,42,50,351,17550.00,2019-11-21 10:51:37.719265
1095,2019112001004239,GLICL,29,42,40,350,14000.00,2019-11-21 10:51:37.719265
1096,2019112001004240,GLICL,58,42,300,350,105000.00,2019-11-21 10:51:37.719265
1097,2019112001004241,GLICL,54,42,300,350,105000.00,2019-11-21 10:51:37.719265
1098,2019112001004242,GLICL,48,42,100,350,35000.00,2019-11-21 10:51:37.719265
1099,2019112001004243,SJCL,20,28,20,156,3120.00,2019-11-21 10:51:37.719265
1100,2019112001004244,SHPC,8,17,100,186,18600.00,2019-11-21 10:51:37.719265
1101,2019112001004245,SHPC,6,17,451,185,83435.00,2019-11-21 10:51:37.719265
1102,2019112001004246,NABIL,26,19,60,755,45300.00,2019-11-21 10:51:37.719265
1103,2019112001004247,NIBPO,28,50,167,386,64462.00,2019-11-21 10:51:37.719265
1104,2019112001004248,SJCL,20,28,20,156,3120.00,2019-11-21 10:51:37.719265
1105,2019112001004249,NICA,49,28,60,411,24660.00,2019-11-21 10:51:37.719265
1106,2019112001004250,SJCL,20,28,20,156,3120.00,2019-11-21 10:51:37.719265
1107,2019112001004251,NGPL,51,48,200,110,22000.00,2019-11-21 10:51:37.719265
1108,2019112001004252,CBL,29,42,186,138,25668.00,2019-11-21 10:51:37.719265
1109,2019112001004253,SJCL,40,40,20,156,3120.00,2019-11-21 10:51:37.719265
1110,2019112001004187,NBL,5,17,260,317,82420.00,2019-11-21 10:51:37.719265
1111,2019112001004188,NBL,5,37,50,317,15850.00,2019-11-21 10:51:37.719265
1112,2019112001004189,PRVU,51,45,25,229,5725.00,2019-11-21 10:51:37.719265
1113,2019112001004190,PRVU,51,8,35,229,8015.00,2019-11-21 10:51:37.719265
1114,2019112001004191,PRVU,49,19,36,228,8208.00,2019-11-21 10:51:37.719265
1115,2019112001004192,NMB,50,45,51,386,19686.00,2019-11-21 10:51:37.719265
1116,2019112001004193,EIC,6,49,50,218,10900.00,2019-11-21 10:51:37.719265
1117,2019112001004194,RADHI,41,34,11,146,1606.00,2019-11-21 10:51:37.719265
1118,2019112001004195,NCCB,13,11,21,200,4200.00,2019-11-21 10:51:37.719265
1119,2019112001004196,MLBL,47,52,200,175,35000.00,2019-11-21 10:51:37.719265
1120,2019112001004197,MLBL,28,52,27,174,4698.00,2019-11-21 10:51:37.719265
1121,2019112001004198,MLBL,59,52,1000,174,174000.00,2019-11-21 10:51:37.719265
1122,2019112001004199,MLBL,59,52,1000,174,174000.00,2019-11-21 10:51:37.719265
1123,2019112001004200,MLBL,32,52,300,174,52200.00,2019-11-21 10:51:37.719265
1124,2019112001004201,MLBL,1,52,473,174,82302.00,2019-11-21 10:51:37.719265
1125,2019112001004202,ALBSL,14,38,10,396,3960.00,2019-11-21 10:51:37.719265
1126,2019112001004203,SCB,41,54,20,550,11000.00,2019-11-21 10:51:37.719265
1127,2019112001004204,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1128,2019112001004205,ILBS,56,56,10,478,4780.00,2019-11-21 10:51:37.719265
1129,2019112001004206,DBBL,29,25,78,123,9594.00,2019-11-21 10:51:37.719265
1130,2019112001004207,CBBL,49,58,220,970,213400.00,2019-11-21 10:51:37.719265
1131,2019112001004208,ADBL,38,42,160,416,66560.00,2019-11-21 10:51:37.719265
1132,2019112001004209,SABSL,36,39,10,546,5460.00,2019-11-21 10:51:37.719265
1133,2019112001004210,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1134,2019112001004211,AHPC,57,40,705,95,66975.00,2019-11-21 10:51:37.719265
1135,2019112001004212,PCBL,40,19,64,275,17600.00,2019-11-21 10:51:37.719265
1136,2019112001004213,SLBBL,28,1,146,605,88330.00,2019-11-21 10:51:37.719265
1137,2019112001004214,SLBBL,17,1,20,605,12100.00,2019-11-21 10:51:37.719265
1138,2019112001004215,SLBBL,37,1,234,605,141570.00,2019-11-21 10:51:37.719265
1139,2019112001004216,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1140,2019112001004217,BPCL,33,42,118,347,40946.00,2019-11-21 10:51:37.719265
1141,2019112001004218,GBLBS,19,45,15,300,4500.00,2019-11-21 10:51:37.719265
1142,2019112001004219,GBLBS,19,42,85,300,25500.00,2019-11-21 10:51:37.719265
1143,2019112001004161,MBL,22,22,100,223,22300.00,2019-11-21 10:51:37.719265
1144,2019112001004162,MBL,22,58,50,223,11150.00,2019-11-21 10:51:37.719265
1145,2019112001004163,MBL,22,46,25,223,5575.00,2019-11-21 10:51:37.719265
1146,2019112001004164,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1147,2019112001004165,NBB,10,39,500,205,102500.00,2019-11-21 10:51:37.719265
1148,2019112001004166,ILBS,25,21,10,477,4770.00,2019-11-21 10:51:37.719265
1149,2019112001004167,RHPL,6,51,20,164,3280.00,2019-11-21 10:51:37.719265
1150,2019112001004168,RHPL,6,51,30,164,4920.00,2019-11-21 10:51:37.719265
1151,2019112001004169,RHPL,6,40,25,164,4100.00,2019-11-21 10:51:37.719265
1152,2019112001004170,NHDL,49,39,90,109,9810.00,2019-11-21 10:51:37.719265
1153,2019112001004171,AKPL,52,39,130,117,15210.00,2019-11-21 10:51:37.719265
1154,2019112001004172,SABSL,36,39,10,546,5460.00,2019-11-21 10:51:37.719265
1155,2019112001004173,MLBL,52,52,10000,172,1720000.00,2019-11-21 10:51:37.719265
1156,2019112001004174,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1157,2019112001004175,NBL,21,17,50,317,15850.00,2019-11-21 10:51:37.719265
1158,2019112001004176,NICL,43,17,240,250,60000.00,2019-11-21 10:51:37.719265
1159,2019112001004177,UPPER,29,45,200,227,45400.00,2019-11-21 10:51:37.719265
1160,2019112001004178,API,51,42,21,102,2142.00,2019-11-21 10:51:37.719265
1161,2019112001004179,API,13,42,100,102,10200.00,2019-11-21 10:51:37.719265
1162,2019112001004180,API,51,42,1000,102,102000.00,2019-11-21 10:51:37.719265
1163,2019112001004181,API,1,42,300,102,30600.00,2019-11-21 10:51:37.719265
1164,2019112001004182,API,40,42,1579,102,161058.00,2019-11-21 10:51:37.719265
1165,2019112001004183,MEGA,49,42,100,184,18400.00,2019-11-21 10:51:37.719265
1166,2019112001004184,GLBSL,56,56,10,401,4010.00,2019-11-21 10:51:37.719265
1167,2019112001004185,SJCL,38,28,10,156,1560.00,2019-11-21 10:51:37.719265
1168,2019112001004186,SLBBL,50,52,50,606,30300.00,2019-11-21 10:51:37.719265
1169,2019112001004133,SCB,45,22,200,549,109800.00,2019-11-21 10:51:37.719265
1170,2019112001004134,SCB,45,41,20,549,10980.00,2019-11-21 10:51:37.719265
1171,2019112001004135,KBL,13,19,85,179,15215.00,2019-11-21 10:51:37.719265
1172,2019112001004136,SJCL,38,28,20,156,3120.00,2019-11-21 10:51:37.719265
1173,2019112001004137,PIC,5,56,65,351,22815.00,2019-11-21 10:51:37.719265
1174,2019112001004138,PFL,13,41,26,135,3510.00,2019-11-21 10:51:37.719265
1175,2019112001004139,SJCL,38,39,20,156,3120.00,2019-11-21 10:51:37.719265
1176,2019112001004140,RHPL,49,51,10,164,1640.00,2019-11-21 10:51:37.719265
1177,2019112001004141,GMFBS,39,39,10,496,4960.00,2019-11-21 10:51:37.719265
