S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
42,2019110401004074,SANIMA,14,56,942,305,287310.00,2019-11-04 15:42:21.599917
43,2019110401004075,SANIMA,6,56,50,305,15250.00,2019-11-04 15:42:21.599917
44,2019110401004076,NMBMF,28,18,300,490,147000.00,2019-11-04 15:42:21.599917
45,2019110401004077,AHPC,43,19,300,95,28500.00,2019-11-04 15:42:21.599917
46,2019110401004078,AHPC,28,19,700,95,66500.00,2019-11-04 15:42:21.599917
47,2019110401004079,MEGA,34,11,500,189,94500.00,2019-11-04 15:42:21.599917
48,2019110401004080,ADBL,52,59,20,413,8260.00,2019-11-04 15:42:21.599917
49,2019110401004081,PRVU,34,44,100,268,26800.00,2019-11-04 15:42:21.599917
50,2019110401004082,NICGF,22,22,100,9.26,926.00,2019-11-04 15:42:21.599917
51,2019110401004083,ADBL,25,59,40,413,16520.00,2019-11-04 15:42:21.599917
52,2019110401004084,ADBL,25,34,140,413,57820.00,2019-11-04 15:42:21.599917
53,2019110401004085,ADBL,25,50,22,413,9086.00,2019-11-04 15:42:21.599917
54,2019110401004086,MSLB,16,25,14,852,11928.00,2019-11-04 15:42:21.599917
55,2019110401004087,CZBIL,25,28,50,191,9550.00,2019-11-04 15:42:21.599917
56,2019110401004088,SHPC,28,26,300,192,57600.00,2019-11-04 15:42:21.599917
57,2019110401004089,SHPC,51,26,300,192,57600.00,2019-11-04 15:42:21.599917
58,2019110401004090,NMFBS,33,47,30,1691,50730.00,2019-11-04 15:42:21.599917
59,2019110401004091,SHIVM,48,28,10,483,4830.00,2019-11-04 15:42:21.599917
60,2019110401004092,SLBSL,42,3,10,718,7180.00,2019-11-04 15:42:21.599917
61,2019110401004093,NCCB,33,39,10,201,2010.00,2019-11-04 15:42:21.599917
62,2019110401004094,JFL,35,28,30,193,5790.00,2019-11-04 15:42:21.599917
63,2019110401004095,NCCB,58,39,10,201,2010.00,2019-11-04 15:42:21.599917
64,2019110401004096,UPPER,25,52,20,236,4720.00,2019-11-04 15:42:21.599917
65,2019110401004097,BOKL,17,38,447,226,101022.00,2019-11-04 15:42:21.599917
66,2019110401004098,BOKL,17,34,553,226,124978.00,2019-11-04 15:42:21.599917
67,2019110401004000,NBB,35,32,1000,208,208000.00,2019-11-04 15:42:21.599917
68,2019110401004001,NIBPO,33,4,50,416,20800.00,2019-11-04 15:42:21.599917
69,2019110401004002,RSDC,26,11,13,323,4199.00,2019-11-04 15:42:21.599917
70,2019110401004003,SJCL,52,42,20,169,3380.00,2019-11-04 15:42:21.599917
71,2019110401004004,NBL,43,46,10,315,3150.00,2019-11-04 15:42:21.599917
72,2019110401004005,BPCL,33,28,91,364,33124.00,2019-11-04 15:42:21.599917
73,2019110401004006,BPCL,33,21,19,368,6992.00,2019-11-04 15:42:21.599917
74,2019110401004007,MERO,22,51,243,563,136809.00,2019-11-04 15:42:21.599917
75,2019110401004008,SHL,21,25,100,208,20800.00,2019-11-04 15:42:21.599917
76,2019110401004009,SHL,11,25,100,208,20800.00,2019-11-04 15:42:21.599917
77,2019110401004010,SIC,42,1,100,452,45200.00,2019-11-04 15:42:21.599917
78,2019110401004011,MEGA,43,35,10,190,1900.00,2019-11-04 15:42:21.599917
79,2019110401004012,SLBBL,33,6,100,559,55900.00,2019-11-04 15:42:21.599917
80,2019110401004013,MERO,22,58,100,564,56400.00,2019-11-04 15:42:21.599917
81,2019110401004014,MNBBL,47,44,300,316,94800.00,2019-11-04 15:42:21.599917
82,2019110401004015,MNBBL,33,44,198,316,62568.00,2019-11-04 15:42:21.599917
83,2019110401004016,HBL,5,22,50,494,24700.00,2019-11-04 15:42:21.599917
84,2019110401004017,NIB,59,59,181,442,80002.00,2019-11-04 15:42:21.599917
85,2019110401004018,SHL,32,25,300,208,62400.00,2019-11-04 15:42:21.599917
86,2019110401004019,HIDCL,35,39,10,139,1390.00,2019-11-04 15:42:21.599917
87,2019110401004020,SIC,32,1,19,451,8569.00,2019-11-04 15:42:21.599917
88,2019110401004021,ALICL,40,25,100,311,31100.00,2019-11-04 15:42:21.599917
89,2019110401004022,HIDCL,16,39,500,138,69000.00,2019-11-04 15:42:21.599917
90,2019110401004023,MERO,22,42,17,565,9605.00,2019-11-04 15:42:21.599917
91,2019110401004024,SANIMA,14,42,58,305,17690.00,2019-11-04 15:42:21.599917
92,2019110401004025,SANIMA,56,56,950,306,290700.00,2019-11-04 15:42:21.599917
93,2019110401004026,HIDCL,16,25,100,138,13800.00,2019-11-04 15:42:21.599917
94,2019110401004027,UPPER,52,46,30,234,7020.00,2019-11-04 15:42:21.599917
95,2019110401004028,UPPER,43,46,20,234,4680.00,2019-11-04 15:42:21.599917
96,2019110401004029,NICL,40,6,180,262,47160.00,2019-11-04 15:42:21.599917
97,2019110401004030,ILBS,55,22,120,442,53040.00,2019-11-04 15:42:21.599917
98,2019110401004031,CHCL,49,40,200,460,92000.00,2019-11-04 15:42:21.599917
99,2019110401004032,MSLB,16,25,36,852,30672.00,2019-11-04 15:42:21.599917
100,2019110401003944,NIBPO,7,6,99,412,40788.00,2019-11-04 15:42:21.599917
101,2019110401003945,LBL,35,17,20,220,4400.00,2019-11-04 15:42:21.599917
102,2019110401003946,HIDCL,16,43,100,138,13800.00,2019-11-04 15:42:21.599917
103,2019110401003947,NIBPO,56,6,165,412,67980.00,2019-11-04 15:42:21.599917
104,2019110401003948,NABIL,17,39,30,768,23040.00,2019-11-04 15:42:21.599917
105,2019110401003949,CHCL,42,40,100,460,46000.00,2019-11-04 15:42:21.599917
106,2019110401003950,SICL,51,38,21,733,15393.00,2019-11-04 15:42:21.599917
107,2019110401003951,SMATA,13,37,10,515,5150.00,2019-11-04 15:42:21.599917
108,2019110401003952,MEGA,34,11,48,189,9072.00,2019-11-04 15:42:21.599917
109,2019110401003953,MEGA,35,11,100,189,18900.00,2019-11-04 15:42:21.599917
110,2019110401003954,MEGA,29,11,1000,189,189000.00,2019-11-04 15:42:21.599917
111,2019110401003955,MEGA,28,11,2000,189,378000.00,2019-11-04 15:42:21.599917
112,2019110401003956,MEGA,54,11,200,189,37800.00,2019-11-04 15:42:21.599917
113,2019110401003957,MEGA,45,11,100,189,18900.00,2019-11-04 15:42:21.599917
114,2019110401003958,MEGA,42,11,100,189,18900.00,2019-11-04 15:42:21.599917
115,2019110401003959,MEGA,28,11,2000,189,378000.00,2019-11-04 15:42:21.599917
116,2019110401003960,MEGA,32,11,1000,189,189000.00,2019-11-04 15:42:21.599917
117,2019110401003961,NICA,45,45,100,400,40000.00,2019-11-04 15:42:21.599917
118,2019110401003962,CZBIL,47,11,10,190,1900.00,2019-11-04 15:42:21.599917
119,2019110401003963,NGPL,55,58,128,100,12800.00,2019-11-04 15:42:21.599917
120,2019110401003964,NGPL,55,50,382,100,38200.00,2019-11-04 15:42:21.599917
121,2019110401003965,GMFBS,33,10,10,468,4680.00,2019-11-04 15:42:21.599917
122,2019110401003966,LBL,34,17,40,220,8800.00,2019-11-04 15:42:21.599917
123,2019110401003967,IGI,40,42,10,287,2870.00,2019-11-04 15:42:21.599917
124,2019110401003968,IGI,46,42,50,286,14300.00,2019-11-04 15:42:21.599917
125,2019110401003969,IGI,21,42,20,286,5720.00,2019-11-04 15:42:21.599917
126,2019110401003970,IGI,49,42,820,285,233700.00,2019-11-04 15:42:21.599917
127,2019110401003971,FOWAD,42,45,19,1290,24510.00,2019-11-04 15:42:21.599917
128,2019110401003972,PCBL,13,53,129,262,33798.00,2019-11-04 15:42:21.599917
129,2019110401003973,PCBL,36,53,500,262,131000.00,2019-11-04 15:42:21.599917
130,2019110401003974,PCBL,41,53,10,262,2620.00,2019-11-04 15:42:21.599917
131,2019110401003975,PCBL,34,53,100,262,26200.00,2019-11-04 15:42:21.599917
132,2019110401003976,PCBL,22,53,54,261,14094.00,2019-11-04 15:42:21.599917
133,2019110401003977,PCBL,13,53,500,261,130500.00,2019-11-04 15:42:21.599917
134,2019110401003978,PCBL,39,53,1019,261,265959.00,2019-11-04 15:42:21.599917
135,2019110401003979,PCBL,38,53,200,261,52200.00,2019-11-04 15:42:21.599917
136,2019110401003980,PCBL,22,53,100,261,26100.00,2019-11-04 15:42:21.599917
137,2019110401003981,PCBL,52,53,1000,261,261000.00,2019-11-04 15:42:21.599917
138,2019110401003982,PCBL,11,53,200,261,52200.00,2019-11-04 15:42:21.599917
139,2019110401003983,PCBL,1,53,188,261,49068.00,2019-11-04 15:42:21.599917
140,2019110401003984,BPCL,10,28,139,365,50735.00,2019-11-04 15:42:21.599917
141,2019110401003985,BPCL,25,28,140,365,51100.00,2019-11-04 15:42:21.599917
142,2019110401003986,BPCL,50,28,30,364,10920.00,2019-11-04 15:42:21.599917
143,2019110401003987,BPCL,42,28,100,364,36400.00,2019-11-04 15:42:21.599917
144,2019110401003988,MERO,22,35,500,562,281000.00,2019-11-04 15:42:21.599917
145,2019110401003989,AKPL,25,38,20,129,2580.00,2019-11-04 15:42:21.599917
146,2019110401003990,AKPL,52,38,93,129,11997.00,2019-11-04 15:42:21.599917
147,2019110401003991,LLBS,36,34,24,658,15792.00,2019-11-04 15:42:21.599917
148,2019110401003992,RHPL,58,42,40,172,6880.00,2019-11-04 15:42:21.599917
149,2019110401003993,NMBMF,48,18,65,493,32045.00,2019-11-04 15:42:21.599917
150,2019110401003994,UPPER,46,52,50,236,11800.00,2019-11-04 15:42:21.599917
151,2019110401003995,AKJCL,52,26,10,53,530.00,2019-11-04 15:42:21.599917
152,2019110401003996,AKJCL,52,34,10,53,530.00,2019-11-04 15:42:21.599917
153,2019110401003997,AKJCL,52,53,20,55,1100.00,2019-11-04 15:42:21.599917
154,2019110401003998,AKJCL,52,22,10,55,550.00,2019-11-04 15:42:21.599917
155,2019110401003999,SDESI,56,19,10,626,6260.00,2019-11-04 15:42:21.599917
156,2019110401003908,CHCL,58,40,80,460,36800.00,2019-11-04 15:42:21.599917
157,2019110401003909,MLBBL,45,50,10,422,4220.00,2019-11-04 15:42:21.599917
158,2019110401003910,NMBMF,48,37,15,504,7560.00,2019-11-04 15:42:21.599917
159,2019110401003911,NMBMF,39,37,50,503,25150.00,2019-11-04 15:42:21.599917
160,2019110401003912,NMBMF,7,37,20,502,10040.00,2019-11-04 15:42:21.599917
161,2019110401003913,NMBMF,57,37,40,500,20000.00,2019-11-04 15:42:21.599917
162,2019110401003914,NBL,58,22,490,314,153860.00,2019-11-04 15:42:21.599917
163,2019110401003915,NLICL,13,6,203,421,85463.00,2019-11-04 15:42:21.599917
164,2019110401003916,SRBL,49,58,25,209,5225.00,2019-11-04 15:42:21.599917
165,2019110401003917,HIDCL,16,16,44,138,6072.00,2019-11-04 15:42:21.599917
166,2019110401003918,MEGA,49,57,500,190,95000.00,2019-11-04 15:42:21.599917
167,2019110401003919,LBL,49,17,87,220,19140.00,2019-11-04 15:42:21.599917
168,2019110401003920,LBL,17,17,150,220,33000.00,2019-11-04 15:42:21.599917
169,2019110401003921,SRBL,25,58,433,209,90497.00,2019-11-04 15:42:21.599917
170,2019110401003922,NABIL,57,39,15,768,11520.00,2019-11-04 15:42:21.599917
171,2019110401003923,SFFIL,14,28,30,191,5730.00,2019-11-04 15:42:21.599917
172,2019110401003924,SFFIL,44,28,450,190,85500.00,2019-11-04 15:42:21.599917
173,2019110401003925,NMBMF,56,18,15,499,7485.00,2019-11-04 15:42:21.599917
174,2019110401003926,NMBMF,14,18,20,496,9920.00,2019-11-04 15:42:21.599917
175,2019110401003927,NMBMF,38,18,50,495,24750.00,2019-11-04 15:42:21.599917
176,2019110401003928,NMBMF,39,18,50,495,24750.00,2019-11-04 15:42:21.599917
177,2019110401003929,NMBMF,52,18,200,494,98800.00,2019-11-04 15:42:21.599917
178,2019110401003930,NMBMF,17,18,100,493,49300.00,2019-11-04 15:42:21.599917
179,2019110401003931,SBL,46,42,185,291,53835.00,2019-11-04 15:42:21.599917
180,2019110401003932,SBL,6,42,100,291,29100.00,2019-11-04 15:42:21.599917
181,2019110401003933,SBL,32,42,115,291,33465.00,2019-11-04 15:42:21.599917
182,2019110401003934,MDB,58,52,14,242,3388.00,2019-11-04 15:42:21.599917
183,2019110401003935,CHCL,45,8,100,459,45900.00,2019-11-04 15:42:21.599917
184,2019110401003936,CHCL,33,8,13,458,5954.00,2019-11-04 15:42:21.599917
185,2019110401003937,CHCL,51,8,50,457,22850.00,2019-11-04 15:42:21.599917
186,2019110401003938,CHCL,1,8,200,457,91400.00,2019-11-04 15:42:21.599917
187,2019110401003939,CHCL,5,8,50,457,22850.00,2019-11-04 15:42:21.599917
188,2019110401003940,CHCL,22,8,587,456,267672.00,2019-11-04 15:42:21.599917
189,2019110401003941,MERO,50,11,10,561,5610.00,2019-11-04 15:42:21.599917
190,2019110401003942,RHPC,52,20,200,77,15400.00,2019-11-04 15:42:21.599917
191,2019110401003943,NBL,58,13,300,314,94200.00,2019-11-04 15:42:21.599917
192,2019110401003880,UPPER,25,56,50,235,11750.00,2019-11-04 15:42:21.599917
193,2019110401003881,UPPER,25,45,50,235,11750.00,2019-11-04 15:42:21.599917
194,2019110401003882,UPPER,25,52,20,236,4720.00,2019-11-04 15:42:21.599917
195,2019110401003883,NIB,41,59,61,442,26962.00,2019-11-04 15:42:21.599917
196,2019110401003884,NIB,59,59,30,442,13260.00,2019-11-04 15:42:21.599917
197,2019110401003885,NCCB,33,37,1388,200,277600.00,2019-11-04 15:42:21.599917
198,2019110401003886,NCCB,1,37,77,200,15400.00,2019-11-04 15:42:21.599917
199,2019110401003887,CBL,43,6,113,142,16046.00,2019-11-04 15:42:21.599917
200,2019110401003888,CZBIL,32,14,83,190,15770.00,2019-11-04 15:42:21.599917
201,2019110401003889,CZBIL,32,14,100,190,19000.00,2019-11-04 15:42:21.599917
202,2019110401003890,CZBIL,47,14,117,190,22230.00,2019-11-04 15:42:21.599917
203,2019110401003891,NICA,46,48,30,399,11970.00,2019-11-04 15:42:21.599917
204,2019110401003892,RMDC,22,53,87,617,53679.00,2019-11-04 15:42:21.599917
205,2019110401003893,SRBL,43,39,100,208,20800.00,2019-11-04 15:42:21.599917
206,2019110401003894,SRBL,39,39,720,208,149760.00,2019-11-04 15:42:21.599917
207,2019110401003895,CHCL,45,16,50,460,23000.00,2019-11-04 15:42:21.599917
208,2019110401003896,SANIMA,55,18,200,305,61000.00,2019-11-04 15:42:21.599917
209,2019110401003897,LGIL,53,54,200,317,63400.00,2019-11-04 15:42:21.599917
210,2019110401003898,HIDCL,16,47,190,138,26220.00,2019-11-04 15:42:21.599917
211,2019110401003899,HIDCL,16,35,50,138,6900.00,2019-11-04 15:42:21.599917
212,2019110401003900,NLIC,17,42,24,799,19176.00,2019-11-04 15:42:21.599917
213,2019110401003901,NLIC,17,19,28,800,22400.00,2019-11-04 15:42:21.599917
214,2019110401003902,NLIC,17,49,349,800,279200.00,2019-11-04 15:42:21.599917
215,2019110401003903,GGBSL,4,6,10,329,3290.00,2019-11-04 15:42:21.599917
216,2019110401003904,GLICL,25,17,10,354,3540.00,2019-11-04 15:42:21.599917
217,2019110401003905,ADBL,25,40,88,412,36256.00,2019-11-04 15:42:21.599917
218,2019110401003906,CHCL,58,16,20,460,9200.00,2019-11-04 15:42:21.599917
219,2019110401003907,GUFL,38,6,47,110,5170.00,2019-11-04 15:42:21.599917
220,2019110401003853,NIL,49,38,29,375,10875.00,2019-11-04 15:42:21.599917
221,2019110401003854,NIL,49,38,871,375,326625.00,2019-11-04 15:42:21.599917
222,2019110401003855,MNBBL,33,44,302,316,95432.00,2019-11-04 15:42:21.599917
223,2019110401003856,NIL,49,38,900,375,337500.00,2019-11-04 15:42:21.599917
224,2019110401003857,NBL,58,22,100,314,31400.00,2019-11-04 15:42:21.599917
225,2019110401003858,UNHPL,57,19,100,55,5500.00,2019-11-04 15:42:21.599917
226,2019110401003859,UNHPL,57,19,200,55,11000.00,2019-11-04 15:42:21.599917
227,2019110401003860,NABIL,40,39,20,766,15320.00,2019-11-04 15:42:21.599917
228,2019110401003861,SLBSL,42,39,20,718,14360.00,2019-11-04 15:42:21.599917
229,2019110401003862,HIDCL,25,47,300,138,41400.00,2019-11-04 15:42:21.599917
230,2019110401003863,NLIC,25,57,10,800,8000.00,2019-11-04 15:42:21.599917
231,2019110401003864,KBL,17,10,1000,182,182000.00,2019-11-04 15:42:21.599917
232,2019110401003865,API,49,6,16,108,1728.00,2019-11-04 15:42:21.599917
233,2019110401003866,API,45,6,50,108,5400.00,2019-11-04 15:42:21.599917
234,2019110401003867,API,49,6,34,108,3672.00,2019-11-04 15:42:21.599917
235,2019110401003868,HDL,35,39,93,1480,137640.00,2019-11-04 15:42:21.599917
236,2019110401003869,SJCL,52,45,20,169,3380.00,2019-11-04 15:42:21.599917
237,2019110401003870,HBL,14,19,114,493,56202.00,2019-11-04 15:42:21.599917
238,2019110401003871,PRVU,54,44,50,268,13400.00,2019-11-04 15:42:21.599917
239,2019110401003872,NICA,53,28,150,399,59850.00,2019-11-04 15:42:21.599917
240,2019110401003873,NICA,46,28,150,399,59850.00,2019-11-04 15:42:21.599917
241,2019110401003874,API,25,6,50,109,5450.00,2019-11-04 15:42:21.599917
242,2019110401003875,CHCL,17,16,30,460,13800.00,2019-11-04 15:42:21.599917
243,2019110401003876,BOKL,17,6,14,225,3150.00,2019-11-04 15:42:21.599917
244,2019110401003877,BOKL,49,6,100,225,22500.00,2019-11-04 15:42:21.599917
245,2019110401003878,BOKL,51,6,140,225,31500.00,2019-11-04 15:42:21.599917
246,2019110401003879,BOKL,17,6,329,225,74025.00,2019-11-04 15:42:21.599917
247,2019110401003821,NABIL,41,39,100,768,76800.00,2019-11-04 15:42:21.599917
248,2019110401003822,NABIL,25,58,95,766,72770.00,2019-11-04 15:42:21.599917
249,2019110401003823,NABIL,45,58,909,765,695385.00,2019-11-04 15:42:21.599917
250,2019110401003824,NABIL,35,58,300,765,229500.00,2019-11-04 15:42:21.599917
251,2019110401003825,NABIL,35,58,200,765,153000.00,2019-11-04 15:42:21.599917
252,2019110401003826,NABIL,55,58,500,765,382500.00,2019-11-04 15:42:21.599917
253,2019110401003827,NABIL,33,58,20,765,15300.00,2019-11-04 15:42:21.599917
254,2019110401003828,NABIL,43,58,300,765,229500.00,2019-11-04 15:42:21.599917
255,2019110401003829,NABIL,46,58,676,765,517140.00,2019-11-04 15:42:21.599917
256,2019110401003830,NLBBL,25,50,10,510,5100.00,2019-11-04 15:42:21.599917
257,2019110401003831,NLBBL,25,50,40,510,20400.00,2019-11-04 15:42:21.599917
258,2019110401003832,SABSL,36,6,10,454,4540.00,2019-11-04 15:42:21.599917
259,2019110401003833,FMDBL,25,51,12,310,3720.00,2019-11-04 15:42:21.599917
260,2019110401003834,HPPL,18,45,10,141,1410.00,2019-11-04 15:42:21.599917
261,2019110401003835,SJCL,52,6,10,169,1690.00,2019-11-04 15:42:21.599917
262,2019110401003836,RHPL,18,35,40,174,6960.00,2019-11-04 15:42:21.599917
263,2019110401003837,SLBSL,42,3,10,718,7180.00,2019-11-04 15:42:21.599917
264,2019110401003838,ILBS,36,22,40,442,17680.00,2019-11-04 15:42:21.599917
265,2019110401003839,NLBBL,25,55,10,520,5200.00,2019-11-04 15:42:21.599917
266,2019110401003840,NMFBS,33,45,15,1691,25365.00,2019-11-04 15:42:21.599917
267,2019110401003841,SPARS,39,6,10,523,5230.00,2019-11-04 15:42:21.599917
268,2019110401003842,NIB,14,46,13,443,5759.00,2019-11-04 15:42:21.599917
269,2019110401003843,ADBL,14,59,20,413,8260.00,2019-11-04 15:42:21.599917
270,2019110401003844,PRVU,45,26,195,267,52065.00,2019-11-04 15:42:21.599917
271,2019110401003845,PRVU,35,26,205,267,54735.00,2019-11-04 15:42:21.599917
272,2019110401003846,PRVU,25,44,1000,268,268000.00,2019-11-04 15:42:21.599917
273,2019110401003847,SRBL,50,58,1152,209,240768.00,2019-11-04 15:42:21.599917
274,2019110401003848,SLBSL,42,3,10,718,7180.00,2019-11-04 15:42:21.599917
275,2019110401003849,PIC,39,40,17,355,6035.00,2019-11-04 15:42:21.599917
276,2019110401003850,PIC,39,40,23,355,8165.00,2019-11-04 15:42:21.599917
277,2019110401003851,NBL,19,22,200,314,62800.00,2019-11-04 15:42:21.599917
278,2019110401003852,NSEWA,42,45,10,374,3740.00,2019-11-04 15:42:21.599917
279,2019110401003781,RHPL,58,51,20,172,3440.00,2019-11-04 15:42:21.599917
280,2019110401003782,NICL,19,6,25,263,6575.00,2019-11-04 15:42:21.599917
281,2019110401003783,NICL,53,6,10,262,2620.00,2019-11-04 15:42:21.599917
282,2019110401003784,ADBL,25,47,158,412,65096.00,2019-11-04 15:42:21.599917
283,2019110401003785,CCBL,45,25,188,158,29704.00,2019-11-04 15:42:21.599917
284,2019110401003786,CCBL,45,58,812,158,128296.00,2019-11-04 15:42:21.599917
285,2019110401003787,SLICL,13,42,37,260,9620.00,2019-11-04 15:42:21.599917
286,2019110401003788,NABIL,41,39,100,768,76800.00,2019-11-04 15:42:21.599917
287,2019110401003789,SHINE,47,6,105,253,26565.00,2019-11-04 15:42:21.599917
288,2019110401003790,PLIC,37,57,100,309,30900.00,2019-11-04 15:42:21.599917
289,2019110401003791,PLIC,49,57,600,308,184800.00,2019-11-04 15:42:21.599917
290,2019110401003792,GBLBS,50,51,40,309,12360.00,2019-11-04 15:42:21.599917
291,2019110401003793,GBLBS,19,51,10,309,3090.00,2019-11-04 15:42:21.599917
292,2019110401003794,GBLBS,57,51,15,309,4635.00,2019-11-04 15:42:21.599917
293,2019110401003795,ADBL,25,45,52,412,21424.00,2019-11-04 15:42:21.599917
294,2019110401003796,SJCL,52,51,10,169,1690.00,2019-11-04 15:42:21.599917
295,2019110401003797,NICL,37,6,100,260,26000.00,2019-11-04 15:42:21.599917
296,2019110401003798,NICL,32,6,30,260,7800.00,2019-11-04 15:42:21.599917
297,2019110401003799,FMDBL,59,58,200,308,61600.00,2019-11-04 15:42:21.599917
298,2019110401003800,SHIVM,34,57,395,481,189995.00,2019-11-04 15:42:21.599917
299,2019110401003801,SHIVM,49,57,100,481,48100.00,2019-11-04 15:42:21.599917
300,2019110401003802,ALBSL,51,45,10,386,3860.00,2019-11-04 15:42:21.599917
301,2019110401003803,NIBPO,19,4,200,412,82400.00,2019-11-04 15:42:21.599917
302,2019110401003804,NIBPO,7,4,800,412,329600.00,2019-11-04 15:42:21.599917
303,2019110401003805,CZBIL,6,28,650,191,124150.00,2019-11-04 15:42:21.599917
304,2019110401003806,CZBIL,6,28,1350,191,257850.00,2019-11-04 15:42:21.599917
305,2019110401003807,SLICL,13,42,37,260,9620.00,2019-11-04 15:42:21.599917
306,2019110401003808,GMFBS,10,38,10,459,4590.00,2019-11-04 15:42:21.599917
307,2019110401003809,GMFBS,10,38,10,459,4590.00,2019-11-04 15:42:21.599917
308,2019110401003810,GMFBS,10,35,10,459,4590.00,2019-11-04 15:42:21.599917
309,2019110401003811,NLBBL,25,41,100,500,50000.00,2019-11-04 15:42:21.599917
310,2019110401003812,NLBBL,25,50,36,500,18000.00,2019-11-04 15:42:21.599917
311,2019110401003813,NLBBL,25,7,100,504,50400.00,2019-11-04 15:42:21.599917
312,2019110401003814,NABIL,25,10,125,766,95750.00,2019-11-04 15:42:21.599917
313,2019110401003815,HDL,35,49,10,1470,14700.00,2019-11-04 15:42:21.599917
314,2019110401003816,HDL,35,40,15,1475,22125.00,2019-11-04 15:42:21.599917
315,2019110401003817,HDL,35,13,100,1478,147800.00,2019-11-04 15:42:21.599917
316,2019110401003818,HDL,35,34,30,1480,44400.00,2019-11-04 15:42:21.599917
317,2019110401003819,HDL,35,5,100,1480,148000.00,2019-11-04 15:42:21.599917
318,2019110401003820,GBBL,35,14,50,224,11200.00,2019-11-04 15:42:21.599917
319,2019110401003751,PPCL,18,41,200,97,19400.00,2019-11-04 15:42:21.599917
320,2019110401003752,SHIVM,51,37,25,482,12050.00,2019-11-04 15:42:21.599917
321,2019110401003753,SHIVM,51,37,100,482,48200.00,2019-11-04 15:42:21.599917
322,2019110401003754,SHIVM,47,37,110,481,52910.00,2019-11-04 15:42:21.599917
