S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
34,2019111901004224,GLBSL,5,21,100,415,41500.00,2019-11-19 15:10:17.345153
35,2019111901004225,NCCB,58,34,500,200,100000.00,2019-11-19 15:10:17.345153
36,2019111901004226,SAPDBL,57,19,470,120,56400.00,2019-11-19 15:10:17.345153
37,2019111901004227,NHPC,38,51,490,52,25480.00,2019-11-19 15:10:17.345153
38,2019111901004228,PRVU,4,25,118,229,27022.00,2019-11-19 15:10:17.345153
39,2019111901004229,SBL,46,14,85,283,24055.00,2019-11-19 15:10:17.345153
40,2019111901004230,SBL,21,14,200,283,56600.00,2019-11-19 15:10:17.345153
41,2019111901004231,SBL,45,14,100,283,28300.00,2019-11-19 15:10:17.345153
42,2019111901004232,SBL,44,14,115,283,32545.00,2019-11-19 15:10:17.345153
43,2019111901004233,NLIC,25,45,10,792,7920.00,2019-11-19 15:10:17.345153
44,2019111901004234,NBL,22,5,200,316,63200.00,2019-11-19 15:10:17.345153
45,2019111901004235,NBL,51,5,514,316,162424.00,2019-11-19 15:10:17.345153
46,2019111901004236,GBBL,26,58,500,226,113000.00,2019-11-19 15:10:17.345153
47,2019111901004237,ILBS,16,28,20,476,9520.00,2019-11-19 15:10:17.345153
48,2019111901004238,ILBS,50,28,110,476,52360.00,2019-11-19 15:10:17.345153
49,2019111901004239,ILBS,19,28,50,475,23750.00,2019-11-19 15:10:17.345153
50,2019111901004240,HDL,21,58,40,1764,70560.00,2019-11-19 15:10:17.345153
51,2019111901004241,HDL,21,48,40,1765,70600.00,2019-11-19 15:10:17.345153
52,2019111901004242,GBBL,22,58,43,225,9675.00,2019-11-19 15:10:17.345153
53,2019111901004243,GBBL,13,58,500,225,112500.00,2019-11-19 15:10:17.345153
54,2019111901004244,NBL,49,47,10,318,3180.00,2019-11-19 15:10:17.345153
55,2019111901004245,NCCB,58,33,10,201,2010.00,2019-11-19 15:10:17.345153
56,2019111901004246,NBL,33,47,100,318,31800.00,2019-11-19 15:10:17.345153
57,2019111901004247,PCBL,34,56,55,274,15070.00,2019-11-19 15:10:17.345153
58,2019111901004143,PIC,17,33,225,350,78750.00,2019-11-19 15:10:17.345153
59,2019111901004144,NUBL,53,57,22,898,19756.00,2019-11-19 15:10:17.345153
60,2019111901004145,SADBL,46,59,100,138,13800.00,2019-11-19 15:10:17.345153
61,2019111901004146,NICL,43,34,10,257,2570.00,2019-11-19 15:10:17.345153
62,2019111901004147,NBB,54,38,150,204,30600.00,2019-11-19 15:10:17.345153
63,2019111901004148,CZBIL,41,4,100,186,18600.00,2019-11-19 15:10:17.345153
64,2019111901004149,MLBL,59,36,989,177,175053.00,2019-11-19 15:10:17.345153
65,2019111901004150,MLBL,56,36,20,177,3540.00,2019-11-19 15:10:17.345153
66,2019111901004151,MLBL,32,36,310,177,54870.00,2019-11-19 15:10:17.345153
67,2019111901004152,NIB,17,59,25,423,10575.00,2019-11-19 15:10:17.345153
68,2019111901004153,PRVU,4,5,248,228,56544.00,2019-11-19 15:10:17.345153
69,2019111901004154,PRVU,11,5,150,228,34200.00,2019-11-19 15:10:17.345153
70,2019111901004155,PRVU,49,5,294,228,67032.00,2019-11-19 15:10:17.345153
71,2019111901004156,PRVU,4,5,407,228,92796.00,2019-11-19 15:10:17.345153
72,2019111901004157,CIT,35,58,23,1757,40411.00,2019-11-19 15:10:17.345153
73,2019111901004158,GLBSL,11,21,90,415,37350.00,2019-11-19 15:10:17.345153
74,2019111901004159,BPCL,22,48,200,349,69800.00,2019-11-19 15:10:17.345153
75,2019111901004160,BPCL,33,48,10,349,3490.00,2019-11-19 15:10:17.345153
76,2019111901004161,MEGA,14,49,85,183,15555.00,2019-11-19 15:10:17.345153
77,2019111901004162,MEGA,42,49,127,183,23241.00,2019-11-19 15:10:17.345153
78,2019111901004163,NMFBS,36,10,50,1715,85750.00,2019-11-19 15:10:17.345153
79,2019111901004164,CIT,21,58,55,1755,96525.00,2019-11-19 15:10:17.345153
80,2019111901004165,CIT,41,58,20,1755,35100.00,2019-11-19 15:10:17.345153
81,2019111901004166,CIT,26,58,100,1751,175100.00,2019-11-19 15:10:17.345153
82,2019111901004167,CIT,52,58,25,1750,43750.00,2019-11-19 15:10:17.345153
83,2019111901004168,CIT,41,58,20,1750,35000.00,2019-11-19 15:10:17.345153
84,2019111901004169,CIT,37,58,80,1750,140000.00,2019-11-19 15:10:17.345153
85,2019111901004170,BFC,58,56,65,91,5915.00,2019-11-19 15:10:17.345153
86,2019111901004171,PCBL,36,19,990,275,272250.00,2019-11-19 15:10:17.345153
87,2019111901004172,PCBL,36,6,10,275,2750.00,2019-11-19 15:10:17.345153
88,2019111901004173,NIB,40,42,12,422,5064.00,2019-11-19 15:10:17.345153
89,2019111901004174,NIB,8,42,20,422,8440.00,2019-11-19 15:10:17.345153
90,2019111901004175,SWBBL,38,43,100,935,93500.00,2019-11-19 15:10:17.345153
91,2019111901004176,SABSL,45,17,10,549,5490.00,2019-11-19 15:10:17.345153
92,2019111901004177,SABSL,45,21,30,549,16470.00,2019-11-19 15:10:17.345153
93,2019111901004178,SABSL,46,21,25,549,13725.00,2019-11-19 15:10:17.345153
94,2019111901004179,SABSL,14,21,100,549,54900.00,2019-11-19 15:10:17.345153
95,2019111901004180,HBL,11,33,11,486,5346.00,2019-11-19 15:10:17.345153
96,2019111901004181,NHPC,49,49,20000,51,1020000.00,2019-11-19 15:10:17.345153
97,2019111901004182,HDL,48,33,10,1757,17570.00,2019-11-19 15:10:17.345153
98,2019111901004183,RSDC,54,5,16,294,4704.00,2019-11-19 15:10:17.345153
99,2019111901004184,RSDC,50,5,50,294,14700.00,2019-11-19 15:10:17.345153
100,2019111901004185,DBBL,38,49,100,123,12300.00,2019-11-19 15:10:17.345153
101,2019111901004186,CFCL,49,33,253,111,28083.00,2019-11-19 15:10:17.345153
102,2019111901004187,PFL,57,56,39,135,5265.00,2019-11-19 15:10:17.345153
103,2019111901004188,CCBL,44,52,10,163,1630.00,2019-11-19 15:10:17.345153
104,2019111901004189,NCCB,33,33,10,201,2010.00,2019-11-19 15:10:17.345153
105,2019111901004190,SABSL,28,7,60,548,32880.00,2019-11-19 15:10:17.345153
106,2019111901004090,HPPL,18,17,20,134,2680.00,2019-11-19 15:10:17.345153
107,2019111901004091,SABSL,19,45,30,550,16500.00,2019-11-19 15:10:17.345153
108,2019111901004092,PCBL,34,38,351,274,96174.00,2019-11-19 15:10:17.345153
109,2019111901004093,SCB,41,4,500,548,274000.00,2019-11-19 15:10:17.345153
110,2019111901004094,CIT,26,40,30,1756,52680.00,2019-11-19 15:10:17.345153
111,2019111901004095,CIT,21,40,45,1755,78975.00,2019-11-19 15:10:17.345153
112,2019111901004096,NICA,11,38,10,411,4110.00,2019-11-19 15:10:17.345153
113,2019111901004097,NABIL,5,47,200,753,150600.00,2019-11-19 15:10:17.345153
114,2019111901004098,NICA,34,33,207,410,84870.00,2019-11-19 15:10:17.345153
115,2019111901004099,SABSL,45,5,50,549,27450.00,2019-11-19 15:10:17.345153
116,2019111901004100,NUBL,53,46,14,896,12544.00,2019-11-19 15:10:17.345153
117,2019111901004101,MLBL,59,35,989,177,175053.00,2019-11-19 15:10:17.345153
118,2019111901004102,MLBL,59,35,11,177,1947.00,2019-11-19 15:10:17.345153
119,2019111901004103,BOKL,4,17,20,216,4320.00,2019-11-19 15:10:17.345153
120,2019111901004104,HPPL,18,22,10,134,1340.00,2019-11-19 15:10:17.345153
121,2019111901004105,UPPER,25,53,104,226,23504.00,2019-11-19 15:10:17.345153
122,2019111901004106,UPPER,25,58,10,227,2270.00,2019-11-19 15:10:17.345153
123,2019111901004107,MEGA,28,32,133,184,24472.00,2019-11-19 15:10:17.345153
124,2019111901004108,MEGA,28,53,867,184,159528.00,2019-11-19 15:10:17.345153
125,2019111901004109,SHPC,8,6,562,185,103970.00,2019-11-19 15:10:17.345153
126,2019111901004110,GUFL,44,36,315,112,35280.00,2019-11-19 15:10:17.345153
127,2019111901004111,NICA,33,38,200,411,82200.00,2019-11-19 15:10:17.345153
128,2019111901004112,NIL,39,48,10,377,3770.00,2019-11-19 15:10:17.345153
129,2019111901004113,SBL,40,3,225,284,63900.00,2019-11-19 15:10:17.345153
130,2019111901004114,AKJCL,42,17,10,54,540.00,2019-11-19 15:10:17.345153
131,2019111901004115,NMB,7,33,15,384,5760.00,2019-11-19 15:10:17.345153
132,2019111901004116,SCB,41,4,400,548,219200.00,2019-11-19 15:10:17.345153
133,2019111901004117,SLBBL,26,25,35,598,20930.00,2019-11-19 15:10:17.345153
134,2019111901004118,SLBBL,26,22,100,600,60000.00,2019-11-19 15:10:17.345153
135,2019111901004119,SHIVM,41,56,40,420,16800.00,2019-11-19 15:10:17.345153
136,2019111901004120,SHIVM,6,56,50,419,20950.00,2019-11-19 15:10:17.345153
137,2019111901004121,SHIVM,29,56,10,418,4180.00,2019-11-19 15:10:17.345153
138,2019111901004122,CCBL,32,46,200,162,32400.00,2019-11-19 15:10:17.345153
139,2019111901004123,CBL,43,59,10,138,1380.00,2019-11-19 15:10:17.345153
140,2019111901004124,NNLB,32,38,40,457,18280.00,2019-11-19 15:10:17.345153
141,2019111901004125,NNLB,22,38,150,457,68550.00,2019-11-19 15:10:17.345153
142,2019111901004126,NNLB,57,38,20,457,9140.00,2019-11-19 15:10:17.345153
143,2019111901004127,NNLB,42,38,58,456,26448.00,2019-11-19 15:10:17.345153
144,2019111901004128,NNLB,32,38,100,456,45600.00,2019-11-19 15:10:17.345153
145,2019111901004129,NNLB,1,38,50,456,22800.00,2019-11-19 15:10:17.345153
146,2019111901004130,NNLB,1,38,50,456,22800.00,2019-11-19 15:10:17.345153
147,2019111901004131,MEGA,28,53,123,184,22632.00,2019-11-19 15:10:17.345153
148,2019111901004132,LBL,25,22,100,217,21700.00,2019-11-19 15:10:17.345153
149,2019111901004133,LBL,25,16,258,217,55986.00,2019-11-19 15:10:17.345153
150,2019111901004134,NBL,39,5,100,317,31700.00,2019-11-19 15:10:17.345153
151,2019111901004135,PCBL,42,19,10,275,2750.00,2019-11-19 15:10:17.345153
152,2019111901004136,GRDBL,1,22,10,101,1010.00,2019-11-19 15:10:17.345153
153,2019111901004137,HBL,6,38,18,483,8694.00,2019-11-19 15:10:17.345153
154,2019111901004138,KBL,58,4,1430,179,255970.00,2019-11-19 15:10:17.345153
155,2019111901004139,KBL,58,4,20,179,3580.00,2019-11-19 15:10:17.345153
156,2019111901004140,KBL,58,4,184,179,32936.00,2019-11-19 15:10:17.345153
157,2019111901004141,KBL,58,48,833,179,149107.00,2019-11-19 15:10:17.345153
158,2019111901004142,SHIVM,25,34,10,425,4250.00,2019-11-19 15:10:17.345153
159,2019111901004041,MLBBL,32,58,10,441,4410.00,2019-11-19 15:10:17.345153
160,2019111901004042,NBB,34,49,33,204,6732.00,2019-11-19 15:10:17.345153
161,2019111901004043,NBB,14,49,100,204,20400.00,2019-11-19 15:10:17.345153
162,2019111901004044,NBB,3,49,20,204,4080.00,2019-11-19 15:10:17.345153
163,2019111901004045,NBB,28,49,190,204,38760.00,2019-11-19 15:10:17.345153
164,2019111901004046,ALBSL,16,13,10,399,3990.00,2019-11-19 15:10:17.345153
165,2019111901004047,SANIMA,49,33,96,306,29376.00,2019-11-19 15:10:17.345153
166,2019111901004048,SINDU,21,42,100,119,11900.00,2019-11-19 15:10:17.345153
167,2019111901004049,SINDU,47,42,130,118,15340.00,2019-11-19 15:10:17.345153
168,2019111901004050,SINDU,34,42,50,116,5800.00,2019-11-19 15:10:17.345153
169,2019111901004051,SINDU,39,42,200,116,23200.00,2019-11-19 15:10:17.345153
170,2019111901004052,SINDU,29,42,21,116,2436.00,2019-11-19 15:10:17.345153
171,2019111901004053,NMB,45,10,71,385,27335.00,2019-11-19 15:10:17.345153
172,2019111901004054,NMB,45,49,292,385,112420.00,2019-11-19 15:10:17.345153
173,2019111901004055,NMB,45,4,1137,385,437745.00,2019-11-19 15:10:17.345153
174,2019111901004056,CZBIL,41,22,10,185,1850.00,2019-11-19 15:10:17.345153
175,2019111901004057,SICL,50,16,50,738,36900.00,2019-11-19 15:10:17.345153
176,2019111901004058,SICL,39,16,65,737,47905.00,2019-11-19 15:10:17.345153
177,2019111901004059,SICL,39,16,12,737,8844.00,2019-11-19 15:10:17.345153
178,2019111901004060,NMB,33,4,1000,384,384000.00,2019-11-19 15:10:17.345153
179,2019111901004061,PCBL,34,8,420,274,115080.00,2019-11-19 15:10:17.345153
180,2019111901004062,KSBBL,38,58,101,135,13635.00,2019-11-19 15:10:17.345153
181,2019111901004063,KSBBL,41,58,100,135,13500.00,2019-11-19 15:10:17.345153
182,2019111901004064,NLBBL,26,5,79,501,39579.00,2019-11-19 15:10:17.345153
183,2019111901004065,NLBBL,6,5,10,501,5010.00,2019-11-19 15:10:17.345153
184,2019111901004066,NLBBL,43,5,72,501,36072.00,2019-11-19 15:10:17.345153
185,2019111901004067,SAPDBL,57,16,130,120,15600.00,2019-11-19 15:10:17.345153
186,2019111901004068,NLG,6,25,10,524,5240.00,2019-11-19 15:10:17.345153
187,2019111901004069,NLG,6,16,10,525,5250.00,2019-11-19 15:10:17.345153
188,2019111901004070,NMB,36,4,200,385,77000.00,2019-11-19 15:10:17.345153
189,2019111901004071,SLBBL,57,42,30,593,17790.00,2019-11-19 15:10:17.345153
190,2019111901004072,PCBL,34,34,351,274,96174.00,2019-11-19 15:10:17.345153
191,2019111901004073,SPARS,45,58,10,520,5200.00,2019-11-19 15:10:17.345153
192,2019111901004074,SLBBL,57,42,40,593,23720.00,2019-11-19 15:10:17.345153
193,2019111901004075,UPPER,48,53,19,226,4294.00,2019-11-19 15:10:17.345153
194,2019111901004076,NCCB,45,33,47,200,9400.00,2019-11-19 15:10:17.345153
195,2019111901004077,NCCB,58,33,1000,200,200000.00,2019-11-19 15:10:17.345153
196,2019111901004078,NCCB,17,33,2000,200,400000.00,2019-11-19 15:10:17.345153
197,2019111901004079,NCCB,32,33,1000,200,200000.00,2019-11-19 15:10:17.345153
198,2019111901004080,NCCB,58,33,2192,200,438400.00,2019-11-19 15:10:17.345153
199,2019111901004081,SHL,53,4,100,212,21200.00,2019-11-19 15:10:17.345153
200,2019111901004082,CIT,35,58,20,1757,35140.00,2019-11-19 15:10:17.345153
201,2019111901004083,NIL,49,53,300,375,112500.00,2019-11-19 15:10:17.345153
202,2019111901004084,NLG,8,16,10,520,5200.00,2019-11-19 15:10:17.345153
203,2019111901004085,NLG,7,16,24,516,12384.00,2019-11-19 15:10:17.345153
204,2019111901004086,NLG,19,16,48,516,24768.00,2019-11-19 15:10:17.345153
205,2019111901004087,NBL,40,5,66,317,20922.00,2019-11-19 15:10:17.345153
206,2019111901004088,NBL,20,5,100,317,31700.00,2019-11-19 15:10:17.345153
207,2019111901004089,NLIC,52,52,22,791,17402.00,2019-11-19 15:10:17.345153
208,2019111901004000,NABIL,14,47,15,753,11295.00,2019-11-19 15:10:17.345153
209,2019111901004001,SRBL,38,34,100,213,21300.00,2019-11-19 15:10:17.345153
210,2019111901004002,PCBL,34,49,319,274,87406.00,2019-11-19 15:10:17.345153
211,2019111901004003,UPPER,25,35,100,226,22600.00,2019-11-19 15:10:17.345153
212,2019111901004004,UPPER,25,19,50,226,11300.00,2019-11-19 15:10:17.345153
213,2019111901004005,UPPER,25,19,40,226,9040.00,2019-11-19 15:10:17.345153
214,2019111901004006,UPPER,25,58,20,227,4540.00,2019-11-19 15:10:17.345153
215,2019111901004007,SLICL,54,16,23,256,5888.00,2019-11-19 15:10:17.345153
216,2019111901004008,NIB,17,59,100,423,42300.00,2019-11-19 15:10:17.345153
217,2019111901004009,CFCL,32,33,970,111,107670.00,2019-11-19 15:10:17.345153
218,2019111901004010,SLBBL,48,41,10,598,5980.00,2019-11-19 15:10:17.345153
219,2019111901004011,SLBBL,48,25,30,598,17940.00,2019-11-19 15:10:17.345153
220,2019111901004012,NNLB,32,58,10,457,4570.00,2019-11-19 15:10:17.345153
221,2019111901004013,SPARS,45,13,10,520,5200.00,2019-11-19 15:10:17.345153
222,2019111901004014,UMHL,28,43,54,101,5454.00,2019-11-19 15:10:17.345153
223,2019111901004015,UIC,28,42,20,234,4680.00,2019-11-19 15:10:17.345153
224,2019111901004016,SCB,33,4,50,548,27400.00,2019-11-19 15:10:17.345153
225,2019111901004017,SCB,40,4,100,548,54800.00,2019-11-19 15:10:17.345153
226,2019111901004018,CBBL,11,53,16,970,15520.00,2019-11-19 15:10:17.345153
227,2019111901004019,CBL,41,22,13,137,1781.00,2019-11-19 15:10:17.345153
228,2019111901004020,CIT,16,58,22,1760,38720.00,2019-11-19 15:10:17.345153
229,2019111901004021,CIT,26,58,115,1757,202055.00,2019-11-19 15:10:17.345153
230,2019111901004022,CIT,26,58,20,1757,35140.00,2019-11-19 15:10:17.345153
231,2019111901004023,NMB,28,49,32,385,12320.00,2019-11-19 15:10:17.345153
232,2019111901004024,ALICL,59,5,48,316,15168.00,2019-11-19 15:10:17.345153
233,2019111901004025,ALICL,44,5,200,316,63200.00,2019-11-19 15:10:17.345153
234,2019111901004026,ALICL,42,5,10,316,3160.00,2019-11-19 15:10:17.345153
235,2019111901004027,ALICL,19,5,300,315,94500.00,2019-11-19 15:10:17.345153
236,2019111901004028,ALICL,49,5,42,315,13230.00,2019-11-19 15:10:17.345153
237,2019111901004029,GLICL,14,58,10,355,3550.00,2019-11-19 15:10:17.345153
238,2019111901004030,NTC,59,22,20,626,12520.00,2019-11-19 15:10:17.345153
239,2019111901004031,SABSL,45,13,10,549,5490.00,2019-11-19 15:10:17.345153
240,2019111901004032,MNBBL,43,16,32,315,10080.00,2019-11-19 15:10:17.345153
241,2019111901004033,NCCB,58,33,75,201,15075.00,2019-11-19 15:10:17.345153
242,2019111901004034,CHCL,45,22,104,352,36608.00,2019-11-19 15:10:17.345153
243,2019111901004035,MNBBL,14,38,100,318,31800.00,2019-11-19 15:10:17.345153
244,2019111901004036,NLBBL,26,1,57,501,28557.00,2019-11-19 15:10:17.345153
245,2019111901004037,CCBL,8,55,200,162,32400.00,2019-11-19 15:10:17.345153
246,2019111901004038,CCBL,8,45,178,162,28836.00,2019-11-19 15:10:17.345153
247,2019111901004039,CCBL,8,50,100,162,16200.00,2019-11-19 15:10:17.345153
248,2019111901004040,CCBL,8,38,17,162,2754.00,2019-11-19 15:10:17.345153
249,2019111901003972,HDL,44,58,50,1764,88200.00,2019-11-19 15:10:17.345153
250,2019111901003973,AKBSL,7,8,20,433,8660.00,2019-11-19 15:10:17.345153
251,2019111901003974,AKBSL,7,8,80,433,34640.00,2019-11-19 15:10:17.345153
252,2019111901003975,HURJA,38,19,20,99,1980.00,2019-11-19 15:10:17.345153
253,2019111901003976,PCBL,34,52,500,274,137000.00,2019-11-19 15:10:17.345153
254,2019111901003977,ADBL,39,33,670,415,278050.00,2019-11-19 15:10:17.345153
255,2019111901003978,ADBL,49,33,371,415,153965.00,2019-11-19 15:10:17.345153
256,2019111901003979,RHPL,54,14,230,163,37490.00,2019-11-19 15:10:17.345153
257,2019111901003980,RHPL,59,14,200,163,32600.00,2019-11-19 15:10:17.345153
258,2019111901003981,RHPL,59,14,500,163,81500.00,2019-11-19 15:10:17.345153
259,2019111901003982,RHPL,40,14,530,163,86390.00,2019-11-19 15:10:17.345153
260,2019111901003983,RHPL,55,14,140,163,22820.00,2019-11-19 15:10:17.345153
261,2019111901003984,CHCL,56,22,2000,350,700000.00,2019-11-19 15:10:17.345153
262,2019111901003985,SABSL,28,58,10,548,5480.00,2019-11-19 15:10:17.345153
263,2019111901003986,MEGA,21,53,10,184,1840.00,2019-11-19 15:10:17.345153
264,2019111901003987,NLIC,8,49,331,790,261490.00,2019-11-19 15:10:17.345153
265,2019111901003988,NABIL,17,47,100,753,75300.00,2019-11-19 15:10:17.345153
266,2019111901003989,ILBS,50,19,90,477,42930.00,2019-11-19 15:10:17.345153
267,2019111901003990,PLIC,19,58,10,304,3040.00,2019-11-19 15:10:17.345153
268,2019111901003991,AKBSL,7,8,10,433,4330.00,2019-11-19 15:10:17.345153
269,2019111901003992,NCCB,58,34,839,201,168639.00,2019-11-19 15:10:17.345153
270,2019111901003993,ADBL,39,32,17,416,7072.00,2019-11-19 15:10:17.345153
271,2019111901003994,ADBL,39,5,300,416,124800.00,2019-11-19 15:10:17.345153
272,2019111901003995,ADBL,39,8,50,416,20800.00,2019-11-19 15:10:17.345153
273,2019111901003996,ADBL,39,56,650,416,270400.00,2019-11-19 15:10:17.345153
274,2019111901003997,ADBL,39,33,2000,416,832000.00,2019-11-19 15:10:17.345153
275,2019111901003998,NTC,38,41,100,625,62500.00,2019-11-19 15:10:17.345153
276,2019111901003999,NTC,59,41,200,623,124600.00,2019-11-19 15:10:17.345153
277,2019111901003930,SHL,11,4,400,211,84400.00,2019-11-19 15:10:17.345153
278,2019111901003931,SHL,26,4,150,211,31650.00,2019-11-19 15:10:17.345153
279,2019111901003932,HURJA,17,17,20,99,1980.00,2019-11-19 15:10:17.345153
280,2019111901003933,NLBBL,26,28,14,501,7014.00,2019-11-19 15:10:17.345153
281,2019111901003934,NMB,45,48,390,385,150150.00,2019-11-19 15:10:17.345153
282,2019111901003935,SHL,46,4,100,211,21100.00,2019-11-19 15:10:17.345153
283,2019111901003936,CIT,42,41,10,1760,17600.00,2019-11-19 15:10:17.345153
284,2019111901003937,CIT,26,41,35,1757,61495.00,2019-11-19 15:10:17.345153
285,2019111901003938,NIB,32,59,76,423,32148.00,2019-11-19 15:10:17.345153
286,2019111901003939,NMFBS,19,10,30,1706,51180.00,2019-11-19 15:10:17.345153
287,2019111901003940,VLBS,32,37,283,583,164989.00,2019-11-19 15:10:17.345153
288,2019111901003941,VLBS,32,29,30,583,17490.00,2019-11-19 15:10:17.345153
289,2019111901003942,VLBS,32,8,13,590,7670.00,2019-11-19 15:10:17.345153
290,2019111901003943,NMFBS,26,16,10,1729,17290.00,2019-11-19 15:10:17.345153
291,2019111901003944,NMFBS,26,38,100,1730,173000.00,2019-11-19 15:10:17.345153
292,2019111901003945,NCCB,58,21,86,201,17286.00,2019-11-19 15:10:17.345153
293,2019111901003946,NBL,14,47,100,318,31800.00,2019-11-19 15:10:17.345153
294,2019111901003947,NBL,16,42,36,317,11412.00,2019-11-19 15:10:17.345153
295,2019111901003948,NBL,44,42,1000,317,317000.00,2019-11-19 15:10:17.345153
296,2019111901003949,NBL,45,42,30,317,9510.00,2019-11-19 15:10:17.345153
297,2019111901003950,NBL,19,42,50,317,15850.00,2019-11-19 15:10:17.345153
298,2019111901003951,NBL,47,42,130,317,41210.00,2019-11-19 15:10:17.345153
299,2019111901003952,NBL,33,42,200,317,63400.00,2019-11-19 15:10:17.345153
300,2019111901003953,NBL,40,42,100,317,31700.00,2019-11-19 15:10:17.345153
301,2019111901003954,NBL,19,42,400,317,126800.00,2019-11-19 15:10:17.345153
302,2019111901003955,NBL,22,42,20,317,6340.00,2019-11-19 15:10:17.345153
303,2019111901003956,NBL,40,42,34,317,10778.00,2019-11-19 15:10:17.345153
304,2019111901003957,NMB,45,48,71,385,27335.00,2019-11-19 15:10:17.345153
305,2019111901003958,DDBL,18,28,17,727,12359.00,2019-11-19 15:10:17.345153
306,2019111901003959,SBL,43,14,225,284,63900.00,2019-11-19 15:10:17.345153
307,2019111901003960,SBL,43,3,75,284,21300.00,2019-11-19 15:10:17.345153
308,2019111901003961,NLIC,8,35,37,790,29230.00,2019-11-19 15:10:17.345153
309,2019111901003962,AKBSL,7,8,10,433,4330.00,2019-11-19 15:10:17.345153
310,2019111901003963,CBBL,11,21,34,970,32980.00,2019-11-19 15:10:17.345153
311,2019111901003964,SJCL,13,14,50,158,7900.00,2019-11-19 15:10:17.345153
312,2019111901003965,NIB,32,59,65,423,27495.00,2019-11-19 15:10:17.345153
313,2019111901003966,NIB,22,59,10,423,4230.00,2019-11-19 15:10:17.345153
314,2019111901003967,NMB,45,10,129,385,49665.00,2019-11-19 15:10:17.345153
315,2019111901003968,SHPC,42,6,50,185,9250.00,2019-11-19 15:10:17.345153
316,2019111901003969,SHPC,48,6,23,185,4255.00,2019-11-19 15:10:17.345153
317,2019111901003970,NTC,38,19,20,625,12500.00,2019-11-19 15:10:17.345153
318,2019111901003971,CBL,22,22,500,137,68500.00,2019-11-19 15:10:17.345153
319,2019111901003886,SJCL,45,41,20,157,3140.00,2019-11-19 15:10:17.345153
320,2019111901003887,TMDBL,39,38,313,144,45072.00,2019-11-19 15:10:17.345153
321,2019111901003888,TMDBL,48,38,200,143,28600.00,2019-11-19 15:10:17.345153
322,2019111901003889,TMDBL,14,38,38,143,5434.00,2019-11-19 15:10:17.345153
323,2019111901003890,TMDBL,40,38,65,143,9295.00,2019-11-19 15:10:17.345153
324,2019111901003891,PCBL,39,34,125,274,34250.00,2019-11-19 15:10:17.345153
