S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
660,2019100201002153,BOKL,29,11,100,260,26000.00,2019-10-02 16:32:25.951857
661,2019100201002154,BOKL,54,11,1000,260,260000.00,2019-10-02 16:32:25.951857
662,2019100201002155,BOKL,1,11,43,260,11180.00,2019-10-02 16:32:25.951857
663,2019100201002156,RMDC,39,25,207,605,125235.00,2019-10-02 16:32:25.951857
664,2019100201002157,KRBL,33,1,200,101,20200.00,2019-10-02 16:32:25.951857
665,2019100201002158,SRBL,49,48,85,234,19890.00,2019-10-02 16:32:25.951857
666,2019100201002110,LBBL,40,43,80,173,13840.00,2019-10-02 16:32:25.951857
667,2019100201002111,LBBL,14,43,19,173,3287.00,2019-10-02 16:32:25.951857
668,2019100201002112,CBL,29,26,201,143,28743.00,2019-10-02 16:32:25.951857
669,2019100201002113,NCCB,44,32,117,198,23166.00,2019-10-02 16:32:25.951857
670,2019100201002114,NCCB,44,33,183,198,36234.00,2019-10-02 16:32:25.951857
671,2019100201002115,NIB,34,16,20,444,8880.00,2019-10-02 16:32:25.951857
672,2019100201002116,SJCL,43,3,20,168,3360.00,2019-10-02 16:32:25.951857
673,2019100201002117,JFL,6,32,50,195,9750.00,2019-10-02 16:32:25.951857
674,2019100201002118,JFL,56,32,340,195,66300.00,2019-10-02 16:32:25.951857
675,2019100201002119,TMDBL,59,40,180,147,26460.00,2019-10-02 16:32:25.951857
676,2019100201002120,TMDBL,28,40,1000,147,147000.00,2019-10-02 16:32:25.951857
677,2019100201002121,SHIVM,34,7,75,512,38400.00,2019-10-02 16:32:25.951857
678,2019100201002122,SHIVM,41,7,20,512,10240.00,2019-10-02 16:32:25.951857
679,2019100201002123,SHIVM,14,7,20,512,10240.00,2019-10-02 16:32:25.951857
680,2019100201002124,SHIVM,19,7,100,512,51200.00,2019-10-02 16:32:25.951857
681,2019100201002125,SHIVM,32,7,200,512,102400.00,2019-10-02 16:32:25.951857
682,2019100201002126,SHIVM,10,7,85,512,43520.00,2019-10-02 16:32:25.951857
683,2019100201002127,NABIL,39,39,43,771,33153.00,2019-10-02 16:32:25.951857
684,2019100201002128,CCBL,59,26,43,154,6622.00,2019-10-02 16:32:25.951857
685,2019100201002129,CCBL,37,26,130,153,19890.00,2019-10-02 16:32:25.951857
686,2019100201002130,LBBL,14,39,480,173,83040.00,2019-10-02 16:32:25.951857
687,2019100201002131,SHL,22,34,100,211,21100.00,2019-10-02 16:32:25.951857
688,2019100201002132,SHL,25,34,118,211,24898.00,2019-10-02 16:32:25.951857
689,2019100201002133,GFCL,47,14,100,133,13300.00,2019-10-02 16:32:25.951857
690,2019100201002134,LBBL,14,32,500,173,86500.00,2019-10-02 16:32:25.951857
691,2019100201002135,SANIMA,1,17,38,305,11590.00,2019-10-02 16:32:25.951857
692,2019100201002136,SANIMA,18,17,222,305,67710.00,2019-10-02 16:32:25.951857
693,2019100201002137,HIDCL,32,45,221,134,29614.00,2019-10-02 16:32:25.951857
694,2019100201002076,SHIVM,34,5,100,512,51200.00,2019-10-02 16:32:25.951857
695,2019100201002077,BOKL,16,41,90,260,23400.00,2019-10-02 16:32:25.951857
696,2019100201002078,BOKL,16,25,300,260,78000.00,2019-10-02 16:32:25.951857
697,2019100201002079,BOKL,16,34,200,260,52000.00,2019-10-02 16:32:25.951857
698,2019100201002080,BOKL,16,25,80,260,20800.00,2019-10-02 16:32:25.951857
699,2019100201002081,BOKL,16,32,1000,260,260000.00,2019-10-02 16:32:25.951857
700,2019100201002082,BOKL,16,6,100,260,26000.00,2019-10-02 16:32:25.951857
701,2019100201002083,BOKL,16,37,500,260,130000.00,2019-10-02 16:32:25.951857
702,2019100201002084,SADBL,1,14,400,139,55600.00,2019-10-02 16:32:25.951857
703,2019100201002085,ALICL,40,26,100,313,31300.00,2019-10-02 16:32:25.951857
704,2019100201002086,ALICL,51,26,155,313,48515.00,2019-10-02 16:32:25.951857
705,2019100201002087,RHPL,40,3,40,159,6360.00,2019-10-02 16:32:25.951857
706,2019100201002088,CCBL,29,17,99,154,15246.00,2019-10-02 16:32:25.951857
707,2019100201002089,CCBL,59,17,54,154,8316.00,2019-10-02 16:32:25.951857
708,2019100201002090,NIL,45,22,50,361,18050.00,2019-10-02 16:32:25.951857
709,2019100201002091,SIC,35,34,50,473,23650.00,2019-10-02 16:32:25.951857
710,2019100201002092,SIC,42,34,20,470,9400.00,2019-10-02 16:32:25.951857
711,2019100201002093,SIC,29,34,80,470,37600.00,2019-10-02 16:32:25.951857
712,2019100201002094,SICL,45,58,15,713,10695.00,2019-10-02 16:32:25.951857
713,2019100201002095,GBBL,14,26,824,212,174688.00,2019-10-02 16:32:25.951857
714,2019100201002096,BOKL,42,54,15,261,3915.00,2019-10-02 16:32:25.951857
715,2019100201002097,NBL,45,17,124,314,38936.00,2019-10-02 16:32:25.951857
716,2019100201002098,SADBL,19,14,195,138,26910.00,2019-10-02 16:32:25.951857
717,2019100201002099,OHL,25,25,50,485,24250.00,2019-10-02 16:32:25.951857
718,2019100201002100,OHL,6,25,100,485,48500.00,2019-10-02 16:32:25.951857
719,2019100201002101,OHL,45,25,150,481,72150.00,2019-10-02 16:32:25.951857
720,2019100201002102,OHL,22,25,20,481,9620.00,2019-10-02 16:32:25.951857
721,2019100201002103,OHL,34,25,100,481,48100.00,2019-10-02 16:32:25.951857
722,2019100201002104,OHL,45,25,100,480,48000.00,2019-10-02 16:32:25.951857
723,2019100201002105,KSBBL,41,26,37,141,5217.00,2019-10-02 16:32:25.951857
724,2019100201002106,KSBBL,39,26,200,141,28200.00,2019-10-02 16:32:25.951857
725,2019100201002107,KSBBL,41,26,500,140,70000.00,2019-10-02 16:32:25.951857
726,2019100201002108,KSBBL,42,26,58,140,8120.00,2019-10-02 16:32:25.951857
727,2019100201002109,NABIL,34,39,10,771,7710.00,2019-10-02 16:32:25.951857
728,2019100201002068,SJCL,43,29,10,168,1680.00,2019-10-02 16:32:25.951857
729,2019100201002069,AHPC,47,6,880,97,85360.00,2019-10-02 16:32:25.951857
730,2019100201002070,SHPC,48,58,200,195,39000.00,2019-10-02 16:32:25.951857
731,2019100201002071,SHPC,48,25,20,197,3940.00,2019-10-02 16:32:25.951857
732,2019100201002072,RHPL,40,1,300,159,47700.00,2019-10-02 16:32:25.951857
733,2019100201002073,SBL,49,55,500,332,166000.00,2019-10-02 16:32:25.951857
734,2019100201002074,PRVU,44,58,192,263,50496.00,2019-10-02 16:32:25.951857
735,2019100201002075,PRVU,44,36,108,263,28404.00,2019-10-02 16:32:25.951857
736,2019100201002056,CHCL,29,42,106,419,44414.00,2019-10-02 16:32:25.951857
737,2019100201002057,API,59,35,11,112,1232.00,2019-10-02 16:32:25.951857
738,2019100201002058,RHPL,40,29,40,159,6360.00,2019-10-02 16:32:25.951857
739,2019100201002059,FOWAD,45,57,19,1270,24130.00,2019-10-02 16:32:25.951857
740,2019100201002060,CZBIL,46,54,45,195,8775.00,2019-10-02 16:32:25.951857
741,2019100201002061,GLICL,19,50,10,369,3690.00,2019-10-02 16:32:25.951857
742,2019100201002062,SANIMA,57,28,38,306,11628.00,2019-10-02 16:32:25.951857
743,2019100201002063,SANIMA,1,28,612,305,186660.00,2019-10-02 16:32:25.951857
744,2019100201002064,CHCL,13,42,217,418,90706.00,2019-10-02 16:32:25.951857
745,2019100201002065,BOKL,58,41,10,260,2600.00,2019-10-02 16:32:25.951857
746,2019100201002066,NABIL,7,39,100,771,77100.00,2019-10-02 16:32:25.951857
747,2019100201002067,NABIL,38,39,200,771,154200.00,2019-10-02 16:32:25.951857
748,2019100201002047,BOKL,6,41,200,260,52000.00,2019-10-02 16:32:25.951857
749,2019100201002048,NLIC,13,28,13,759,9867.00,2019-10-02 16:32:25.951857
750,2019100201002049,SJCL,43,59,70,168,11760.00,2019-10-02 16:32:25.951857
751,2019100201002050,SJCL,43,22,10,168,1680.00,2019-10-02 16:32:25.951857
752,2019100201002051,SLICL,17,17,28,273,7644.00,2019-10-02 16:32:25.951857
753,2019100201002052,SLICL,57,17,20,272,5440.00,2019-10-02 16:32:25.951857
754,2019100201002053,SJCL,1,35,20,169,3380.00,2019-10-02 16:32:25.951857
755,2019100201002054,CHCL,29,42,217,419,90923.00,2019-10-02 16:32:25.951857
756,2019100201002055,MEGA,44,25,500,193,96500.00,2019-10-02 16:32:25.951857
757,2019100201002035,EBL,44,33,50,571,28550.00,2019-10-02 16:32:25.951857
758,2019100201002036,EBL,1,33,100,571,57100.00,2019-10-02 16:32:25.951857
759,2019100201002037,EBL,38,33,100,571,57100.00,2019-10-02 16:32:25.951857
760,2019100201002038,EBL,52,33,20,570,11400.00,2019-10-02 16:32:25.951857
761,2019100201002039,EBL,39,33,180,570,102600.00,2019-10-02 16:32:25.951857
762,2019100201002040,NBB,5,28,130,209,27170.00,2019-10-02 16:32:25.951857
763,2019100201002041,NBB,25,28,1000,209,209000.00,2019-10-02 16:32:25.951857
764,2019100201002042,NBB,53,28,200,209,41800.00,2019-10-02 16:32:25.951857
765,2019100201002043,NBB,42,28,50,209,10450.00,2019-10-02 16:32:25.951857
766,2019100201002044,PIC,1,57,30,370,11100.00,2019-10-02 16:32:25.951857
767,2019100201002045,PIC,13,57,76,370,28120.00,2019-10-02 16:32:25.951857
768,2019100201002046,NCCB,44,32,200,198,39600.00,2019-10-02 16:32:25.951857
769,2019100201002015,RHPL,40,50,500,159,79500.00,2019-10-02 16:32:25.951857
770,2019100201002016,NICA,17,44,150,383,57450.00,2019-10-02 16:32:25.951857
771,2019100201002017,NLICL,6,36,85,468,39780.00,2019-10-02 16:32:25.951857
772,2019100201002018,NLICL,35,36,15,468,7020.00,2019-10-02 16:32:25.951857
773,2019100201002019,LLBS,44,41,40,650,26000.00,2019-10-02 16:32:25.951857
774,2019100201002020,LLBS,55,41,300,648,194400.00,2019-10-02 16:32:25.951857
775,2019100201002021,LLBS,29,41,130,646,83980.00,2019-10-02 16:32:25.951857
776,2019100201002022,SHIVM,35,7,25,512,12800.00,2019-10-02 16:32:25.951857
777,2019100201002023,SHIVM,34,7,100,512,51200.00,2019-10-02 16:32:25.951857
778,2019100201002024,SHIVM,6,7,100,512,51200.00,2019-10-02 16:32:25.951857
779,2019100201002025,SHIVM,17,7,150,512,76800.00,2019-10-02 16:32:25.951857
780,2019100201002026,SHIVM,44,7,100,512,51200.00,2019-10-02 16:32:25.951857
781,2019100201002027,SHIVM,34,7,25,512,12800.00,2019-10-02 16:32:25.951857
782,2019100201002028,SHPC,57,16,460,194,89240.00,2019-10-02 16:32:25.951857
783,2019100201002029,SBL,29,55,70,332,23240.00,2019-10-02 16:32:25.951857
784,2019100201002030,NBB,17,28,100,210,21000.00,2019-10-02 16:32:25.951857
785,2019100201002031,NBB,25,28,1204,210,252840.00,2019-10-02 16:32:25.951857
786,2019100201002032,PCBL,58,17,161,268,43148.00,2019-10-02 16:32:25.951857
787,2019100201002033,CIT,34,17,25,1812,45300.00,2019-10-02 16:32:25.951857
788,2019100201002034,BOKL,42,41,500,260,130000.00,2019-10-02 16:32:25.951857
789,2019100201002005,MNBBL,35,28,50,309,15450.00,2019-10-02 16:32:25.951857
790,2019100201002006,MNBBL,14,28,890,308,274120.00,2019-10-02 16:32:25.951857
791,2019100201002007,RHPL,40,22,40,159,6360.00,2019-10-02 16:32:25.951857
792,2019100201002008,NABIL,29,3,100,773,77300.00,2019-10-02 16:32:25.951857
793,2019100201002009,CHCL,13,56,50,423,21150.00,2019-10-02 16:32:25.951857
794,2019100201002010,CHCL,13,45,40,423,16920.00,2019-10-02 16:32:25.951857
795,2019100201002011,CHCL,13,6,103,423,43569.00,2019-10-02 16:32:25.951857
796,2019100201002012,CHCL,13,55,500,424,212000.00,2019-10-02 16:32:25.951857
797,2019100201002013,SHIVM,59,28,50,512,25600.00,2019-10-02 16:32:25.951857
798,2019100201002014,SHIVM,25,28,50,512,25600.00,2019-10-02 16:32:25.951857
799,2019100201001998,SICL,45,58,220,713,156860.00,2019-10-02 16:32:25.951857
800,2019100201001999,NICA,6,18,10,382,3820.00,2019-10-02 16:32:25.951857
801,2019100201002000,NICA,14,18,990,382,378180.00,2019-10-02 16:32:25.951857
802,2019100201002001,NABIL,29,3,300,773,231900.00,2019-10-02 16:32:25.951857
803,2019100201002002,NIL,45,5,200,361,72200.00,2019-10-02 16:32:25.951857
804,2019100201002003,SBL,29,17,300,332,99600.00,2019-10-02 16:32:25.951857
805,2019100201002004,GLBSL,52,38,10,430,4300.00,2019-10-02 16:32:25.951857
806,2019100201001965,SBL,29,34,180,332,59760.00,2019-10-02 16:32:25.951857
807,2019100201001966,BPCL,56,33,20,363,7260.00,2019-10-02 16:32:25.951857
808,2019100201001967,BPCL,56,16,10,363,3630.00,2019-10-02 16:32:25.951857
809,2019100201001968,SHIVM,39,5,82,513,42066.00,2019-10-02 16:32:25.951857
810,2019100201001969,SHIVM,41,5,150,513,76950.00,2019-10-02 16:32:25.951857
811,2019100201001970,SHIVM,10,5,40,513,20520.00,2019-10-02 16:32:25.951857
812,2019100201001971,SHIVM,19,5,50,513,25650.00,2019-10-02 16:32:25.951857
813,2019100201001972,SHIVM,42,5,30,513,15390.00,2019-10-02 16:32:25.951857
814,2019100201001973,SHIVM,6,5,120,513,61560.00,2019-10-02 16:32:25.951857
815,2019100201001974,SHIVM,22,5,10,513,5130.00,2019-10-02 16:32:25.951857
816,2019100201001975,SHIVM,14,5,25,513,12825.00,2019-10-02 16:32:25.951857
817,2019100201001976,SHIVM,32,5,200,513,102600.00,2019-10-02 16:32:25.951857
818,2019100201001977,SHIVM,29,5,50,512,25600.00,2019-10-02 16:32:25.951857
819,2019100201001978,SHIVM,50,5,52,512,26624.00,2019-10-02 16:32:25.951857
820,2019100201001979,SHIVM,28,5,200,512,102400.00,2019-10-02 16:32:25.951857
821,2019100201001980,PLIC,39,49,1865,327,609855.00,2019-10-02 16:32:25.951857
822,2019100201001981,NIB,1,36,853,443,377879.00,2019-10-02 16:32:25.951857
823,2019100201001982,NIB,17,36,50,443,22150.00,2019-10-02 16:32:25.951857
824,2019100201001983,NIB,41,36,200,442,88400.00,2019-10-02 16:32:25.951857
825,2019100201001984,NIB,41,36,30,442,13260.00,2019-10-02 16:32:25.951857
826,2019100201001985,NIB,49,36,313,441,138033.00,2019-10-02 16:32:25.951857
827,2019100201001986,NIB,50,36,40,441,17640.00,2019-10-02 16:32:25.951857
828,2019100201001987,NIB,44,36,500,441,220500.00,2019-10-02 16:32:25.951857
829,2019100201001988,NIB,42,36,11,441,4851.00,2019-10-02 16:32:25.951857
830,2019100201001989,SLBBL,35,33,65,531,34515.00,2019-10-02 16:32:25.951857
831,2019100201001990,LICN,44,28,12,1000,12000.00,2019-10-02 16:32:25.951857
832,2019100201001991,SABSL,17,6,20,450,9000.00,2019-10-02 16:32:25.951857
833,2019100201001992,HDL,26,39,50,1475,73750.00,2019-10-02 16:32:25.951857
834,2019100201001993,HDL,58,39,120,1470,176400.00,2019-10-02 16:32:25.951857
835,2019100201001994,PLIC,33,35,24,325,7800.00,2019-10-02 16:32:25.951857
836,2019100201001995,PLIC,41,35,20,325,6500.00,2019-10-02 16:32:25.951857
837,2019100201001996,BARUN,6,21,10,89,890.00,2019-10-02 16:32:25.951857
838,2019100201001997,KBL,32,16,47,179,8413.00,2019-10-02 16:32:25.951857
839,2019100201001951,TRH,14,4,500,283,141500.00,2019-10-02 16:32:25.951857
840,2019100201001952,NICL,55,40,500,267,133500.00,2019-10-02 16:32:25.951857
841,2019100201001953,NICL,11,40,500,266,133000.00,2019-10-02 16:32:25.951857
842,2019100201001954,NICL,25,40,100,266,26600.00,2019-10-02 16:32:25.951857
843,2019100201001955,NICL,53,40,20,266,5320.00,2019-10-02 16:32:25.951857
844,2019100201001956,NICL,43,40,25,265,6625.00,2019-10-02 16:32:25.951857
845,2019100201001957,NICL,11,40,500,265,132500.00,2019-10-02 16:32:25.951857
846,2019100201001958,NICL,44,40,1000,265,265000.00,2019-10-02 16:32:25.951857
847,2019100201001959,NICL,43,40,1000,265,265000.00,2019-10-02 16:32:25.951857
848,2019100201001960,RMDC,38,33,50,606,30300.00,2019-10-02 16:32:25.951857
849,2019100201001961,LBBL,14,32,980,173,169540.00,2019-10-02 16:32:25.951857
850,2019100201001962,LBBL,40,32,1020,173,176460.00,2019-10-02 16:32:25.951857
851,2019100201001963,MEGA,50,18,400,193,77200.00,2019-10-02 16:32:25.951857
852,2019100201001964,PRVU,50,34,726,262,190212.00,2019-10-02 16:32:25.951857
853,2019100201001922,NCCB,3,33,37,199,7363.00,2019-10-02 16:32:25.951857
854,2019100201001923,MERO,29,6,88,560,49280.00,2019-10-02 16:32:25.951857
855,2019100201001924,MERO,29,26,50,560,28000.00,2019-10-02 16:32:25.951857
856,2019100201001925,BOKL,38,41,200,260,52000.00,2019-10-02 16:32:25.951857
857,2019100201001926,CBBL,11,16,10,973,9730.00,2019-10-02 16:32:25.951857
858,2019100201001927,CBBL,44,16,25,972,24300.00,2019-10-02 16:32:25.951857
859,2019100201001928,CBBL,44,16,10,972,9720.00,2019-10-02 16:32:25.951857
860,2019100201001929,CBBL,44,16,10,972,9720.00,2019-10-02 16:32:25.951857
861,2019100201001930,CBBL,59,16,42,971,40782.00,2019-10-02 16:32:25.951857
862,2019100201001931,CBBL,42,16,30,971,29130.00,2019-10-02 16:32:25.951857
863,2019100201001932,CBBL,59,16,30,971,29130.00,2019-10-02 16:32:25.951857
864,2019100201001933,CBBL,28,16,300,970,291000.00,2019-10-02 16:32:25.951857
865,2019100201001934,CBBL,41,16,43,970,41710.00,2019-10-02 16:32:25.951857
866,2019100201001935,NLIC,45,28,60,759,45540.00,2019-10-02 16:32:25.951857
867,2019100201001936,NCCB,33,57,317,198,62766.00,2019-10-02 16:32:25.951857
868,2019100201001937,NCCB,33,32,156,198,30888.00,2019-10-02 16:32:25.951857
869,2019100201001938,SRBL,35,48,500,234,117000.00,2019-10-02 16:32:25.951857
870,2019100201001939,DDBL,49,5,650,715,464750.00,2019-10-02 16:32:25.951857
871,2019100201001940,MEGA,33,18,1600,193,308800.00,2019-10-02 16:32:25.951857
872,2019100201001941,LLBS,26,33,50,651,32550.00,2019-10-02 16:32:25.951857
873,2019100201001942,LLBS,51,33,30,651,19530.00,2019-10-02 16:32:25.951857
874,2019100201001943,LLBS,41,33,20,651,13020.00,2019-10-02 16:32:25.951857
875,2019100201001944,NICL,58,40,10,270,2700.00,2019-10-02 16:32:25.951857
876,2019100201001945,SHIVM,43,14,10,515,5150.00,2019-10-02 16:32:25.951857
877,2019100201001946,SHIVM,19,14,30,515,15450.00,2019-10-02 16:32:25.951857
878,2019100201001947,SHIVM,22,14,30,514,15420.00,2019-10-02 16:32:25.951857
879,2019100201001948,SHIVM,39,14,100,514,51400.00,2019-10-02 16:32:25.951857
880,2019100201001949,SHIVM,55,14,100,514,51400.00,2019-10-02 16:32:25.951857
881,2019100201001950,SHPC,44,58,50,195,9750.00,2019-10-02 16:32:25.951857
882,2019100201001903,NBL,26,39,180,314,56520.00,2019-10-02 16:32:25.951857
883,2019100201001904,NBL,45,39,40,314,12560.00,2019-10-02 16:32:25.951857
884,2019100201001905,NBL,5,39,100,314,31400.00,2019-10-02 16:32:25.951857
885,2019100201001906,NBL,39,39,500,314,157000.00,2019-10-02 16:32:25.951857
886,2019100201001907,NBL,25,39,44,314,13816.00,2019-10-02 16:32:25.951857
887,2019100201001908,NBL,52,39,100,314,31400.00,2019-10-02 16:32:25.951857
888,2019100201001909,NBL,45,39,276,314,86664.00,2019-10-02 16:32:25.951857
889,2019100201001910,PLIC,14,55,65,330,21450.00,2019-10-02 16:32:25.951857
890,2019100201001911,PLIC,39,55,135,327,44145.00,2019-10-02 16:32:25.951857
891,2019100201001912,SANIMA,44,35,88,306,26928.00,2019-10-02 16:32:25.951857
892,2019100201001913,SANIMA,57,35,12,306,3672.00,2019-10-02 16:32:25.951857
893,2019100201001914,CZBIL,43,18,697,194,135218.00,2019-10-02 16:32:25.951857
894,2019100201001915,NCCB,33,58,557,198,110286.00,2019-10-02 16:32:25.951857
895,2019100201001916,PRVU,21,34,74,262,19388.00,2019-10-02 16:32:25.951857
896,2019100201001917,PRVU,25,34,200,262,52400.00,2019-10-02 16:32:25.951857
897,2019100201001918,NTC,59,33,10,637,6370.00,2019-10-02 16:32:25.951857
898,2019100201001919,SLICL,17,55,72,273,19656.00,2019-10-02 16:32:25.951857
899,2019100201001920,NICA,50,44,500,383,191500.00,2019-10-02 16:32:25.951857
900,2019100201001921,NICA,37,44,250,383,95750.00,2019-10-02 16:32:25.951857
901,2019100201001885,MEGA,33,55,400,193,77200.00,2019-10-02 16:32:25.951857
902,2019100201001886,NGPL,29,34,11,100,1100.00,2019-10-02 16:32:25.951857
903,2019100201001887,ADBL,57,26,50,415,20750.00,2019-10-02 16:32:25.951857
904,2019100201001888,ADBL,51,26,50,415,20750.00,2019-10-02 16:32:25.951857
905,2019100201001889,SKBBL,22,55,100,911,91100.00,2019-10-02 16:32:25.951857
906,2019100201001890,RHPL,40,46,10,159,1590.00,2019-10-02 16:32:25.951857
907,2019100201001891,BPCL,13,33,22,361,7942.00,2019-10-02 16:32:25.951857
908,2019100201001892,NLICL,50,6,40,470,18800.00,2019-10-02 16:32:25.951857
909,2019100201001893,SBL,18,34,20,332,6640.00,2019-10-02 16:32:25.951857
910,2019100201001894,SRBL,35,48,30,234,7020.00,2019-10-02 16:32:25.951857
911,2019100201001895,TRH,14,32,10,283,2830.00,2019-10-02 16:32:25.951857
912,2019100201001896,TMDBL,59,55,50,148,7400.00,2019-10-02 16:32:25.951857
913,2019100201001897,TMDBL,59,55,120,147,17640.00,2019-10-02 16:32:25.951857
914,2019100201001898,TMDBL,35,55,50,147,7350.00,2019-10-02 16:32:25.951857
915,2019100201001899,SJCL,58,46,10,167,1670.00,2019-10-02 16:32:25.951857
916,2019100201001900,BARUN,22,34,10,88,880.00,2019-10-02 16:32:25.951857
917,2019100201001901,NLBBL,18,14,50,497,24850.00,2019-10-02 16:32:25.951857
918,2019100201001902,NLBBL,6,14,49,496,24304.00,2019-10-02 16:32:25.951857
919,2019100201001874,BOKL,41,25,100,260,26000.00,2019-10-02 16:32:25.951857
920,2019100201001875,BOKL,41,57,81,260,21060.00,2019-10-02 16:32:25.951857
921,2019100201001876,RHPL,40,46,20,159,3180.00,2019-10-02 16:32:25.951857
922,2019100201001877,SRBL,57,48,700,234,163800.00,2019-10-02 16:32:25.951857
923,2019100201001878,SRBL,41,48,10,234,2340.00,2019-10-02 16:32:25.951857
924,2019100201001879,PFL,48,34,11,133,1463.00,2019-10-02 16:32:25.951857
925,2019100201001880,NTC,57,35,18,625,11250.00,2019-10-02 16:32:25.951857
926,2019100201001881,SHIVM,52,42,50,516,25800.00,2019-10-02 16:32:25.951857
927,2019100201001882,LBBL,14,55,120,173,20760.00,2019-10-02 16:32:25.951857
928,2019100201001883,SJCL,58,46,20,167,3340.00,2019-10-02 16:32:25.951857
929,2019100201001884,PLIC,45,57,300,331,99300.00,2019-10-02 16:32:25.951857
930,2019100201001857,CFCL,57,28,780,113,88140.00,2019-10-02 16:32:25.951857
931,2019100201001858,HIDCL,48,17,50,134,6700.00,2019-10-02 16:32:25.951857
932,2019100201001859,HIDCL,5,17,500,134,67000.00,2019-10-02 16:32:25.951857
933,2019100201001860,HIDCL,32,17,501,134,67134.00,2019-10-02 16:32:25.951857
934,2019100201001861,NMBMF,57,57,10,1070,10700.00,2019-10-02 16:32:25.951857
935,2019100201001862,NMBMF,57,34,15,1070,16050.00,2019-10-02 16:32:25.951857
936,2019100201001863,EIC,44,33,30,239,7170.00,2019-10-02 16:32:25.951857
937,2019100201001864,EIC,49,33,13,238,3094.00,2019-10-02 16:32:25.951857
938,2019100201001865,HPPL,52,46,10,145,1450.00,2019-10-02 16:32:25.951857
939,2019100201001866,RLFL,34,44,46,115,5290.00,2019-10-02 16:32:25.951857
940,2019100201001867,BPCL,57,33,80,363,29040.00,2019-10-02 16:32:25.951857
941,2019100201001868,KBL,41,33,11,179,1969.00,2019-10-02 16:32:25.951857
942,2019100201001869,KBL,32,33,56,179,10024.00,2019-10-02 16:32:25.951857
943,2019100201001870,NLIC,39,28,45,761,34245.00,2019-10-02 16:32:25.951857
944,2019100201001871,NLIC,25,28,125,760,95000.00,2019-10-02 16:32:25.951857
945,2019100201001872,NLIC,19,28,200,759,151800.00,2019-10-02 16:32:25.951857
946,2019100201001873,API,25,16,35,113,3955.00,2019-10-02 16:32:25.951857
947,2019100201001839,SJCL,58,17,20,167,3340.00,2019-10-02 16:32:25.951857
948,2019100201001840,HURJA,41,28,20,106,2120.00,2019-10-02 16:32:25.951857
949,2019100201001841,BOKL,46,57,76,260,19760.00,2019-10-02 16:32:25.951857
950,2019100201001842,BOKL,46,57,101,260,26260.00,2019-10-02 16:32:25.951857
951,2019100201001843,NBL,44,28,44,315,13860.00,2019-10-02 16:32:25.951857
952,2019100201001844,MBL,50,34,279,224,62496.00,2019-10-02 16:32:25.951857
953,2019100201001845,MBL,33,34,371,224,83104.00,2019-10-02 16:32:25.951857
954,2019100201001846,NCCB,33,34,780,198,154440.00,2019-10-02 16:32:25.951857
955,2019100201001847,NCCB,33,40,190,198,37620.00,2019-10-02 16:32:25.951857
956,2019100201001848,MEGA,42,49,20,193,3860.00,2019-10-02 16:32:25.951857
957,2019100201001849,PRIN,44,33,17,312,5304.00,2019-10-02 16:32:25.951857
958,2019100201001850,CEFL,59,34,100,108,10800.00,2019-10-02 16:32:25.951857
959,2019100201001851,CEFL,59,25,100,108,10800.00,2019-10-02 16:32:25.951857
960,2019100201001852,CEFL,59,14,300,108,32400.00,2019-10-02 16:32:25.951857
961,2019100201001853,MEGA,33,49,980,193,189140.00,2019-10-02 16:32:25.951857
962,2019100201001854,MEGA,33,33,1000,193,193000.00,2019-10-02 16:32:25.951857
963,2019100201001855,MEGA,33,18,620,194,120280.00,2019-10-02 16:32:25.951857
964,2019100201001856,MEGA,33,45,400,194,77600.00,2019-10-02 16:32:25.951857
965,2019100201001826,NIB,21,39,100,443,44300.00,2019-10-02 16:32:25.951857
966,2019100201001827,NIB,38,39,53,443,23479.00,2019-10-02 16:32:25.951857
967,2019100201001828,NIB,1,39,147,443,65121.00,2019-10-02 16:32:25.951857
968,2019100201001829,SJCL,58,17,20,167,3340.00,2019-10-02 16:32:25.951857
969,2019100201001830,SJCL,58,28,20,167,3340.00,2019-10-02 16:32:25.951857
970,2019100201001831,BOKL,21,57,30,260,7800.00,2019-10-02 16:32:25.951857
971,2019100201001832,SHIVM,43,26,90,515,46350.00,2019-10-02 16:32:25.951857
972,2019100201001833,NNLB,16,55,50,427,21350.00,2019-10-02 16:32:25.951857
973,2019100201001834,RHPL,40,28,30,159,4770.00,2019-10-02 16:32:25.951857
974,2019100201001835,UPCL,39,34,50,79,3950.00,2019-10-02 16:32:25.951857
975,2019100201001836,RHPL,40,17,30,159,4770.00,2019-10-02 16:32:25.951857
976,2019100201001837,PPCL,40,28,20,94,1880.00,2019-10-02 16:32:25.951857
977,2019100201001838,SWBBL,36,49,100,905,90500.00,2019-10-02 16:32:25.951857
978,2019100201001816,HDL,58,32,40,1490,59600.00,2019-10-02 16:32:25.951857
979,2019100201001817,HDL,58,14,100,1490,149000.00,2019-10-02 16:32:25.951857
980,2019100201001818,BOKL,19,34,18,259,4662.00,2019-10-02 16:32:25.951857
981,2019100201001819,BOKL,1,34,182,259,47138.00,2019-10-02 16:32:25.951857
982,2019100201001820,PIC,35,26,101,371,37471.00,2019-10-02 16:32:25.951857
983,2019100201001821,MNBBL,35,45,50,309,15450.00,2019-10-02 16:32:25.951857
