S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
23,2019110701004951,HIDCL,56,44,500,132,66000.00,2019-11-08 08:01:49.208601
24,2019110701004952,HIDCL,38,44,100,132,13200.00,2019-11-08 08:01:49.208601
25,2019110701004953,HIDCL,58,44,1000,132,132000.00,2019-11-08 08:01:49.208601
26,2019110701004954,HIDCL,26,44,100,132,13200.00,2019-11-08 08:01:49.208601
27,2019110701004955,HIDCL,50,44,1000,131,131000.00,2019-11-08 08:01:49.208601
28,2019110701004956,HIDCL,38,44,1000,131,131000.00,2019-11-08 08:01:49.208601
29,2019110701004957,HIDCL,52,44,500,131,65500.00,2019-11-08 08:01:49.208601
30,2019110701004958,HIDCL,55,44,500,131,65500.00,2019-11-08 08:01:49.208601
31,2019110701004959,HIDCL,45,44,100,131,13100.00,2019-11-08 08:01:49.208601
32,2019110701004960,HIDCL,37,44,500,131,65500.00,2019-11-08 08:01:49.208601
33,2019110701004961,SJCL,38,47,20,165,3300.00,2019-11-08 08:01:49.208601
34,2019110701004962,MBL,35,38,85,225,19125.00,2019-11-08 08:01:49.208601
35,2019110701004963,CBBL,28,45,51,965,49215.00,2019-11-08 08:01:49.208601
36,2019110701004964,RHPL,19,28,20,171,3420.00,2019-11-08 08:01:49.208601
37,2019110701004965,BOKL,41,5,214,224,47936.00,2019-11-08 08:01:49.208601
38,2019110701004966,BOKL,8,5,1000,224,224000.00,2019-11-08 08:01:49.208601
39,2019110701004967,BOKL,21,5,300,224,67200.00,2019-11-08 08:01:49.208601
40,2019110701004968,BOKL,52,5,100,224,22400.00,2019-11-08 08:01:49.208601
41,2019110701004969,BOKL,21,5,1000,224,224000.00,2019-11-08 08:01:49.208601
42,2019110701004970,BOKL,50,5,1000,224,224000.00,2019-11-08 08:01:49.208601
43,2019110701004971,BOKL,59,5,200,224,44800.00,2019-11-08 08:01:49.208601
44,2019110701004972,BOKL,58,5,50,223,11150.00,2019-11-08 08:01:49.208601
45,2019110701004973,BOKL,6,5,2000,223,446000.00,2019-11-08 08:01:49.208601
46,2019110701004974,BOKL,57,5,21,223,4683.00,2019-11-08 08:01:49.208601
47,2019110701004975,BOKL,42,5,200,223,44600.00,2019-11-08 08:01:49.208601
48,2019110701004976,BOKL,4,5,200,223,44600.00,2019-11-08 08:01:49.208601
49,2019110701004977,BOKL,38,5,200,223,44600.00,2019-11-08 08:01:49.208601
50,2019110701004978,BOKL,4,5,200,222,44400.00,2019-11-08 08:01:49.208601
51,2019110701004979,BOKL,28,5,200,222,44400.00,2019-11-08 08:01:49.208601
52,2019110701004980,BOKL,44,5,200,222,44400.00,2019-11-08 08:01:49.208601
53,2019110701004981,BOKL,39,5,24,222,5328.00,2019-11-08 08:01:49.208601
54,2019110701004982,NBL,10,4,1800,310,558000.00,2019-11-08 08:01:49.208601
55,2019110701004983,CBL,21,16,692,140,96880.00,2019-11-08 08:01:49.208601
56,2019110701004984,CBL,52,16,200,140,28000.00,2019-11-08 08:01:49.208601
57,2019110701004985,CBL,56,16,200,140,28000.00,2019-11-08 08:01:49.208601
58,2019110701004986,CBL,42,16,100,140,14000.00,2019-11-08 08:01:49.208601
59,2019110701004987,CBL,6,16,50,140,7000.00,2019-11-08 08:01:49.208601
60,2019110701004988,CBL,42,16,500,140,70000.00,2019-11-08 08:01:49.208601
61,2019110701004989,CBL,59,16,1500,140,210000.00,2019-11-08 08:01:49.208601
62,2019110701004990,CBL,59,16,1746,140,244440.00,2019-11-08 08:01:49.208601
63,2019110701004991,DDBL,41,13,112,737,82544.00,2019-11-08 08:01:49.208601
64,2019110701004992,NCCB,33,49,30,205,6150.00,2019-11-08 08:01:49.208601
65,2019110701004993,NCCB,33,34,10,206,2060.00,2019-11-08 08:01:49.208601
66,2019110701004994,RMDC,39,19,304,615,186960.00,2019-11-08 08:01:49.208601
67,2019110701004995,SHIVM,46,5,350,480,168000.00,2019-11-08 08:01:49.208601
68,2019110701004996,PRVU,34,44,10,265,2650.00,2019-11-08 08:01:49.208601
69,2019110701004997,BOKL,42,25,259,226,58534.00,2019-11-08 08:01:49.208601
70,2019110701004998,AKBSL,43,17,10,415,4150.00,2019-11-08 08:01:49.208601
71,2019110701004999,AKBSL,43,57,10,415,4150.00,2019-11-08 08:01:49.208601
72,2019110701005000,SJCL,38,47,20,165,3300.00,2019-11-08 08:01:49.208601
73,2019110701005001,CCBL,49,45,100,155,15500.00,2019-11-08 08:01:49.208601
74,2019110701005002,SANIMA,14,50,43,306,13158.00,2019-11-08 08:01:49.208601
75,2019110701005003,HDL,58,1,10,1519,15190.00,2019-11-08 08:01:49.208601
76,2019110701005004,SRBL,32,51,151,205,30955.00,2019-11-08 08:01:49.208601
77,2019110701005005,SRBL,3,51,10,205,2050.00,2019-11-08 08:01:49.208601
78,2019110701005006,SRBL,14,51,100,205,20500.00,2019-11-08 08:01:49.208601
79,2019110701005007,NMB,49,53,875,346,302750.00,2019-11-08 08:01:49.208601
80,2019110701005008,NMB,49,53,517,346,178882.00,2019-11-08 08:01:49.208601
81,2019110701005009,BOKL,42,6,10,227,2270.00,2019-11-08 08:01:49.208601
82,2019110701005010,NMB,25,5,30,347,10410.00,2019-11-08 08:01:49.208601
83,2019110701005011,NMB,25,43,1000,347,347000.00,2019-11-08 08:01:49.208601
84,2019110701005012,NMB,25,43,1000,347,347000.00,2019-11-08 08:01:49.208601
85,2019110701005013,PROFL,55,29,20,96,1920.00,2019-11-08 08:01:49.208601
86,2019110701005014,PROFL,16,29,205,96,19680.00,2019-11-08 08:01:49.208601
87,2019110701005015,PRVU,6,44,22,265,5830.00,2019-11-08 08:01:49.208601
88,2019110701005016,RBCL,44,6,20,8025,160500.00,2019-11-08 08:01:49.208601
89,2019110701005017,NICA,38,28,100,399,39900.00,2019-11-08 08:01:49.208601
90,2019110701005018,NBL,10,38,350,311,108850.00,2019-11-08 08:01:49.208601
91,2019110701005019,NLICL,39,34,10,427,4270.00,2019-11-08 08:01:49.208601
92,2019110701005020,NMB,49,41,200,346,69200.00,2019-11-08 08:01:49.208601
93,2019110701005021,GILB,52,57,279,853,237987.00,2019-11-08 08:01:49.208601
94,2019110701005022,GILB,52,19,100,855,85500.00,2019-11-08 08:01:49.208601
95,2019110701005023,GILB,52,28,121,855,103455.00,2019-11-08 08:01:49.208601
96,2019110701005024,AKBSL,43,17,30,418,12540.00,2019-11-08 08:01:49.208601
97,2019110701005025,SWBBL,1,19,50,926,46300.00,2019-11-08 08:01:49.208601
98,2019110701005026,SWBBL,33,19,150,925,138750.00,2019-11-08 08:01:49.208601
99,2019110701005027,PCBL,43,29,18,262,4716.00,2019-11-08 08:01:49.208601
100,2019110701005028,MERO,36,32,10,439,4390.00,2019-11-08 08:01:49.208601
101,2019110701005029,MERO,32,32,40,437,17480.00,2019-11-08 08:01:49.208601
102,2019110701005030,NBL,49,47,100,310,31000.00,2019-11-08 08:01:49.208601
103,2019110701005031,NBL,34,47,90,309,27810.00,2019-11-08 08:01:49.208601
104,2019110701005032,NICA,38,28,100,399,39900.00,2019-11-08 08:01:49.208601
105,2019110701005033,SRBL,59,18,100,204,20400.00,2019-11-08 08:01:49.208601
106,2019110701005034,SRBL,32,18,250,204,51000.00,2019-11-08 08:01:49.208601
107,2019110701005035,SRBL,32,18,250,204,51000.00,2019-11-08 08:01:49.208601
108,2019110701005036,SRBL,54,18,15,204,3060.00,2019-11-08 08:01:49.208601
109,2019110701005037,NMB,34,43,50,347,17350.00,2019-11-08 08:01:49.208601
110,2019110701005038,NBL,34,4,50,309,15450.00,2019-11-08 08:01:49.208601
111,2019110701005039,HPPL,51,50,10,136,1360.00,2019-11-08 08:01:49.208601
112,2019110701005040,MSLB,50,22,10,855,8550.00,2019-11-08 08:01:49.208601
113,2019110701005041,NNLB,58,33,10,457,4570.00,2019-11-08 08:01:49.208601
114,2019110701005042,NBL,33,42,20,312,6240.00,2019-11-08 08:01:49.208601
115,2019110701005043,SWBBL,40,29,50,930,46500.00,2019-11-08 08:01:49.208601
116,2019110701005044,SWBBL,40,26,150,930,139500.00,2019-11-08 08:01:49.208601
117,2019110701005045,CZBIL,6,14,300,190,57000.00,2019-11-08 08:01:49.208601
118,2019110701005046,SJCL,38,16,20,165,3300.00,2019-11-08 08:01:49.208601
119,2019110701005047,NCCB,58,34,10,206,2060.00,2019-11-08 08:01:49.208601
120,2019110701005048,SKBBL,44,54,20,950,19000.00,2019-11-08 08:01:49.208601
121,2019110701004848,NMB,10,43,346,347,120062.00,2019-11-08 08:01:49.208601
122,2019110701004849,GILB,5,57,10,853,8530.00,2019-11-08 08:01:49.208601
123,2019110701004850,NTC,32,17,10,616,6160.00,2019-11-08 08:01:49.208601
124,2019110701004851,NTC,11,17,20,616,12320.00,2019-11-08 08:01:49.208601
125,2019110701004852,NTC,33,17,80,616,49280.00,2019-11-08 08:01:49.208601
126,2019110701004853,NTC,19,17,100,616,61600.00,2019-11-08 08:01:49.208601
127,2019110701004854,NTC,17,17,30,615,18450.00,2019-11-08 08:01:49.208601
128,2019110701004855,NTC,34,17,10,615,6150.00,2019-11-08 08:01:49.208601
129,2019110701004856,MLBL,45,32,100,184,18400.00,2019-11-08 08:01:49.208601
130,2019110701004857,NIB,40,19,11,444,4884.00,2019-11-08 08:01:49.208601
131,2019110701004858,NIB,39,19,100,444,44400.00,2019-11-08 08:01:49.208601
132,2019110701004859,NIB,39,19,200,444,88800.00,2019-11-08 08:01:49.208601
133,2019110701004860,NIB,59,19,100,443,44300.00,2019-11-08 08:01:49.208601
134,2019110701004861,NIB,43,19,16,443,7088.00,2019-11-08 08:01:49.208601
135,2019110701004862,NLICL,25,34,10,427,4270.00,2019-11-08 08:01:49.208601
136,2019110701004863,MBL,49,38,145,225,32625.00,2019-11-08 08:01:49.208601
137,2019110701004864,LBBL,17,22,300,172,51600.00,2019-11-08 08:01:49.208601
138,2019110701004865,NIB,40,13,50,445,22250.00,2019-11-08 08:01:49.208601
139,2019110701004866,SKBBL,44,55,20,940,18800.00,2019-11-08 08:01:49.208601
140,2019110701004867,SKBBL,44,17,50,943,47150.00,2019-11-08 08:01:49.208601
141,2019110701004868,SKBBL,44,8,100,945,94500.00,2019-11-08 08:01:49.208601
142,2019110701004869,LGIL,49,42,10,315,3150.00,2019-11-08 08:01:49.208601
143,2019110701004870,FOWAD,7,19,50,1329,66450.00,2019-11-08 08:01:49.208601
144,2019110701004871,SHIVM,46,3,100,480,48000.00,2019-11-08 08:01:49.208601
145,2019110701004872,KBL,14,28,100,179,17900.00,2019-11-08 08:01:49.208601
146,2019110701004873,KBL,49,28,500,179,89500.00,2019-11-08 08:01:49.208601
147,2019110701004874,NABIL,36,58,100,755,75500.00,2019-11-08 08:01:49.208601
148,2019110701004875,CFCL,36,17,265,109,28885.00,2019-11-08 08:01:49.208601
149,2019110701004876,CFCL,36,22,235,110,25850.00,2019-11-08 08:01:49.208601
150,2019110701004877,NMFBS,49,6,15,1690,25350.00,2019-11-08 08:01:49.208601
151,2019110701004878,NMB,32,43,100,347,34700.00,2019-11-08 08:01:49.208601
152,2019110701004879,SABSL,17,53,60,451,27060.00,2019-11-08 08:01:49.208601
153,2019110701004880,SABSL,57,53,100,451,45100.00,2019-11-08 08:01:49.208601
154,2019110701004881,MNBBL,20,53,20,318,6360.00,2019-11-08 08:01:49.208601
155,2019110701004882,NGPL,16,34,189,99,18711.00,2019-11-08 08:01:49.208601
156,2019110701004883,MBL,49,38,125,225,28125.00,2019-11-08 08:01:49.208601
157,2019110701004884,NBB,42,38,333,206,68598.00,2019-11-08 08:01:49.208601
158,2019110701004885,NBB,35,38,50,206,10300.00,2019-11-08 08:01:49.208601
159,2019110701004886,NBB,35,38,70,206,14420.00,2019-11-08 08:01:49.208601
160,2019110701004887,NBB,32,38,20,206,4120.00,2019-11-08 08:01:49.208601
161,2019110701004888,NBB,28,38,100,206,20600.00,2019-11-08 08:01:49.208601
162,2019110701004889,NBB,38,38,435,206,89610.00,2019-11-08 08:01:49.208601
163,2019110701004890,SWBBL,39,26,12,930,11160.00,2019-11-08 08:01:49.208601
164,2019110701004891,NLICL,40,56,18,424,7632.00,2019-11-08 08:01:49.208601
165,2019110701004892,NLICL,57,56,100,424,42400.00,2019-11-08 08:01:49.208601
166,2019110701004893,NBL,35,52,100,310,31000.00,2019-11-08 08:01:49.208601
167,2019110701004894,MBL,49,38,125,225,28125.00,2019-11-08 08:01:49.208601
168,2019110701004895,NABIL,4,58,20,755,15100.00,2019-11-08 08:01:49.208601
169,2019110701004896,PPCL,39,42,10,96,960.00,2019-11-08 08:01:49.208601
170,2019110701004897,NMB,36,43,50,347,17350.00,2019-11-08 08:01:49.208601
171,2019110701004898,GLICL,42,17,251,358,89858.00,2019-11-08 08:01:49.208601
172,2019110701004899,SHIVM,49,5,150,481,72150.00,2019-11-08 08:01:49.208601
173,2019110701004900,MBL,49,38,110,225,24750.00,2019-11-08 08:01:49.208601
174,2019110701004901,PLIC,6,40,450,313,140850.00,2019-11-08 08:01:49.208601
175,2019110701004902,NMFBS,21,6,10,1690,16900.00,2019-11-08 08:01:49.208601
176,2019110701004903,BPCL,33,6,100,364,36400.00,2019-11-08 08:01:49.208601
177,2019110701004904,BPCL,33,6,55,365,20075.00,2019-11-08 08:01:49.208601
178,2019110701004905,BPCL,33,47,10,368,3680.00,2019-11-08 08:01:49.208601
179,2019110701004906,NMB,14,43,504,347,174888.00,2019-11-08 08:01:49.208601
180,2019110701004907,NMB,14,43,496,347,172112.00,2019-11-08 08:01:49.208601
181,2019110701004908,CIT,51,44,18,1760,31680.00,2019-11-08 08:01:49.208601
182,2019110701004909,CIT,57,44,50,1760,88000.00,2019-11-08 08:01:49.208601
183,2019110701004910,CIT,34,44,100,1757,175700.00,2019-11-08 08:01:49.208601
184,2019110701004911,CIT,25,44,100,1756,175600.00,2019-11-08 08:01:49.208601
185,2019110701004912,CIT,56,44,112,1755,196560.00,2019-11-08 08:01:49.208601
186,2019110701004913,CIT,21,44,10,1755,17550.00,2019-11-08 08:01:49.208601
187,2019110701004914,SJCL,38,45,10,165,1650.00,2019-11-08 08:01:49.208601
188,2019110701004915,TRH,56,16,40,281,11240.00,2019-11-08 08:01:49.208601
189,2019110701004916,GBLBS,26,3,150,305,45750.00,2019-11-08 08:01:49.208601
190,2019110701004917,KADBL,38,40,75,166,12450.00,2019-11-08 08:01:49.208601
191,2019110701004918,KADBL,45,40,10,166,1660.00,2019-11-08 08:01:49.208601
192,2019110701004919,KADBL,45,40,100,166,16600.00,2019-11-08 08:01:49.208601
193,2019110701004920,KADBL,42,40,20,166,3320.00,2019-11-08 08:01:49.208601
194,2019110701004921,NMB,25,43,100,347,34700.00,2019-11-08 08:01:49.208601
195,2019110701004922,SICL,21,37,10,732,7320.00,2019-11-08 08:01:49.208601
196,2019110701004923,SICL,7,37,45,731,32895.00,2019-11-08 08:01:49.208601
197,2019110701004924,NMB,32,43,274,347,95078.00,2019-11-08 08:01:49.208601
198,2019110701004925,MBL,35,38,90,225,20250.00,2019-11-08 08:01:49.208601
199,2019110701004926,NNLB,1,18,22,451,9922.00,2019-11-08 08:01:49.208601
200,2019110701004927,NBL,25,4,200,310,62000.00,2019-11-08 08:01:49.208601
201,2019110701004928,MLBL,40,32,24,183,4392.00,2019-11-08 08:01:49.208601
202,2019110701004804,SJCL,38,45,20,165,3300.00,2019-11-08 08:01:49.208601
203,2019110701004805,JSLBB,17,18,30,1020,30600.00,2019-11-08 08:01:49.208601
204,2019110701004806,NABIL,22,58,100,755,75500.00,2019-11-08 08:01:49.208601
205,2019110701004807,PIC,5,42,20,361,7220.00,2019-11-08 08:01:49.208601
206,2019110701004808,CCBL,49,57,121,155,18755.00,2019-11-08 08:01:49.208601
207,2019110701004809,GLBSL,17,34,80,423,33840.00,2019-11-08 08:01:49.208601
208,2019110701004810,GLBSL,25,34,20,423,8460.00,2019-11-08 08:01:49.208601
209,2019110701004811,NMB,14,43,163,347,56561.00,2019-11-08 08:01:49.208601
210,2019110701004812,NMB,42,43,100,347,34700.00,2019-11-08 08:01:49.208601
211,2019110701004813,NABIL,22,58,100,755,75500.00,2019-11-08 08:01:49.208601
212,2019110701004814,MBL,49,38,190,225,42750.00,2019-11-08 08:01:49.208601
213,2019110701004815,NMB,14,43,700,347,242900.00,2019-11-08 08:01:49.208601
214,2019110701004816,NBL,7,42,50,310,15500.00,2019-11-08 08:01:49.208601
215,2019110701004817,NBL,7,22,300,310,93000.00,2019-11-08 08:01:49.208601
216,2019110701004818,MBL,49,38,190,225,42750.00,2019-11-08 08:01:49.208601
217,2019110701004819,NLIC,10,33,102,790,80580.00,2019-11-08 08:01:49.208601
218,2019110701004820,RHPL,54,45,700,170,119000.00,2019-11-08 08:01:49.208601
219,2019110701004821,HURJA,42,42,20,101,2020.00,2019-11-08 08:01:49.208601
220,2019110701004822,NABIL,22,58,100,755,75500.00,2019-11-08 08:01:49.208601
221,2019110701004823,UPPER,13,48,100,234,23400.00,2019-11-08 08:01:49.208601
222,2019110701004824,NMB,57,43,37,347,12839.00,2019-11-08 08:01:49.208601
223,2019110701004825,SANIMA,14,49,57,306,17442.00,2019-11-08 08:01:49.208601
224,2019110701004826,PRVU,17,19,170,264,44880.00,2019-11-08 08:01:49.208601
225,2019110701004827,RHPL,54,45,40,170,6800.00,2019-11-08 08:01:49.208601
226,2019110701004828,NBL,7,45,850,310,263500.00,2019-11-08 08:01:49.208601
227,2019110701004829,NBL,10,45,100,310,31000.00,2019-11-08 08:01:49.208601
228,2019110701004830,NBL,35,45,350,310,108500.00,2019-11-08 08:01:49.208601
229,2019110701004831,EBL,56,56,1,558,558.00,2019-11-08 08:01:49.208601
230,2019110701004832,RSDC,34,8,50,320,16000.00,2019-11-08 08:01:49.208601
231,2019110701004833,RSDC,17,8,50,320,16000.00,2019-11-08 08:01:49.208601
232,2019110701004834,NNLB,1,42,22,451,9922.00,2019-11-08 08:01:49.208601
233,2019110701004835,NNLB,1,18,28,451,12628.00,2019-11-08 08:01:49.208601
234,2019110701004836,SHIVM,46,42,50,480,24000.00,2019-11-08 08:01:49.208601
235,2019110701004837,KRBL,37,34,100,100,10000.00,2019-11-08 08:01:49.208601
236,2019110701004838,MEGA,58,19,1000,185,185000.00,2019-11-08 08:01:49.208601
237,2019110701004839,MBL,49,38,175,225,39375.00,2019-11-08 08:01:49.208601
238,2019110701004840,NLICL,50,42,50,424,21200.00,2019-11-08 08:01:49.208601
239,2019110701004841,NLICL,40,42,82,424,34768.00,2019-11-08 08:01:49.208601
240,2019110701004842,NMB,57,10,13,347,4511.00,2019-11-08 08:01:49.208601
241,2019110701004843,NMB,49,10,25,346,8650.00,2019-11-08 08:01:49.208601
242,2019110701004844,MBL,49,38,155,225,34875.00,2019-11-08 08:01:49.208601
243,2019110701004845,SPARS,6,58,20,529,10580.00,2019-11-08 08:01:49.208601
244,2019110701004846,CBL,21,29,59,140,8260.00,2019-11-08 08:01:49.208601
245,2019110701004847,MBL,49,38,150,225,33750.00,2019-11-08 08:01:49.208601
246,2019110701004736,NLBBL,46,51,16,502,8032.00,2019-11-08 08:01:49.208601
247,2019110701004737,BOKL,49,5,164,225,36900.00,2019-11-08 08:01:49.208601
248,2019110701004738,BOKL,5,5,70,225,15750.00,2019-11-08 08:01:49.208601
249,2019110701004739,BOKL,51,5,50,225,11250.00,2019-11-08 08:01:49.208601
250,2019110701004740,BOKL,17,5,50,225,11250.00,2019-11-08 08:01:49.208601
251,2019110701004741,BOKL,46,5,27,225,6075.00,2019-11-08 08:01:49.208601
252,2019110701004742,BOKL,32,5,500,225,112500.00,2019-11-08 08:01:49.208601
253,2019110701004743,BOKL,35,5,30,225,6750.00,2019-11-08 08:01:49.208601
254,2019110701004744,BOKL,8,5,1000,225,225000.00,2019-11-08 08:01:49.208601
255,2019110701004745,NBL,53,4,100,310,31000.00,2019-11-08 08:01:49.208601
256,2019110701004746,ADBL,39,58,801,415,332415.00,2019-11-08 08:01:49.208601
257,2019110701004747,NBL,7,4,300,310,93000.00,2019-11-08 08:01:49.208601
258,2019110701004748,BOKL,56,25,30,226,6780.00,2019-11-08 08:01:49.208601
259,2019110701004749,GILB,48,13,350,851,297850.00,2019-11-08 08:01:49.208601
260,2019110701004750,NICL,25,11,10,260,2600.00,2019-11-08 08:01:49.208601
261,2019110701004751,SKBBL,44,44,4509,930,4193370.00,2019-11-08 08:01:49.208601
262,2019110701004752,UIC,42,42,40,240,9600.00,2019-11-08 08:01:49.208601
263,2019110701004753,NIB,56,19,50,445,22250.00,2019-11-08 08:01:49.208601
264,2019110701004754,NMB,14,20,126,347,43722.00,2019-11-08 08:01:49.208601
265,2019110701004755,NMB,52,10,200,348,69600.00,2019-11-08 08:01:49.208601
266,2019110701004756,NMB,14,41,12,347,4164.00,2019-11-08 08:01:49.208601
267,2019110701004757,NICL,25,11,200,260,52000.00,2019-11-08 08:01:49.208601
268,2019110701004758,NMB,32,10,51,348,17748.00,2019-11-08 08:01:49.208601
269,2019110701004759,CZBIL,6,42,10,189,1890.00,2019-11-08 08:01:49.208601
270,2019110701004760,NLIC,40,55,242,788,190696.00,2019-11-08 08:01:49.208601
271,2019110701004761,SRBL,32,19,115,205,23575.00,2019-11-08 08:01:49.208601
272,2019110701004762,NLG,51,6,50,537,26850.00,2019-11-08 08:01:49.208601
273,2019110701004763,SMFDB,5,6,48,503,24144.00,2019-11-08 08:01:49.208601
274,2019110701004764,HBL,56,5,200,480,96000.00,2019-11-08 08:01:49.208601
275,2019110701004765,NABIL,10,58,100,760,76000.00,2019-11-08 08:01:49.208601
276,2019110701004766,NABIL,19,58,220,755,166100.00,2019-11-08 08:01:49.208601
277,2019110701004767,NABIL,54,58,20,755,15100.00,2019-11-08 08:01:49.208601
278,2019110701004768,NABIL,22,58,100,755,75500.00,2019-11-08 08:01:49.208601
279,2019110701004769,NABIL,14,58,20,755,15100.00,2019-11-08 08:01:49.208601
280,2019110701004770,NABIL,35,58,20,755,15100.00,2019-11-08 08:01:49.208601
281,2019110701004771,RHPL,54,45,40,170,6800.00,2019-11-08 08:01:49.208601
282,2019110701004772,BOKL,41,42,500,224,112000.00,2019-11-08 08:01:49.208601
283,2019110701004773,UIC,32,42,84,239,20076.00,2019-11-08 08:01:49.208601
284,2019110701004774,EBL,29,28,328,558,183024.00,2019-11-08 08:01:49.208601
285,2019110701004775,EBL,11,28,45,557,25065.00,2019-11-08 08:01:49.208601
286,2019110701004776,EBL,45,28,50,557,27850.00,2019-11-08 08:01:49.208601
287,2019110701004777,EBL,47,28,100,557,55700.00,2019-11-08 08:01:49.208601
288,2019110701004778,EBL,41,28,200,557,111400.00,2019-11-08 08:01:49.208601
289,2019110701004779,EBL,48,28,57,557,31749.00,2019-11-08 08:01:49.208601
290,2019110701004780,EIC,56,34,40,220,8800.00,2019-11-08 08:01:49.208601
291,2019110701004781,NMB,14,53,60,347,20820.00,2019-11-08 08:01:49.208601
292,2019110701004782,NMB,14,53,1000,347,347000.00,2019-11-08 08:01:49.208601
293,2019110701004783,NMB,14,53,837,347,290439.00,2019-11-08 08:01:49.208601
294,2019110701004784,GLBSL,21,34,80,424,33920.00,2019-11-08 08:01:49.208601
295,2019110701004785,GLBSL,17,34,20,423,8460.00,2019-11-08 08:01:49.208601
296,2019110701004786,SLICL,32,4,54,257,13878.00,2019-11-08 08:01:49.208601
297,2019110701004787,SLICL,29,4,200,257,51400.00,2019-11-08 08:01:49.208601
298,2019110701004788,SLICL,16,4,489,256,125184.00,2019-11-08 08:01:49.208601
299,2019110701004789,SLICL,47,4,257,256,65792.00,2019-11-08 08:01:49.208601
300,2019110701004790,NABIL,22,58,100,755,75500.00,2019-11-08 08:01:49.208601
301,2019110701004791,LBL,55,40,125,219,27375.00,2019-11-08 08:01:49.208601
302,2019110701004792,LBL,45,40,200,219,43800.00,2019-11-08 08:01:49.208601
303,2019110701004793,LBL,3,40,15,219,3285.00,2019-11-08 08:01:49.208601
304,2019110701004794,LBL,34,44,100,220,22000.00,2019-11-08 08:01:49.208601
305,2019110701004795,LBL,34,44,100,220,22000.00,2019-11-08 08:01:49.208601
306,2019110701004796,MBL,49,42,54,225,12150.00,2019-11-08 08:01:49.208601
307,2019110701004797,NICL,25,11,26,260,6760.00,2019-11-08 08:01:49.208601
308,2019110701004798,NICL,25,35,300,260,78000.00,2019-11-08 08:01:49.208601
309,2019110701004799,NICL,25,42,152,260,39520.00,2019-11-08 08:01:49.208601
310,2019110701004800,NICL,25,13,22,265,5830.00,2019-11-08 08:01:49.208601
311,2019110701004801,GILB,6,34,50,852,42600.00,2019-11-08 08:01:49.208601
312,2019110701004802,PLIC,43,19,50,313,15650.00,2019-11-08 08:01:49.208601
313,2019110701004803,PLIC,6,19,50,313,15650.00,2019-11-08 08:01:49.208601
314,2019110701004694,JOSHI,11,42,10,60,600.00,2019-11-08 08:01:49.208601
315,2019110701004695,JOSHI,11,28,20,60,1200.00,2019-11-08 08:01:49.208601
316,2019110701004696,JOSHI,11,50,20,60,1200.00,2019-11-08 08:01:49.208601
317,2019110701004697,PCBL,43,44,259,262,67858.00,2019-11-08 08:01:49.208601
318,2019110701004698,PCBL,43,41,150,262,39300.00,2019-11-08 08:01:49.208601
319,2019110701004699,PCBL,43,34,205,262,53710.00,2019-11-08 08:01:49.208601
320,2019110701004700,SPARS,56,34,90,521,46890.00,2019-11-08 08:01:49.208601
321,2019110701004701,SPARS,49,34,180,520,93600.00,2019-11-08 08:01:49.208601
322,2019110701004702,SPARS,39,34,180,519,93420.00,2019-11-08 08:01:49.208601
323,2019110701004703,SABSL,17,58,10,451,4510.00,2019-11-08 08:01:49.208601
324,2019110701004704,HBL,56,5,100,480,48000.00,2019-11-08 08:01:49.208601
