S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
58,2019100101003667,NICA,54,25,150,384,57600.00,2019-10-01 15:29:12.976467
59,2019100101003668,NICA,54,53,150,384,57600.00,2019-10-01 15:29:12.976467
60,2019100101003669,NICA,54,17,100,384,38400.00,2019-10-01 15:29:12.976467
61,2019100101003670,NICA,54,14,100,384,38400.00,2019-10-01 15:29:12.976467
62,2019100101003671,HDL,26,53,50,1451,72550.00,2019-10-01 15:29:12.976467
63,2019100101003672,BOKL,14,51,68,259,17612.00,2019-10-01 15:29:12.976467
64,2019100101003673,BOKL,14,37,202,259,52318.00,2019-10-01 15:29:12.976467
65,2019100101003674,BOKL,14,51,444,259,114996.00,2019-10-01 15:29:12.976467
66,2019100101003675,BOKL,14,51,370,259,95830.00,2019-10-01 15:29:12.976467
67,2019100101003676,BOKL,14,25,165,259,42735.00,2019-10-01 15:29:12.976467
68,2019100101003677,BOKL,14,25,166,259,42994.00,2019-10-01 15:29:12.976467
69,2019100101003678,BOKL,14,57,85,259,22015.00,2019-10-01 15:29:12.976467
70,2019100101003679,SJCL,10,59,10,170,1700.00,2019-10-01 15:29:12.976467
71,2019100101003680,NAGRO,35,35,10,716,7160.00,2019-10-01 15:29:12.976467
72,2019100101003681,ALBSL,39,1,30,434,13020.00,2019-10-01 15:29:12.976467
73,2019100101003682,MEGA,36,33,1000,194,194000.00,2019-10-01 15:29:12.976467
74,2019100101003683,UPPER,58,36,10,237,2370.00,2019-10-01 15:29:12.976467
75,2019100101003524,SHIVM,4,39,55,520,28600.00,2019-10-01 15:29:12.976467
76,2019100101003525,SHIVM,56,39,50,520,26000.00,2019-10-01 15:29:12.976467
77,2019100101003526,SHIVM,35,39,50,520,26000.00,2019-10-01 15:29:12.976467
78,2019100101003527,SHIVM,58,39,10,520,5200.00,2019-10-01 15:29:12.976467
79,2019100101003528,SHIVM,3,39,20,520,10400.00,2019-10-01 15:29:12.976467
80,2019100101003529,SHIVM,20,39,100,520,52000.00,2019-10-01 15:29:12.976467
81,2019100101003530,SHIVM,20,39,100,520,52000.00,2019-10-01 15:29:12.976467
82,2019100101003531,SHIVM,45,39,10,520,5200.00,2019-10-01 15:29:12.976467
83,2019100101003532,SHIVM,44,39,480,520,249600.00,2019-10-01 15:29:12.976467
84,2019100101003533,RHPL,40,6,350,159,55650.00,2019-10-01 15:29:12.976467
85,2019100101003534,SHIVM,44,17,20,520,10400.00,2019-10-01 15:29:12.976467
86,2019100101003535,SHIVM,54,17,50,520,26000.00,2019-10-01 15:29:12.976467
87,2019100101003536,SHIVM,29,17,340,520,176800.00,2019-10-01 15:29:12.976467
88,2019100101003537,CBL,43,53,10,144,1440.00,2019-10-01 15:29:12.976467
89,2019100101003538,SHIVM,29,22,300,520,156000.00,2019-10-01 15:29:12.976467
90,2019100101003539,CCBL,21,43,16,155,2480.00,2019-10-01 15:29:12.976467
91,2019100101003540,CCBL,21,5,331,155,51305.00,2019-10-01 15:29:12.976467
92,2019100101003541,CCBL,21,7,118,155,18290.00,2019-10-01 15:29:12.976467
93,2019100101003542,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
94,2019100101003543,RHPL,40,44,220,159,34980.00,2019-10-01 15:29:12.976467
95,2019100101003544,SHIVM,29,28,160,520,83200.00,2019-10-01 15:29:12.976467
96,2019100101003545,SHIVM,50,28,200,520,104000.00,2019-10-01 15:29:12.976467
97,2019100101003546,NICA,57,21,50,383,19150.00,2019-10-01 15:29:12.976467
98,2019100101003547,NIB,36,36,50,445,22250.00,2019-10-01 15:29:12.976467
99,2019100101003548,MEGA,43,25,10,195,1950.00,2019-10-01 15:29:12.976467
100,2019100101003549,NLG,25,45,10,578,5780.00,2019-10-01 15:29:12.976467
101,2019100101003550,SHIVM,39,28,290,520,150800.00,2019-10-01 15:29:12.976467
102,2019100101003551,SPDL,45,45,10,76,760.00,2019-10-01 15:29:12.976467
103,2019100101003552,SPDL,45,45,20,78,1560.00,2019-10-01 15:29:12.976467
104,2019100101003553,RHPL,49,44,200,159,31800.00,2019-10-01 15:29:12.976467
105,2019100101003554,LICN,21,10,10,1000,10000.00,2019-10-01 15:29:12.976467
106,2019100101003555,SJCL,42,59,80,170,13600.00,2019-10-01 15:29:12.976467
107,2019100101003556,SHIVM,39,46,210,520,109200.00,2019-10-01 15:29:12.976467
108,2019100101003557,SHIVM,56,46,200,519,103800.00,2019-10-01 15:29:12.976467
109,2019100101003558,SHIVM,34,46,50,519,25950.00,2019-10-01 15:29:12.976467
110,2019100101003559,SHIVM,43,46,50,519,25950.00,2019-10-01 15:29:12.976467
111,2019100101003560,SHIVM,34,46,100,519,51900.00,2019-10-01 15:29:12.976467
112,2019100101003561,SHIVM,3,46,10,519,5190.00,2019-10-01 15:29:12.976467
113,2019100101003562,SHIVM,56,46,80,519,41520.00,2019-10-01 15:29:12.976467
114,2019100101003563,EIC,42,14,100,238,23800.00,2019-10-01 15:29:12.976467
115,2019100101003564,EIC,6,14,92,237,21804.00,2019-10-01 15:29:12.976467
116,2019100101003565,BFC,8,6,20,91,1820.00,2019-10-01 15:29:12.976467
117,2019100101003566,NICA,50,21,688,383,263504.00,2019-10-01 15:29:12.976467
118,2019100101003567,NICA,50,48,30,383,11490.00,2019-10-01 15:29:12.976467
119,2019100101003568,NICA,50,35,201,383,76983.00,2019-10-01 15:29:12.976467
120,2019100101003569,NICA,50,22,47,383,18001.00,2019-10-01 15:29:12.976467
121,2019100101003570,IGI,45,11,100,299,29900.00,2019-10-01 15:29:12.976467
122,2019100101003571,IGI,45,52,100,300,30000.00,2019-10-01 15:29:12.976467
123,2019100101003572,LBBL,59,35,190,174,33060.00,2019-10-01 15:29:12.976467
124,2019100101003573,SRBL,34,43,10,238,2380.00,2019-10-01 15:29:12.976467
125,2019100101003574,SABSL,47,6,30,453,13590.00,2019-10-01 15:29:12.976467
126,2019100101003575,SABSL,1,6,20,450,9000.00,2019-10-01 15:29:12.976467
127,2019100101003576,SABSL,1,6,30,450,13500.00,2019-10-01 15:29:12.976467
128,2019100101003577,NTC,43,6,10,627,6270.00,2019-10-01 15:29:12.976467
129,2019100101003578,UFL,32,39,50,191,9550.00,2019-10-01 15:29:12.976467
130,2019100101003579,UFL,32,22,300,191,57300.00,2019-10-01 15:29:12.976467
131,2019100101003580,UFL,32,40,200,194,38800.00,2019-10-01 15:29:12.976467
132,2019100101003581,UFL,32,54,10,194,1940.00,2019-10-01 15:29:12.976467
133,2019100101003582,SHIVM,29,22,200,520,104000.00,2019-10-01 15:29:12.976467
134,2019100101003583,NHDL,35,35,10,94,940.00,2019-10-01 15:29:12.976467
135,2019100101003584,SJCL,14,14,10,169,1690.00,2019-10-01 15:29:12.976467
136,2019100101003585,SHIVM,56,5,420,519,217980.00,2019-10-01 15:29:12.976467
137,2019100101003586,SHIVM,6,5,50,519,25950.00,2019-10-01 15:29:12.976467
138,2019100101003587,SHIVM,20,5,100,519,51900.00,2019-10-01 15:29:12.976467
139,2019100101003588,SHIVM,43,5,100,519,51900.00,2019-10-01 15:29:12.976467
140,2019100101003589,SHIVM,58,5,30,519,15570.00,2019-10-01 15:29:12.976467
141,2019100101003590,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
142,2019100101003591,NLICL,6,6,30,470,14100.00,2019-10-01 15:29:12.976467
143,2019100101003592,NLICL,17,6,100,470,47000.00,2019-10-01 15:29:12.976467
144,2019100101003593,NLICL,45,6,100,470,47000.00,2019-10-01 15:29:12.976467
145,2019100101003594,NLICL,47,6,80,470,37600.00,2019-10-01 15:29:12.976467
146,2019100101003595,NLICL,14,6,300,470,141000.00,2019-10-01 15:29:12.976467
147,2019100101003596,NLICL,56,6,100,469,46900.00,2019-10-01 15:29:12.976467
148,2019100101003597,NLICL,44,6,474,469,222306.00,2019-10-01 15:29:12.976467
149,2019100101003598,NLICL,43,6,60,468,28080.00,2019-10-01 15:29:12.976467
150,2019100101003599,NLICL,59,6,756,468,353808.00,2019-10-01 15:29:12.976467
151,2019100101003600,GLBSL,26,6,120,436,52320.00,2019-10-01 15:29:12.976467
152,2019100101003601,CLBSL,48,37,38,474,18012.00,2019-10-01 15:29:12.976467
153,2019100101003602,CLBSL,10,37,90,473,42570.00,2019-10-01 15:29:12.976467
154,2019100101003603,CHCL,19,56,19,421,7999.00,2019-10-01 15:29:12.976467
155,2019100101003604,EIC,58,14,79,237,18723.00,2019-10-01 15:29:12.976467
156,2019100101003605,SHIVM,25,22,50,520,26000.00,2019-10-01 15:29:12.976467
157,2019100101003606,SHIVM,25,57,150,521,78150.00,2019-10-01 15:29:12.976467
158,2019100101003607,NLIC,45,32,80,770,61600.00,2019-10-01 15:29:12.976467
159,2019100101003608,NLIC,45,45,33,770,25410.00,2019-10-01 15:29:12.976467
160,2019100101003609,NLIC,45,28,27,770,20790.00,2019-10-01 15:29:12.976467
161,2019100101003484,NIBPO,8,52,500,414,207000.00,2019-10-01 15:29:12.976467
162,2019100101003485,NIBPO,1,52,500,413,206500.00,2019-10-01 15:29:12.976467
163,2019100101003486,CIT,6,22,10,1818,18180.00,2019-10-01 15:29:12.976467
164,2019100101003487,TRH,33,11,10,290,2900.00,2019-10-01 15:29:12.976467
165,2019100101003488,PRVU,43,20,10,264,2640.00,2019-10-01 15:29:12.976467
166,2019100101003489,CMF1,51,32,590,9.2,5428.00,2019-10-01 15:29:12.976467
167,2019100101003490,GMFBS,56,54,10,460,4600.00,2019-10-01 15:29:12.976467
168,2019100101003491,ADBL,58,14,59,417,24603.00,2019-10-01 15:29:12.976467
169,2019100101003492,SHIVM,1,38,100,521,52100.00,2019-10-01 15:29:12.976467
170,2019100101003493,RHPL,54,34,60,159,9540.00,2019-10-01 15:29:12.976467
171,2019100101003494,RHPL,40,34,10,159,1590.00,2019-10-01 15:29:12.976467
172,2019100101003495,PCBL,14,43,190,267,50730.00,2019-10-01 15:29:12.976467
173,2019100101003496,PCBL,14,5,10,267,2670.00,2019-10-01 15:29:12.976467
174,2019100101003497,TRH,45,17,10,293,2930.00,2019-10-01 15:29:12.976467
175,2019100101003498,NLICL,43,25,10,474,4740.00,2019-10-01 15:29:12.976467
176,2019100101003499,SHIVM,4,32,100,520,52000.00,2019-10-01 15:29:12.976467
177,2019100101003500,ICFC,34,52,10,161,1610.00,2019-10-01 15:29:12.976467
178,2019100101003501,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
179,2019100101003502,NIBPO,34,52,2660,412,1095920.00,2019-10-01 15:29:12.976467
180,2019100101003503,NIBPO,55,52,200,412,82400.00,2019-10-01 15:29:12.976467
181,2019100101003504,LICN,47,25,30,996,29880.00,2019-10-01 15:29:12.976467
182,2019100101003505,SHIVM,36,38,100,521,52100.00,2019-10-01 15:29:12.976467
183,2019100101003506,SMFBS,35,35,10,801,8010.00,2019-10-01 15:29:12.976467
184,2019100101003507,SJCL,14,14,20,169,3380.00,2019-10-01 15:29:12.976467
185,2019100101003508,HURJA,42,39,10,107,1070.00,2019-10-01 15:29:12.976467
186,2019100101003509,JFL,56,1,300,196,58800.00,2019-10-01 15:29:12.976467
187,2019100101003510,VLBS,44,33,200,545,109000.00,2019-10-01 15:29:12.976467
188,2019100101003511,MEGA,57,33,1283,194,248902.00,2019-10-01 15:29:12.976467
189,2019100101003512,MEGA,57,18,500,194,97000.00,2019-10-01 15:29:12.976467
190,2019100101003513,MEGA,57,7,113,194,21922.00,2019-10-01 15:29:12.976467
191,2019100101003514,MEGA,57,37,500,194,97000.00,2019-10-01 15:29:12.976467
192,2019100101003515,MEGA,57,49,20000,194,3880000.00,2019-10-01 15:29:12.976467
193,2019100101003516,RHPL,40,39,20,159,3180.00,2019-10-01 15:29:12.976467
194,2019100101003517,NABIL,36,22,53,772,40916.00,2019-10-01 15:29:12.976467
195,2019100101003518,SRBL,50,28,269,234,62946.00,2019-10-01 15:29:12.976467
196,2019100101003519,LICN,25,10,10,1000,10000.00,2019-10-01 15:29:12.976467
197,2019100101003520,SFFIL,6,45,50,195,9750.00,2019-10-01 15:29:12.976467
198,2019100101003521,BOKL,7,25,164,257,42148.00,2019-10-01 15:29:12.976467
199,2019100101003522,BOKL,34,25,336,257,86352.00,2019-10-01 15:29:12.976467
200,2019100101003523,NLG,7,6,21,568,11928.00,2019-10-01 15:29:12.976467
201,2019100101003444,MBL,14,50,200,224,44800.00,2019-10-01 15:29:12.976467
202,2019100101003445,LICN,43,10,150,995,149250.00,2019-10-01 15:29:12.976467
203,2019100101003446,SBL,45,28,100,334,33400.00,2019-10-01 15:29:12.976467
204,2019100101003447,AKBSL,19,18,40,415,16600.00,2019-10-01 15:29:12.976467
205,2019100101003448,ALBSL,39,21,10,431,4310.00,2019-10-01 15:29:12.976467
206,2019100101003449,LLBS,40,33,30,655,19650.00,2019-10-01 15:29:12.976467
207,2019100101003450,LLBS,57,33,100,655,65500.00,2019-10-01 15:29:12.976467
208,2019100101003451,NLIC,11,32,20,770,15400.00,2019-10-01 15:29:12.976467
209,2019100101003452,NIB,43,17,75,443,33225.00,2019-10-01 15:29:12.976467
210,2019100101003453,CHCL,39,59,90,422,37980.00,2019-10-01 15:29:12.976467
211,2019100101003454,PRVU,45,17,500,263,131500.00,2019-10-01 15:29:12.976467
212,2019100101003455,PRVU,51,17,100,263,26300.00,2019-10-01 15:29:12.976467
213,2019100101003456,PRVU,33,17,47,262,12314.00,2019-10-01 15:29:12.976467
214,2019100101003457,PRVU,25,17,100,262,26200.00,2019-10-01 15:29:12.976467
215,2019100101003458,PRVU,16,17,780,262,204360.00,2019-10-01 15:29:12.976467
216,2019100101003459,SABSL,35,35,10,454,4540.00,2019-10-01 15:29:12.976467
217,2019100101003460,EIC,49,51,50,240,12000.00,2019-10-01 15:29:12.976467
218,2019100101003461,LGIL,46,40,75,345,25875.00,2019-10-01 15:29:12.976467
219,2019100101003462,LGIL,52,40,75,345,25875.00,2019-10-01 15:29:12.976467
220,2019100101003463,TRH,14,8,100,285,28500.00,2019-10-01 15:29:12.976467
221,2019100101003464,MBL,14,48,279,224,62496.00,2019-10-01 15:29:12.976467
222,2019100101003465,HDL,58,58,6800,1465,9962000.00,2019-10-01 15:29:12.976467
223,2019100101003466,UPPER,33,36,10,237,2370.00,2019-10-01 15:29:12.976467
224,2019100101003467,JBBL,58,11,29,157,4553.00,2019-10-01 15:29:12.976467
225,2019100101003468,ILBS,35,34,10,430,4300.00,2019-10-01 15:29:12.976467
226,2019100101003469,SBI,5,45,100,405,40500.00,2019-10-01 15:29:12.976467
227,2019100101003470,SBI,25,45,100,405,40500.00,2019-10-01 15:29:12.976467
228,2019100101003471,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
229,2019100101003472,HURJA,42,39,20,107,2140.00,2019-10-01 15:29:12.976467
230,2019100101003473,SANIMA,45,5,50,307,15350.00,2019-10-01 15:29:12.976467
231,2019100101003474,SHIVM,35,22,100,521,52100.00,2019-10-01 15:29:12.976467
232,2019100101003475,SHIVM,3,22,10,521,5210.00,2019-10-01 15:29:12.976467
233,2019100101003476,SHIVM,22,22,20,521,10420.00,2019-10-01 15:29:12.976467
234,2019100101003477,SHIVM,51,22,50,521,26050.00,2019-10-01 15:29:12.976467
235,2019100101003478,SHIVM,35,22,30,521,15630.00,2019-10-01 15:29:12.976467
236,2019100101003479,TRH,14,43,450,285,128250.00,2019-10-01 15:29:12.976467
237,2019100101003480,SRBL,20,28,80,234,18720.00,2019-10-01 15:29:12.976467
238,2019100101003481,JBBL,58,11,29,157,4553.00,2019-10-01 15:29:12.976467
239,2019100101003482,DBBL,57,26,150,128,19200.00,2019-10-01 15:29:12.976467
240,2019100101003483,ALBSL,39,14,20,431,8620.00,2019-10-01 15:29:12.976467
241,2019100101003419,UPPER,10,1,1500,236,354000.00,2019-10-01 15:29:12.976467
242,2019100101003420,PCBL,45,43,50,266,13300.00,2019-10-01 15:29:12.976467
243,2019100101003421,PCBL,48,43,20,266,5320.00,2019-10-01 15:29:12.976467
244,2019100101003422,PCBL,54,43,100,266,26600.00,2019-10-01 15:29:12.976467
245,2019100101003423,PCBL,17,43,30,266,7980.00,2019-10-01 15:29:12.976467
246,2019100101003424,NBB,25,48,50,211,10550.00,2019-10-01 15:29:12.976467
247,2019100101003425,NTC,41,52,95,621,58995.00,2019-10-01 15:29:12.976467
248,2019100101003426,CBBL,3,21,10,971,9710.00,2019-10-01 15:29:12.976467
249,2019100101003427,CBBL,59,21,35,970,33950.00,2019-10-01 15:29:12.976467
250,2019100101003428,NICA,40,52,104,382,39728.00,2019-10-01 15:29:12.976467
251,2019100101003429,GFCL,22,11,160,135,21600.00,2019-10-01 15:29:12.976467
252,2019100101003430,NIB,42,17,25,443,11075.00,2019-10-01 15:29:12.976467
253,2019100101003431,NIB,43,17,500,443,221500.00,2019-10-01 15:29:12.976467
254,2019100101003432,SKBBL,22,25,10,921,9210.00,2019-10-01 15:29:12.976467
255,2019100101003433,MERO,19,41,100,557,55700.00,2019-10-01 15:29:12.976467
256,2019100101003434,HURJA,42,39,20,107,2140.00,2019-10-01 15:29:12.976467
257,2019100101003435,SIC,58,51,25,476,11900.00,2019-10-01 15:29:12.976467
258,2019100101003436,PCBL,41,43,500,267,133500.00,2019-10-01 15:29:12.976467
259,2019100101003437,MLBL,40,52,1000,213,213000.00,2019-10-01 15:29:12.976467
260,2019100101003438,SPARS,6,44,10,545,5450.00,2019-10-01 15:29:12.976467
261,2019100101003439,SPARS,6,44,10,545,5450.00,2019-10-01 15:29:12.976467
262,2019100101003440,RSDC,36,50,72,321,23112.00,2019-10-01 15:29:12.976467
263,2019100101003441,NCCB,57,50,900,199,179100.00,2019-10-01 15:29:12.976467
264,2019100101003442,BPCL,20,43,20,361,7220.00,2019-10-01 15:29:12.976467
265,2019100101003443,BPCL,20,58,280,361,101080.00,2019-10-01 15:29:12.976467
266,2019100101003393,LICN,25,1,50,999,49950.00,2019-10-01 15:29:12.976467
267,2019100101003394,RHPL,54,36,40,159,6360.00,2019-10-01 15:29:12.976467
268,2019100101003395,MLBL,42,4,21,214,4494.00,2019-10-01 15:29:12.976467
269,2019100101003396,HBL,32,6,50,500,25000.00,2019-10-01 15:29:12.976467
270,2019100101003397,GFCL,59,11,400,135,54000.00,2019-10-01 15:29:12.976467
271,2019100101003398,SJCL,36,36,20,168,3360.00,2019-10-01 15:29:12.976467
272,2019100101003399,MEGA,47,36,150,193,28950.00,2019-10-01 15:29:12.976467
273,2019100101003400,NLG,25,25,10,579,5790.00,2019-10-01 15:29:12.976467
274,2019100101003401,MLBL,25,29,500,213,106500.00,2019-10-01 15:29:12.976467
275,2019100101003402,LBL,6,16,238,214,50932.00,2019-10-01 15:29:12.976467
276,2019100101003403,NICA,40,34,100,382,38200.00,2019-10-01 15:29:12.976467
277,2019100101003404,ILBS,14,14,10,422,4220.00,2019-10-01 15:29:12.976467
278,2019100101003405,NCCB,42,32,100,200,20000.00,2019-10-01 15:29:12.976467
279,2019100101003406,NCCB,57,32,61,200,12200.00,2019-10-01 15:29:12.976467
280,2019100101003407,SRBL,47,43,30,234,7020.00,2019-10-01 15:29:12.976467
281,2019100101003408,SRBL,41,43,200,234,46800.00,2019-10-01 15:29:12.976467
282,2019100101003409,SRBL,20,43,270,234,63180.00,2019-10-01 15:29:12.976467
283,2019100101003410,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
284,2019100101003411,SANIMA,28,5,190,307,58330.00,2019-10-01 15:29:12.976467
285,2019100101003412,BOKL,13,29,80,258,20640.00,2019-10-01 15:29:12.976467
286,2019100101003413,RSDC,6,50,30,324,9720.00,2019-10-01 15:29:12.976467
287,2019100101003414,RHPL,54,6,700,159,111300.00,2019-10-01 15:29:12.976467
288,2019100101003415,TRH,14,43,100,285,28500.00,2019-10-01 15:29:12.976467
289,2019100101003416,SPARS,35,35,10,537,5370.00,2019-10-01 15:29:12.976467
290,2019100101003417,NTC,54,52,85,622,52870.00,2019-10-01 15:29:12.976467
291,2019100101003418,MSMBS,32,45,10,478,4780.00,2019-10-01 15:29:12.976467
292,2019100101003361,SHIVM,55,26,100,521,52100.00,2019-10-01 15:29:12.976467
293,2019100101003362,NICL,43,56,10,270,2700.00,2019-10-01 15:29:12.976467
294,2019100101003363,NTC,28,7,35,622,21770.00,2019-10-01 15:29:12.976467
295,2019100101003364,NTC,54,7,65,622,40430.00,2019-10-01 15:29:12.976467
296,2019100101003365,SCB,58,32,50,578,28900.00,2019-10-01 15:29:12.976467
297,2019100101003366,LBBL,42,50,800,174,139200.00,2019-10-01 15:29:12.976467
298,2019100101003367,HBL,58,39,10,496,4960.00,2019-10-01 15:29:12.976467
299,2019100101003368,HBL,14,39,206,495,101970.00,2019-10-01 15:29:12.976467
300,2019100101003369,NMBHF1,17,17,187,8.29,1550.23,2019-10-01 15:29:12.976467
301,2019100101003370,NICA,40,7,75,382,28650.00,2019-10-01 15:29:12.976467
302,2019100101003371,PIC,52,33,100,368,36800.00,2019-10-01 15:29:12.976467
303,2019100101003372,NCCB,42,51,250,200,50000.00,2019-10-01 15:29:12.976467
304,2019100101003373,NCCB,42,45,50,200,10000.00,2019-10-01 15:29:12.976467
305,2019100101003374,NCCB,42,57,100,200,20000.00,2019-10-01 15:29:12.976467
306,2019100101003375,RHPL,54,57,40,159,6360.00,2019-10-01 15:29:12.976467
307,2019100101003376,PLIC,45,50,100,325,32500.00,2019-10-01 15:29:12.976467
308,2019100101003377,PLIC,7,50,20,325,6500.00,2019-10-01 15:29:12.976467
309,2019100101003378,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
310,2019100101003379,ADBL,53,1,370,418,154660.00,2019-10-01 15:29:12.976467
311,2019100101003380,KBL,1,7,72,179,12888.00,2019-10-01 15:29:12.976467
312,2019100101003381,NLG,7,6,23,570,13110.00,2019-10-01 15:29:12.976467
313,2019100101003382,RHPC,49,40,121,82,9922.00,2019-10-01 15:29:12.976467
314,2019100101003383,NLIC,45,14,400,768,307200.00,2019-10-01 15:29:12.976467
315,2019100101003384,SABSL,14,14,10,454,4540.00,2019-10-01 15:29:12.976467
316,2019100101003385,CHCL,19,52,100,421,42100.00,2019-10-01 15:29:12.976467
317,2019100101003386,NBL,42,6,25,316,7900.00,2019-10-01 15:29:12.976467
318,2019100101003387,CCBL,26,5,500,154,77000.00,2019-10-01 15:29:12.976467
319,2019100101003388,NHPC,20,56,1000,53,53000.00,2019-10-01 15:29:12.976467
320,2019100101003389,SJCL,36,49,20,168,3360.00,2019-10-01 15:29:12.976467
321,2019100101003390,SBL,36,35,28,334,9352.00,2019-10-01 15:29:12.976467
322,2019100101003391,SBL,33,35,1000,334,334000.00,2019-10-01 15:29:12.976467
